planet_id,planet_name,star_id,planet_type,orbital_distance_au,mass,radius,gravity,temperature,water_percentage,atmosphere_type,resource_score,habitability_score
0f91821b34,Kappa Cygni-h,65140e7f,Gas Giant,4.6692,2372.8222,5.1622,89.0436,106.37,0.0,Hydrogen-Helium,35.14,4.64
002bf66503,Kappa Cygni-i,65140e7f,Ice,9.2037,1.4293,1.1131,1.1536,75.76,18.29,Reducing,26.57,21.24
8ddd62edfe,Phi Sagittarii-b,c2048382,Ice,0.2254,0.8762,0.9611,0.9485,101.14,32.34,Thin,35.33,30.58
78bb752f25,Phi Sagittarii-c,c2048382,Toxic World,0.488,3.3031,1.3973,1.6917,68.74,1.18,Toxic,31.05,11.83
3a8a0963c3,Phi Sagittarii-d,c2048382,Ice,1.0714,1.9728,1.2261,1.3123,46.39,14.29,Reducing,32.67,18.86
8f90b007f8,Phi Sagittarii-e,c2048382,Gas Giant,2.3355,44.119,4.2296,2.4662,31.42,0.0,Hydrogen-Helium,30.55,3.56
37445e114d,Phi Sagittarii-f,c2048382,Gas Giant,4.6888,3600.9596,5.271,129.6105,22.18,0.0,Hydrogen-Helium,31.44,0.0
4ed5036214,Phi Sagittarii-g,c2048382,Gas Giant,9.7455,123.0106,4.4521,6.206,15.38,0.0,Hydrogen-Helium,30.62,0.0
54f340ff92,Webb-6726b-b,db74cbd4,Lava World,0.107,0.3428,0.749,0.6111,1035.72,0.0,Thin,48.07,25.39
9ab20d319f,Webb-6726b-c,db74cbd4,Lava World,0.2156,2.9327,1.3371,1.6404,729.67,0.0,None,47.96,19.25
df5653f56e,Webb-6726b-d,db74cbd4,Lava World,0.2947,1.3326,1.0806,1.1412,624.01,0.0,None,43.53,21.5
40bb293feb,Webb-6726b-e,db74cbd4,Desert,0.5055,0.2115,0.6574,0.4894,476.48,0.78,Thin,40.75,39.97
0177a51953,Webb-6726b-f,db74cbd4,Desert,0.8235,0.3785,0.7692,0.6396,373.31,0.01,Thin,34.0,55.93
77b10c76f1,Webb-6726b-g,db74cbd4,Ocean,1.6037,3.5626,1.464,1.6623,267.52,54.6,Moderate,37.46,89.84
3a4eea9970,Webb-6726b-h,db74cbd4,Ice,3.3136,1.8704,1.2066,1.2846,186.11,50.89,Reducing,27.33,52.29
0c3cb54d90,Webb-6726b-i,db74cbd4,Rocky,7.3256,1.0127,1.0034,1.0058,125.17,5.76,Moderate,27.88,37.67
4ba3e9cd60,Selene-b,f37f6bfb,Gas Giant,0.1479,69.3951,4.3265,3.7073,103.13,0.0,Hydrogen-Helium,43.92,4.31
d6872bc4ee,Selene-c,f37f6bfb,Gas Giant,0.3165,89.9918,4.3831,4.6843,70.51,0.0,Hydrogen-Helium,42.07,1.05
4acb7c948f,Gliese 147.0-b,90b67f0c,Gas Giant,0.3945,571.4979,4.8075,24.7273,45.33,0.0,Hydrogen-Helium,41.61,0.0
d6fa60a2de,Gaia-2908-b,d2721cee,Gas Giant,0.2464,42.2677,4.2205,2.3729,95.27,0.0,Hydrogen-Helium,36.51,7.71
cb06c06d40,Gaia-2908-c,d2721cee,Ice,0.5657,0.393,0.7557,0.6883,62.88,8.26,Thin,31.41,21.94
382c16a011,Gaia-2908-d,d2721cee,Ice,0.891,1.0853,1.0248,1.0333,50.1,7.84,Reducing,26.35,17.57
f207bdfa70,Gaia-2908-e,d2721cee,Ice,1.8379,1.1458,1.0417,1.0559,34.88,6.69,Reducing,25.6,17.34
2d26f482f4,Gaia-2908-f,d2721cee,Gas Giant,3.9379,3665.1942,5.2756,131.6895,23.83,0.0,Hydrogen-Helium,30.75,0.0
29e4ba315b,Gaia-2908-g,d2721cee,Gas Giant,6.3203,22.4825,4.0894,1.3444,18.81,0.0,Hydrogen-Helium,30.07,10.0
25a70c5743,Webb-4358-b,81ec4b80,Ice,0.2888,0.4869,0.8058,0.7499,100.37,18.72,Thin,35.0,27.78
c01c9b947a,Webb-4358-c,81ec4b80,Ice,0.46,0.6362,0.8731,0.8345,79.53,18.25,Thin,34.28,25.6
d5d228d2ce,Webb-4358-d,81ec4b80,Gas Giant,0.9164,23.7823,4.1009,1.4141,56.34,0.0,Hydrogen-Helium,41.41,10.0
bc3b91be65,Webb-4358-e,81ec4b80,Ice,1.3434,0.7482,0.9167,0.8905,46.53,6.2,Thin,22.08,21.24
96867da7fd,Webb-4358-f,81ec4b80,Ice,2.3657,1.4802,1.1248,1.1698,35.07,12.21,Reducing,25.08,18.44
25ef071152,Webb-4358-g,81ec4b80,Toxic World,5.0748,2.3408,1.2689,1.4538,23.94,2.85,Toxic,25.27,12.57
2835dcbe39,Zeta Bulge-b,16ea4658,Rocky,0.1513,1.6471,1.1442,1.258,270.33,37.89,Moderate,48.93,82.58
808e8fc5bd,Gamma Orionis-b,0b5f3c94,Ice,0.3655,2.2331,1.2725,1.379,142.25,22.02,Reducing,39.1,28.62
5415818b9b,Gamma Orionis-c,0b5f3c94,Ice,0.7284,1.6649,1.1653,1.2262,100.77,32.04,Reducing,37.28,26.49
8d53b0c065,Gamma Orionis-d,0b5f3c94,Ice,1.5744,0.9448,0.9831,0.9775,68.54,16.37,Thin,25.18,24.12
f080b695c1,Gamma Orionis-e,0b5f3c94,Ice,3.0967,0.6448,0.8767,0.839,48.87,11.52,Thin,24.18,22.3
6a7bd2e82a,Gamma Orionis-f,0b5f3c94,Ice,5.6549,0.475,0.7998,0.7424,36.17,10.8,Thin,22.91,22.16
9465e6ffad,Gamma Orionis-g,0b5f3c94,Gas Giant,8.0114,46.7698,4.242,2.5992,30.38,0.0,Hydrogen-Helium,28.8,2.67
a7deff9b7e,Gamma Orionis-h,0b5f3c94,Gas Giant,14.8982,1916.4311,5.1073,73.4696,22.28,0.0,Hydrogen-Helium,28.18,0.0
d14470e66b,Aethelgard-b,db8fee6b,Ocean,0.3814,3.0743,1.4006,1.5671,270.3,90.53,Moderate,51.22,97.66
a515d160f9,Aethelgard-c,db8fee6b,Rocky,0.6899,1.9534,1.1982,1.3607,200.99,11.35,Moderate,39.48,67.69
700a18ef98,Aethelgard-d,db8fee6b,Ice,1.1838,1.2592,1.0716,1.0966,153.44,39.57,Reducing,28.72,33.25
dae2cabdf0,TESS-5137-b,74ba6a6c,Gas Giant,0.4138,411.6165,4.7293,18.4038,46.5,0.0,Hydrogen-Helium,42.67,0.0
a5bc104e93,TESS-5137-c,74ba6a6c,Ice,0.6383,1.1751,1.0496,1.0667,37.44,5.64,Reducing,32.9,17.13
1e42b669b4,TESS-5137-d,74ba6a6c,Gas Giant,0.9982,139.3684,4.48,6.944,29.94,0.0,Hydrogen-Helium,33.47,0.0
70cb666768,TESS-5137-e,74ba6a6c,Gas Giant,1.5852,92.2555,4.3885,4.7902,23.76,0.0,Hydrogen-Helium,38.17,0.0
c0b4416fc0,Zeta Cygni-b,2b6f2de2,Rocky,0.4334,0.2695,0.7018,0.5471,138.49,12.43,None,45.95,30.34
231686176f,Zeta Cygni-c,2b6f2de2,Gas Giant,0.6506,166.4987,4.52,8.1496,113.03,0.0,Hydrogen-Helium,41.93,5.3
aa428d23e3,Gliese 630.0-b,ec3d7b27,Rocky,0.2042,0.2934,0.7181,0.5689,182.58,13.85,None,38.9,46.41
5aab284c6b,HIP 221977-b,9e91243e,Gas Giant,0.3508,2764.6671,5.2018,102.1745,51.21,0.0,Hydrogen-Helium,48.49,0.0
037bf4c9de,HIP 221977-c,9e91243e,Gas Giant,0.6341,393.0829,4.7184,17.6563,38.1,0.0,Hydrogen-Helium,45.35,0.0
5cce3b7a50,HIP 221977-d,9e91243e,Ice,1.3137,2.9091,1.3776,1.5329,26.47,13.65,Reducing,33.42,18.51
0eb1c17735,HIP 221977-e,9e91243e,Toxic World,2.4062,4.4749,1.5213,1.9335,19.56,1.92,Toxic,24.78,9.49
aacf669ed0,HIP 221977-f,9e91243e,Gas Giant,4.3371,62.0629,4.3024,3.3528,14.57,0.0,Hydrogen-Helium,28.09,0.0
7ff38f7fa4,HIP 221977-g,9e91243e,Gas Giant,6.1103,622.1328,4.8279,26.6906,12.27,0.0,Hydrogen-Helium,33.4,0.0
bdc7b4330a,Phi Galacticis-b,25ca2697,Ice,0.1485,1.7605,1.1849,1.2539,112.51,14.43,Reducing,29.83,24.14
f49c30a167,Phi Galacticis-c,25ca2697,Ice,0.2973,1.4244,1.112,1.152,79.54,12.24,Reducing,36.24,20.4
3d8ea26404,Phi Galacticis-d,25ca2697,Gas Giant,0.6558,622.5057,4.8281,26.705,53.55,0.0,Hydrogen-Helium,41.55,0.0
99bf45c176,Phi Galacticis-e,25ca2697,Ice,1.1135,1.3645,1.0977,1.1324,41.1,14.38,Reducing,24.62,18.88
e9ddc903b7,Phi Galacticis-f,25ca2697,Toxic World,2.396,4.744,1.5464,1.9838,28.02,1.22,Toxic,26.42,9.01
aa22bde23d,Phi Galacticis-g,25ca2697,Gas Giant,4.7333,24.8655,4.1101,1.472,19.93,0.0,Hydrogen-Helium,32.14,10.0
906c4438ff,Phi Galacticis-h,25ca2697,Gas Giant,10.1879,2029.2826,5.1219,77.3521,13.59,0.0,Hydrogen-Helium,28.32,0.0
7ab7157576,Sigma Persei-b,80efa36c,Gas Giant,0.2879,122.3096,4.4508,6.1742,84.79,0.0,Hydrogen-Helium,46.57,2.48
276d32a998,Sigma Persei-c,80efa36c,Gas Giant,0.5034,15.4904,4.0139,0.9614,64.12,0.0,Hydrogen-Helium,46.0,10.41
e3f54e8488,Sigma Persei-d,80efa36c,Ice,1.0405,1.2217,1.0619,1.0834,44.6,10.74,Reducing,28.64,18.15
38554c70e7,Webb-9180d-b,368a8d7b,Desert,0.2801,1.5588,1.1273,1.2266,525.5,0.85,Moderate,39.47,38.67
e2077d40a4,Webb-9180d-c,368a8d7b,Desert,0.5429,1.5963,1.1346,1.24,377.42,2.11,Moderate,38.12,58.64
f524f881d3,Webb-9180d-d,368a8d7b,Rocky,0.9551,1.746,1.1624,1.2922,284.55,26.19,Moderate,40.36,80.24
fc20f1db2a,Webb-9180d-e,368a8d7b,Rocky,1.4489,0.4202,0.7913,0.6711,231.04,7.78,Thin,32.33,70.66
ceb849c6ff,Webb-9180d-f,368a8d7b,Rocky,2.7736,0.2158,0.661,0.4939,166.98,9.51,None,33.38,32.51
b9743dab2a,Webb-9180d-g,368a8d7b,Gas Giant,5.4986,293.3174,4.6498,13.5665,118.6,0.0,Hydrogen-Helium,32.1,5.86
7a55373d6d,Webb-9180d-h,368a8d7b,Ice,11.9368,1.2231,1.0623,1.0839,80.49,22.46,Reducing,17.62,22.54
b2f17d395a,Webb-9180d-i,368a8d7b,Ice,17.9354,1.9966,1.2305,1.3186,65.67,15.14,Reducing,17.19,19.6
a9fa54336a,Kepler-8489-b,671fed61,Rocky,0.1517,0.3426,0.7488,0.6109,587.01,0.0,Thin,41.48,39.13
fe3704c253,Kepler-8489-c,671fed61,Rocky,0.2395,0.5299,0.8424,0.7467,467.26,5.41,Thin,44.09,47.68
f6e04ef485,Kepler-8489-d,671fed61,Rocky,0.3808,1.1756,1.0446,1.0772,370.58,16.95,Moderate,43.2,67.79
deae7b68bd,Kepler-8489-e,671fed61,Rocky,0.8341,0.6481,0.8895,0.8192,250.38,18.07,Thin,35.85,74.65
cea2b0d18b,Kepler-8489-f,671fed61,Ice,1.4856,0.5157,0.8198,0.7673,187.61,59.53,Thin,35.99,59.04
8e935193a4,Kepler-8489-g,671fed61,Ice,1.9613,0.374,0.7445,0.6747,163.28,17.29,Thin,28.61,33.79
59dd284c5f,Kepler-8489-h,671fed61,Rocky,2.7839,0.1855,0.6345,0.4607,137.05,17.49,None,30.39,29.25
2f0ce9fbc6,Kepler-8489-i,671fed61,Gas Giant,5.8067,415.2143,4.7313,18.5485,94.89,0.0,Hydrogen-Helium,26.84,3.49
2bc9664750,HD 212440-b,93dff340,Desert,0.2867,0.9006,0.9721,0.953,541.92,0.31,Moderate,36.37,38.15
8724c84304,HD 212440-c,93dff340,Rocky,0.5405,0.2896,0.7157,0.5655,394.67,2.48,None,44.55,50.85
202a3af108,HD 212440-d,93dff340,Rocky,1.0974,1.0997,1.026,1.0447,276.99,9.35,Moderate,38.51,76.87
829dbffb2e,HD 212440-e,93dff340,Rocky,1.9218,0.5906,0.8674,0.7848,209.31,27.21,Thin,32.11,72.36
1dd762680a,TESS-8035-b,40a345dc,Ice,0.1793,0.8462,0.9511,0.9354,108.04,31.23,Thin,36.78,31.05
88307e6fc7,TESS-8035-c,40a345dc,Ice,0.2561,2.8731,1.3725,1.5253,90.4,19.77,Reducing,37.79,22.82
22810b432a,TESS-8035-d,40a345dc,Gas Giant,0.3935,139.5787,4.4803,6.9535,72.93,0.0,Hydrogen-Helium,37.92,1.29
93bee16c2a,TESS-8035-e,40a345dc,Gas Giant,0.7105,921.4408,4.9237,38.0088,54.27,0.0,Hydrogen-Helium,45.52,0.0
c1dc72c058,TESS-8035-f,40a345dc,Gas Giant,1.0509,1655.1513,5.07,64.3899,44.62,0.0,Hydrogen-Helium,38.03,0.0
e57b9b9511,TESS-8035-g,40a345dc,Ice,2.1457,0.5422,0.8322,0.7828,31.23,11.88,Thin,22.09,22.38
ac3c05f2fc,HD 224764-b,d7d8cf00,Gas Giant,0.4493,330.8249,4.6779,15.1183,65.52,0.0,Hydrogen-Helium,42.6,0.55
70f6f99842,HD 224764-c,d7d8cf00,Ice,0.771,0.5712,0.8454,0.7993,50.02,16.79,Thin,30.35,23.36
1a23289fa5,HD 224764-d,d7d8cf00,Ice,1.102,2.4918,1.3151,1.4408,41.84,9.38,Reducing,29.18,17.88
61835902f6,HD 224764-e,d7d8cf00,Gas Giant,1.8064,133.275,4.47,6.6702,32.68,0.0,Hydrogen-Helium,33.05,0.0
f59b65286a,Webb-639-b,cb10b9d5,Ice,0.3138,0.3614,0.7369,0.6656,64.6,12.97,Thin,34.69,23.05
41f68dc7cd,Webb-639-c,cb10b9d5,Ice,0.5285,0.502,0.8132,0.7591,49.78,16.89,Thin,31.31,23.38
7e4b309103,Webb-639-d,cb10b9d5,Ice,1.1158,1.9934,1.2299,1.3178,34.26,5.33,Reducing,30.38,17.07
58b17e253b,Uranus-b,4957ccf6,Rocky,0.4506,1.4746,1.1106,1.1956,133.46,22.14,Moderate,42.86,41.78
3eac22c829,Rhea-b,406368a5,Ocean,0.2179,0.745,0.9155,0.8889,215.42,59.53,Thin,37.88,84.45
4af86cf86a,Rhea-c,406368a5,Rocky,0.3953,0.1189,0.5627,0.3755,159.95,22.23,None,46.85,28.22
74577714e7,Rhea-d,406368a5,Gas Giant,0.7097,38.9151,4.2031,2.2028,119.38,0.0,Hydrogen-Helium,39.26,11.25
ea0a4cde3d,Rhea-e,406368a5,Ice,1.4295,0.6031,0.8592,0.8169,84.11,10.54,Thin,27.72,24.52
726860e17a,Rhea-f,406368a5,Ice,2.2113,1.245,1.068,1.0916,67.63,17.47,Reducing,21.76,20.25
2428ffb360,Rhea-g,406368a5,Gas Giant,4.6787,466.2237,4.7588,20.5873,46.49,0.0,Hydrogen-Helium,28.37,0.0
56c439ffd5,Rhea-h,406368a5,Ice,7.6084,1.3578,1.0961,1.1302,36.46,12.48,Reducing,23.05,18.5
6b3a674fd5,Cronus-b,f3ea4fd4,Ice,0.3852,0.4696,0.7971,0.7391,55.37,10.63,Thin,29.76,22.13
b2f6aa2c42,GDE-8486-b,5aa2bc65,Gas Giant,0.2728,244.0392,4.6072,11.4968,82.43,0.0,Hydrogen-Helium,37.75,2.24
baf3a55dee,GDE-8486-c,5aa2bc65,Gas Giant,0.5708,229.3765,4.593,10.8732,56.99,0.0,Hydrogen-Helium,41.42,0.0
1d86d902e9,GDE-8486-d,5aa2bc65,Ice,0.7809,0.5255,0.8245,0.7731,48.72,12.81,Thin,28.74,22.56
fa3da92455,GDE-8486-e,5aa2bc65,Gas Giant,0.9621,135.8559,4.4743,6.7863,43.9,0.0,Hydrogen-Helium,42.74,0.0
c5be4b9117,GDE-8486-f,5aa2bc65,Gas Giant,1.5047,3132.2498,5.2343,114.3233,35.1,0.0,Hydrogen-Helium,35.95,0.0
743c4f8038,GDE-8486-g,5aa2bc65,Ice,2.8048,1.8366,1.2001,1.2753,25.71,7.15,Reducing,24.4,17.43
cf25c4d09c,GDE-8486-h,5aa2bc65,Ice,4.4063,0.3577,0.7346,0.6628,20.51,6.79,Thin,23.43,21.36
45178b6506,Mu Bulge-b,44eed999,Super Earth,0.4858,2.3709,1.2956,1.4124,260.27,59.41,Moderate,58.57,89.88
94cf82fd39,Mu Bulge-c,44eed999,Rocky,0.8014,0.1133,0.5554,0.3672,202.65,3.39,None,38.39,50.4
5bf0e9a70c,Mu Bulge-d,44eed999,Ice,1.4762,1.9022,1.2128,1.2933,149.31,18.86,Reducing,23.84,28.7
4eec0f2983,Mu Bulge-e,44eed999,Toxic World,2.3325,1.6127,1.1432,1.234,118.78,3.45,Toxic,27.02,18.57
0ab8bfc596,Kappa Bulge-b,c138b771,Ice,0.2809,1.7634,1.1855,1.2547,60.78,15.57,Reducing,36.29,19.19
da0a572864,Kappa Bulge-c,c138b771,Ice,0.5972,0.3073,0.7019,0.6238,41.68,6.83,Thin,27.25,21.37
260c909b6a,Kappa Bulge-d,c138b771,Gas Giant,1.0946,547.2463,4.7971,23.7809,30.79,0.0,Hydrogen-Helium,38.09,0.0
e2e5cf8c4b,Kappa Bulge-e,c138b771,Ice,1.9334,2.3601,1.2938,1.4099,23.16,7.22,Reducing,23.98,17.44
cb1a7065e1,Chi Persei-b,8b08f1f9,Lava World,0.149,0.4373,0.7999,0.6836,787.65,0.0,Thin,47.54,26.68
edfb416f98,Chi Persei-c,8b08f1f9,Lava World,0.2647,1.4227,1.0999,1.1761,591.0,0.0,None,43.43,22.06
d7773f14e9,Chi Persei-d,8b08f1f9,Toxic World,0.5367,4.9134,1.5617,2.0147,415.03,7.96,Toxic,40.27,37.31
c4adaa122e,Chi Persei-e,8b08f1f9,Super Earth,0.9226,3.0316,1.3948,1.5584,316.54,37.2,Moderate,48.45,84.4
8a94f397dc,Chi Persei-f,8b08f1f9,Rocky,1.3481,1.8747,1.1849,1.3352,261.87,29.93,Moderate,41.52,80.99
f16b9f7d7e,Chi Persei-g,8b08f1f9,Rocky,1.9236,0.1175,0.5609,0.3735,219.22,12.8,None,34.4,57.16
a145efb4e4,Chi Persei-h,8b08f1f9,Ice,3.3047,2.5972,1.3315,1.4649,167.25,18.53,Reducing,22.95,30.85
7dfe4c6806,HR 263317-b,a868061e,Gas Giant,0.1692,954.1444,4.9323,39.2208,111.23,0.0,Hydrogen-Helium,42.46,5.12
9b3ceb6e7e,HR 263317-c,a868061e,Ice,0.3363,1.1019,1.0295,1.0396,78.9,21.48,Reducing,35.56,22.19
4501750989,HR 263317-d,a868061e,Gas Giant,0.561,2013.7321,5.12,76.8184,61.09,0.0,Hydrogen-Helium,42.62,0.11
81733d1f0b,GDE-592a-b,6eed1243,Gas Giant,0.2738,141.2876,4.483,7.03,60.0,0.0,Hydrogen-Helium,42.75,0.0
212a9e4cdd,GDE-592a-c,6eed1243,Gas Giant,0.4463,85.1913,4.3711,4.4588,46.99,0.0,Hydrogen-Helium,36.97,0.0
fefdd025fd,GDE-592a-d,6eed1243,Ice,0.9007,1.2391,1.0664,1.0895,33.08,5.88,Reducing,28.61,17.18
63cdb506ed,Gaia-7260-b,4ef3ab32,Toxic World,0.2455,2.0824,1.228,1.3809,398.07,4.66,Toxic,30.82,42.73
12b167028e,Gaia-7260-c,4ef3ab32,Rocky,0.3698,0.3338,0.7436,0.6036,324.34,34.97,Thin,45.57,77.25
9fbf05eb21,Gaia-7260-d,4ef3ab32,Ocean,0.6891,0.6209,0.8668,0.8264,237.62,60.14,Thin,40.17,86.79
6d1a864616,Gaia-7260-e,4ef3ab32,Rocky,0.9889,0.6098,0.875,0.7965,198.35,26.84,Thin,35.79,66.26
90112e205e,Gaia-7260-f,4ef3ab32,Ice,1.5597,0.3163,0.708,0.631,157.94,28.51,Thin,25.45,35.49
7b9d890f4e,Gaia-7260-g,4ef3ab32,Gas Giant,2.7616,20.8034,4.0736,1.2537,118.69,0.0,Hydrogen-Helium,33.06,15.87
418fe42a3a,Gaia-7260-h,4ef3ab32,Ice,5.3294,2.878,1.3732,1.5263,85.44,13.03,Reducing,23.58,20.97
8ff060447f,Gaia-7260-i,4ef3ab32,Gas Giant,9.8922,175.3882,4.5318,8.5401,62.71,0.0,Hydrogen-Helium,32.87,0.27
d59f51f34f,Sigma Bulge-b,61da630c,Lava World,0.1533,0.394,0.7776,0.6515,1128.98,0.0,None,42.4,18.11
fa52adadee,Sigma Bulge-c,61da630c,Lava World,0.2044,0.726,0.9172,0.8631,977.63,0.0,None,42.26,18.61
a327cc225d,Sigma Bulge-d,61da630c,Lava World,0.3467,0.4588,0.8103,0.6988,750.74,0.0,Thin,47.52,26.99
4670e74d95,Sigma Bulge-e,61da630c,Desert,0.7862,1.1726,1.0439,1.076,498.5,1.09,Moderate,33.4,40.64
d71364a85e,Sigma Bulge-f,61da630c,Rocky,1.6012,0.4721,0.8166,0.708,349.31,11.95,Thin,35.84,67.66
caf61993c8,HD 103783-b,b633c223,Ice,0.5204,0.3365,0.7213,0.6468,61.28,19.98,Thin,31.89,24.13
3103ac4332,HD 103783-c,b633c223,Ice,0.8798,1.6093,1.1534,1.2096,47.13,13.73,Reducing,25.12,18.75
7c852c84a0,HD 103783-d,b633c223,Ice,1.8064,0.4059,0.763,0.6972,32.89,7.99,Thin,24.95,21.6
8e395f30bd,HD 103783-e,b633c223,Gas Giant,2.7711,3139.1236,5.2349,114.549,26.56,0.0,Hydrogen-Helium,33.35,0.0
b1d44367e0,GDE-4109-b,e9cf5c2b,Rocky,0.1365,0.2096,0.6558,0.4873,213.15,36.25,None,44.53,66.94
926476addd,GDE-1776d-b,3b241cd5,Toxic World,0.2089,2.3055,1.2635,1.4442,73.76,5.33,Toxic,36.6,14.45
02c3962257,GDE-1776d-c,3b241cd5,Gas Giant,0.3529,135.0776,4.473,6.7513,56.75,0.0,Hydrogen-Helium,43.98,0.0
d581c103c7,GDE-1776d-d,3b241cd5,Ice,0.7126,0.5461,0.834,0.7851,39.94,11.31,Thin,30.95,22.26
5aedb24c0d,GDE-1776d-e,3b241cd5,Ice,0.9789,0.4189,0.7702,0.706,34.08,11.25,Thin,27.23,22.25
979dc11eee,GDE-1776d-f,3b241cd5,Gas Giant,1.2474,200.252,4.5619,9.6224,30.19,0.0,Hydrogen-Helium,37.15,0.0
dbc7319e8b,GDE-1776d-g,3b241cd5,Ice,2.1856,2.7828,1.3594,1.5059,22.81,5.83,Reducing,28.24,17.13
0f21771c61,Upsilon Persei-b,d45ea293,Ocean,0.1055,3.8412,1.4974,1.7131,244.25,60.23,Moderate,48.23,89.06
0d8a7c37a4,Gaia-2971-b,04b4a59c,Rocky,0.2829,0.1205,0.5648,0.3778,482.73,9.25,None,39.51,33.24
279c6debf9,Gaia-2971-c,04b4a59c,Rocky,0.5251,1.8728,1.1846,1.3346,354.33,31.76,Moderate,45.66,73.68
1071cb51c1,Gaia-2971-d,04b4a59c,Rocky,1.0635,1.3636,1.0873,1.1533,248.98,21.79,Moderate,40.43,78.26
43f9bbcdb6,Gaia-2971-e,04b4a59c,Rocky,1.6614,0.474,0.8174,0.7093,199.2,8.16,Thin,33.35,63.02
566e95ee2b,Gaia-2971-f,04b4a59c,Rocky,2.6578,0.1623,0.612,0.4332,157.49,8.05,None,26.08,28.02
9c682b6d4f,Gaia-2971-g,04b4a59c,Ice,5.0816,2.8981,1.376,1.5305,113.9,33.37,Reducing,28.94,27.86
45f74c98a1,Gaia-2971-h,04b4a59c,Toxic World,10.5432,0.581,0.859,0.7875,79.07,2.75,Toxic,20.92,14.46
b8b99e6273,HR 71844-b,f3d3a853,Rocky,0.4595,1.4688,1.1094,1.1935,155.56,16.18,Moderate,41.89,42.8
b36e14f9c8,HR 71844-c,f3d3a853,Ice,0.791,1.8637,1.2054,1.2828,118.57,21.25,Reducing,29.66,26.11
53e083e8af,HR 71844-d,f3d3a853,Gas Giant,1.4905,2252.3572,5.1487,84.9645,86.37,0.0,Hydrogen-Helium,41.45,2.64
a69a883dab,HR 71844-e,f3d3a853,Ice,3.1845,0.4148,0.768,0.7033,59.09,8.89,Thin,21.52,21.78
1186e5808f,HR 71844-f,f3d3a853,Gas Giant,6.9545,898.3414,4.9175,37.1502,39.99,0.0,Hydrogen-Helium,33.75,0.0
e722e33f25,HR 71844-g,f3d3a853,Gas Giant,10.5187,175.5101,4.5319,8.5455,32.51,0.0,Hydrogen-Helium,31.75,0.0
d0f5a12239,HR 71844-h,f3d3a853,Ice,23.4023,2.1577,1.2595,1.3602,21.8,5.18,Reducing,22.52,17.04
d797ea0934,Pi Galacticis-b,72d08d61,Super Earth,0.4173,9.6798,1.9759,2.4794,248.6,42.81,Dense,63.84,73.89
a48b0affdb,Pi Galacticis-c,72d08d61,Ice,0.6906,1.0886,1.0258,1.0345,193.24,44.8,Reducing,32.84,55.75
80fd39bc88,Pi Galacticis-d,72d08d61,Rocky,1.0501,0.1875,0.6363,0.4629,156.71,11.88,None,33.73,30.19
f3b1c9575b,HR 287667-b,ce948281,Rocky,0.4586,0.1352,0.5826,0.3983,124.14,5.96,None,44.46,22.52
51325b7773,HR 287667-c,ce948281,Gas Giant,0.9295,934.3524,4.9271,38.4878,87.2,0.0,Hydrogen-Helium,39.3,2.72
c011eac080,HR 287667-d,ce948281,Gas Giant,1.4028,569.8426,4.8068,24.6629,70.98,0.0,Hydrogen-Helium,34.48,1.1
301c6fe983,HR 287667-e,ce948281,Ice,2.4011,1.6413,1.1603,1.2192,54.25,16.36,Reducing,27.82,19.27
080da2d28c,HR 287667-f,ce948281,Gas Giant,3.8759,518.2034,4.784,22.642,42.7,0.0,Hydrogen-Helium,32.16,0.0
90c1b0dee5,HR 287667-g,ce948281,Ice,7.0953,0.3832,0.75,0.6814,31.56,7.15,Thin,23.16,21.43
4abd655836,GDE-378-b,9b029d06,Rocky,0.0968,1.4772,1.1111,1.1966,321.55,26.03,Moderate,42.06,79.05
473c3c2fa5,GDE-378-c,9b029d06,Rocky,0.191,0.166,0.6157,0.4377,228.94,15.59,None,44.78,61.89
962da5ac1f,GDE-378-d,9b029d06,Rocky,0.4372,1.333,1.0807,1.1413,151.33,16.55,Moderate,40.59,42.44
6e985c9ca2,GDE-378-e,9b029d06,Rocky,0.6745,1.1063,1.0277,1.0476,121.84,11.67,Moderate,43.34,38.51
f50568e02e,GDE-378-f,9b029d06,Toxic World,1.2217,1.3195,1.0807,1.1297,90.53,0.18,Toxic,19.84,15.09
656296d534,GDE-378-g,9b029d06,Ice,2.5267,2.165,1.2608,1.362,62.95,10.89,Reducing,24.85,18.47
fa959ca5c3,Eta Persei-b,164ae00a,Gas Giant,0.4815,185.0949,4.544,8.9644,98.58,0.0,Hydrogen-Helium,39.51,3.86
d8605e68d2,Eta Persei-c,164ae00a,Gas Giant,0.7019,307.4743,4.6608,14.1544,81.64,0.0,Hydrogen-Helium,43.59,2.16
4d11c1c28b,Eta Persei-d,164ae00a,Ice,1.4521,0.3336,0.7194,0.6446,56.76,13.73,Thin,25.28,22.75
6c697ee75d,Epsilon Orionis-b,0d51013f,Rocky,0.2251,1.2068,1.0521,1.0903,564.99,0.96,Moderate,45.61,42.76
947c9db3cf,Epsilon Orionis-c,0d51013f,Desert,0.4789,0.7537,0.9265,0.878,387.38,0.15,Thin,33.39,53.58
81dc43c104,Epsilon Orionis-d,0d51013f,Rocky,0.7482,1.7521,1.1635,1.2943,309.91,1.01,Moderate,36.92,75.2
bd1fab662d,Epsilon Orionis-e,0d51013f,Rocky,1.5445,1.5304,1.1218,1.2162,215.7,18.58,Moderate,36.37,74.29
