civilization_id,name,year,population,tech_level,energy_source,kardashev_rating,stability_score,corruption_score,innovation_score,government_type
23582772c8,Orionite Directorate,0,6536864560.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,AI Governance
61397f1d85,Solari Directorate,0,9935445883.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
ca40b2e629,Scientific Solex Union,0,14192047168.0,8.09,Antimatter,0.5,80.0,10.0,50.0,Collective
80d9c3cc28,Vesperian Directorate,0,11262152733.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Monarchy
bcfcfb49cf,Scientific Thranex Union,0,6831026602.0,9.538,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
9568bafb15,Chi-bulgis Directorate,0,6460561947.0,9.604000000000001,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Federation
47e406daef,Bulgian Directorate,0,13028781832.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Collective
ad47c2dda3,Bulgite Commonwealth,0,7711954250.0,5.9,Nuclear,0.5,80.0,10.0,50.0,Democracy
096fc37df4,Scientific Vesperoid Union,0,9188254935.0,7.667,Fusion,0.5,80.0,10.0,50.0,Collective
0b6029ea29,Scientific Vesperis Union,0,3413305297.0,9.668000000000001,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,AI Governance
0ed21e60e5,Orionan Directorate,0,2408700057.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
5a9f1f61c7,Scientific Merex Union,0,6060267550.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
02fd90e690,Allied Meris Systems,0,2444198380.0,9.104000000000001,Antimatter,0.5,80.0,10.0,50.0,Scientific Council
3557fb1c6f,Allied Kaelumex Systems,0,792799028.0,9.586,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Democracy
61550040fc,Unified Aurelian Council,0,600033756.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
f0fcb8f048,The Valari Federation,0,3423698638.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
691ec52085,The Zelian Federation,0,2895687387.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
9a629191f0,Allied Orionan Systems,0,2172279826.0,9.422,Antimatter,0.5,80.0,10.0,50.0,AI Governance
33e625a829,Aureloid Directorate,0,5084537370.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
b91403ddc4,Consolidated Merari Worlds,0,7420864031.0,7.75,Fusion,0.5,80.0,10.0,50.0,Technocracy
71073d1e77,Scientific Xenex Union,0,15000000000.0,8.379999999999999,Antimatter,0.5,80.0,10.0,50.0,Federation
58a2b00e32,Consolidated Persean Worlds,0,3349915977.0,8.765,Antimatter,0.5,80.0,10.0,50.0,Monarchy
03fca7f787,Perseian Commonwealth,0,325254791.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Federation
939c53fc68,Scientific Perseian Union,0,14261376068.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,AI Governance
dc652af4e1,Cygnan Commonwealth,0,977974749.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
98e5a44c50,Cygnan Directorate,0,2904428184.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
e1017ed35e,Cygnan Directorate,0,1676737328.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Collective
ee6f8a466e,Cygnian Commonwealth,0,3144338799.0,8.985,Antimatter,0.5,80.0,10.0,50.0,Technocracy
bc259c8444,Scientific Kaelumian Union,0,983175941.0,9.293000000000001,Antimatter,0.5,80.0,10.0,50.0,AI Governance
fc41667c54,Kaeluman Directorate,0,2145041929.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,AI Governance
b4e38b5ba0,Scientific Bulgian Union,0,1436295540.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
ed8eb43829,Omega-bulgis Directorate,0,2497903264.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,AI Governance
2d7a6c7193,Unified Omega-bulgis Council,0,3746166561.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,AI Governance
c4d87c45ee,Unified Bulgite Council,0,13088305498.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
62a7129a59,Unified Bulgian Council,0,5870664321.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,AI Governance
1e3994853e,Consolidated Thranian Worlds,0,555071867.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Monarchy
b28f9ec7d4,Scientific Thranari Union,0,6674704846.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
634ad45f7e,Scientific Aurelan Union,0,2937947060.0,8.64,Antimatter,0.5,80.0,10.0,50.0,Scientific Council
75912c8e4c,Kaelumari Directorate,0,7890396148.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
d07bc4ae63,Scientific Valian Union,0,15000000000.0,8.192,Antimatter,0.5,80.0,10.0,50.0,Scientific Council
9696ce2491,Scientific Vesperari Union,0,3208243294.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
7036dbff3e,Scientific Orionite Union,0,15000000000.0,5.301,Nuclear,0.5,80.0,10.0,50.0,Collective
c98968025a,Orionan Directorate,0,9936125535.0,7.734999999999999,Fusion,0.5,80.0,10.0,50.0,Federation
9d449a31b9,Consolidated Omega-cygnis Worlds,0,14379751029.0,6.231,Fusion,0.5,80.0,10.0,50.0,Collective
12f8de3472,Thranari Commonwealth,0,5744834989.0,5.154999999999999,Nuclear,0.5,80.0,10.0,50.0,Technocracy
afc6771a1e,Unified Xenoid Council,0,518379791.0,8.943000000000001,Antimatter,0.5,80.0,10.0,50.0,Scientific Council
55c2a4dc5e,Thranari Commonwealth,0,443882172.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
3779c3fe76,Unified Zelian Council,0,2845763210.0,8.733,Antimatter,0.5,80.0,10.0,50.0,AI Governance
cd01ef6fd0,Scientific Merari Union,0,11613708266.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
63803c4eb1,Unified Zelari Council,0,1908044108.0,8.876000000000001,Antimatter,0.5,80.0,10.0,50.0,Technocracy
20dcee6871,Unified Valoid Council,0,3730086781.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
53856bd8ca,Allied Sagittariian Systems,0,4027734753.0,7.3,Fusion,0.5,80.0,10.0,50.0,Technocracy
da38a63176,Unified Orionis Council,0,12666366526.0,9.651,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
8196db66b3,Scientific Thranan Union,0,12832948985.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,AI Governance
f004cb791e,Scientific Perseian Union,0,12160862196.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
15955262e1,Aurelian Directorate,0,11014776085.0,6.628,Fusion,0.5,80.0,10.0,50.0,AI Governance
c3662e3808,Unified Sagittariite Council,0,15000000000.0,7.973999999999999,Fusion,0.5,80.0,10.0,50.0,Technocracy
7dc225fd37,Consolidated Orionian Worlds,0,12462420741.0,8.709999999999999,Antimatter,0.5,80.0,10.0,50.0,Technocracy
373ea01e5c,Consolidated Zylaris Worlds,0,7364566226.0,6.687,Fusion,0.5,80.0,10.0,50.0,Technocracy
17fee1a6ac,The Thranite Federation,0,7118285910.0,6.878,Fusion,0.5,80.0,10.0,50.0,AI Governance
66d46fcd47,Consolidated Orionite Worlds,0,8346494733.0,5.799,Nuclear,0.5,80.0,10.0,50.0,Democracy
dffeed89fb,Chi-bulgis Directorate,0,1961706057.0,8.369,Antimatter,0.5,80.0,10.0,50.0,Federation
cd3cb2af45,The Chi-bulgis Federation,0,5869888404.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Democracy
5d262aaec3,Consolidated Xenite Worlds,0,2219511230.0,9.270999999999999,Antimatter,0.5,80.0,10.0,50.0,AI Governance
db6da7e17a,Orionis Directorate,0,3632782830.0,9.635,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Collective
73573955bb,Orionite Directorate,0,5838467662.0,9.726,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
f2bbbfc167,Bulgan Commonwealth,0,7702415437.0,7.920999999999999,Fusion,0.5,80.0,10.0,50.0,Scientific Council
f929aa33ac,Bulgian Commonwealth,0,449305110.0,6.745,Fusion,0.5,80.0,10.0,50.0,Monarchy
28d83c4b42,Scientific Bulgite Union,0,13568657544.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Federation
0ddd78edbb,The Delta-bulgis Federation,0,10309457661.0,8.0,Antimatter,0.5,80.0,10.0,50.0,Democracy
d7ec4d3018,Thranan Directorate,0,15000000000.0,9.35,Antimatter,0.5,80.0,10.0,50.0,Technocracy
adc1c77061,Unified Thranis Council,0,8802973120.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
931aa9655e,Orionite Directorate,0,6033705649.0,9.488,Antimatter,0.5,80.0,10.0,50.0,Scientific Council
df2f64c1a1,Unified Valari Council,0,7839460963.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Democracy
f27ca4fefa,Scientific Aurelite Union,0,1135288357.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
a7f6005fd2,Republic of Meroid,0,13247643749.0,7.142,Fusion,0.5,80.0,10.0,50.0,Democracy
4164b650a3,Unified Zylarite Council,0,15000000000.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Democracy
340ef3ab81,The Thranari Federation,0,6180354613.0,5.936,Nuclear,0.5,80.0,10.0,50.0,Democracy
7ba9deb67e,Consolidated Xenoid Worlds,0,4941217504.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Collective
785ce4730c,Unified Xenan Council,0,124078925.0,9.564,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Federation
7135e43d15,Consolidated Valoid Worlds,0,360409223.0,9.782,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Democracy
dbf06f7273,Orionite Directorate,0,4818774178.0,8.963,Antimatter,0.5,80.0,10.0,50.0,AI Governance
8f64eb0a84,Vesperan Commonwealth,0,15000000000.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
c87f4b2d09,Consolidated Zelite Worlds,0,11991847151.0,8.202,Antimatter,0.5,80.0,10.0,50.0,Collective
c59e7444f5,Meran Commonwealth,0,631615054.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
111ab1a74e,Unified Meris Council,0,1579762882.0,8.664,Antimatter,0.5,80.0,10.0,50.0,Democracy
762d1b3438,Unified Merian Council,0,6059301636.0,9.701,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Federation
41e5776038,Unified Orionan Council,0,160143941.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Collective
11c4291fc3,Vesperite Commonwealth,0,7181026696.0,9.922,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,AI Governance
c8c30fa0a1,Orionan Directorate,0,11107860659.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
41a9345e47,The Aurelian Federation,0,1821215471.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Democracy
6edc6616b2,Scientific Galacticite Union,0,8060418340.0,8.092,Antimatter,0.5,80.0,10.0,50.0,Scientific Council
82b29167c3,Galactican Directorate,0,10717490196.0,8.0,Antimatter,0.5,80.0,10.0,50.0,AI Governance
cbdac2fac3,Scientific Zylarex Union,0,15000000000.0,8.793000000000001,Antimatter,0.5,80.0,10.0,50.0,Technocracy
9891e1dd90,Scientific Kaelumari Union,0,784610152.0,9.547,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
5087e1422a,Unified Zeloid Council,0,12967665968.0,8.578,Antimatter,0.5,80.0,10.0,50.0,Technocracy
5d94c085f5,Allied Valis Systems,0,2751427123.0,8.782,Antimatter,0.5,80.0,10.0,50.0,Scientific Council
cc71651dca,Unified Solex Council,0,4003477847.0,9.522,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Collective
b7f420628f,Consolidated Iota-perseis Worlds,0,6081185617.0,5.929,Nuclear,0.5,80.0,10.0,50.0,Scientific Council
1a2a63b5eb,Allied Thranian Systems,0,419942800.0,9.572,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Collective
9eeb4737e9,Unified Merite Council,0,7141187093.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
8e17c1b492,Solex Commonwealth,0,1000000000.0,5.679,Nuclear,0.5,80.0,10.0,50.0,Federation
35e0e185b7,Scientific Valan Union,0,4338488529.0,8.0,Antimatter,0.5,80.0,10.0,50.0,Scientific Council
15c488fdb9,Unified Vesperite Council,0,8642770286.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
52be76d999,Zelian Directorate,0,7331417432.0,9.658,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
2d148d0e47,Allied Cygnian Systems,0,4429748757.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
a4eac32597,Scientific Omega-cygnis Union,0,2551770886.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
f94aaeed85,Allied Cygnite Systems,0,3666417754.0,9.285,Antimatter,0.5,80.0,10.0,50.0,Scientific Council
a9283be55d,The Epsilon-perseis Federation,0,144635587.0,6.747,Fusion,0.5,80.0,10.0,50.0,Democracy
27d9c8dc46,The Perseian Federation,0,3970830405.0,8.0,Antimatter,0.5,80.0,10.0,50.0,AI Governance
2c89a9e0dc,Scientific Persean Union,0,2724672028.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
c45231c414,Scientific Epsilon-perseis Union,0,4678210746.0,9.948,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
7fdb421436,Consolidated Cygnian Worlds,0,2933185882.0,7.627,Fusion,0.5,80.0,10.0,50.0,Scientific Council
b323933feb,Allied Solian Systems,0,5590350368.0,6.082,Fusion,0.5,80.0,10.0,50.0,Monarchy
c5f014b287,Bulgan Directorate,0,15000000000.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
8d88177d24,Bulgian Directorate,0,8227527518.0,8.483,Antimatter,0.5,80.0,10.0,50.0,Monarchy
e1c4b2ed14,Scientific Vesperan Union,0,6848052686.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
a568c633c8,Aurelari Directorate,0,11323224187.0,6.385,Fusion,0.5,80.0,10.0,50.0,Technocracy
0187c7d64a,The Vesperan Federation,0,316875725.0,7.984999999999999,Fusion,0.5,80.0,10.0,50.0,Technocracy
189d8d8d1b,Valite Directorate,0,4149626235.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
57f00e3f50,Unified Vesperite Council,0,15000000000.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,AI Governance
d427d38a9f,Unified Kaelumex Council,0,4794137597.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
f1337406a3,Thranan Directorate,0,8349481667.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
ecbe2dc98a,Zelari Commonwealth,0,8382003532.0,7.755,Fusion,0.5,80.0,10.0,50.0,Federation
354b63d6d6,Scientific Solex Union,0,2107323612.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Monarchy
fce0550f04,Unified Thranian Council,0,1047844723.0,9.644,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
f7a8fcf1b2,Scientific Aurelari Union,0,8188734458.0,9.443999999999999,Antimatter,0.5,80.0,10.0,50.0,Technocracy
8c80ad65b6,Orionex Directorate,0,10521037327.0,7.859,Fusion,0.5,80.0,10.0,50.0,AI Governance
65154f1c30,Scientific Kaeluman Union,0,10149714193.0,9.998000000000001,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
e6f9f9e411,Unified Kaelumex Council,0,3262928088.0,8.748999999999999,Antimatter,0.5,80.0,10.0,50.0,AI Governance
24e153416d,Unified Aurelis Council,0,3833510160.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
38ade68c1e,Scientific Thranex Union,0,9061586212.0,8.053,Antimatter,0.5,80.0,10.0,50.0,Collective
eacab5ee97,Thranan Directorate,0,5499277486.0,8.136,Antimatter,0.5,80.0,10.0,50.0,Scientific Council
fadaa4a404,Valian Directorate,0,8151705240.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Collective
ebda9e7b67,Solite Directorate,0,9141781489.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
de8a7cab3b,Unified Merian Council,0,3965393301.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Monarchy
5573af18db,Merian Directorate,0,2693034025.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
e13216033f,Meroid Directorate,0,4619243355.0,9.843,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
bee1d78260,Zylarian Commonwealth,0,7339346287.0,7.648000000000001,Fusion,0.5,80.0,10.0,50.0,Technocracy
2a8b6fc81d,Unified Zylarite Council,0,6368625220.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Monarchy
2320636026,Unified Valian Council,0,5360490635.0,8.0,Antimatter,0.5,80.0,10.0,50.0,Technocracy
e976b29c9d,Scientific Orionoid Union,0,4769905128.0,9.583,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
dc0074adc3,Unified Valite Council,0,9904243227.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Collective
303a3df484,Unified Zelex Council,0,3778283771.0,9.031,Antimatter,0.5,80.0,10.0,50.0,AI Governance
02b9381952,Aurelian Directorate,0,4642750181.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
08caaac3af,Unified Orionian Council,0,15000000000.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,AI Governance
0ad458611c,Unified Orionian Council,0,5541078688.0,9.675,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
c2fe0ab024,Unified Orionan Council,0,2493358680.0,6.945,Fusion,0.5,80.0,10.0,50.0,AI Governance
91474e8269,Vesperian Directorate,0,14441758896.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
32d2bbd884,Unified Zelan Council,0,5684897878.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Collective
f343101fe6,Unified Aurelari Council,0,194113994.0,8.092,Antimatter,0.5,80.0,10.0,50.0,Monarchy
1cf19da3a9,Unified Merex Council,0,367036297.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Democracy
fc241018ec,Kaelumis Directorate,0,3543914395.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
2c6958242d,Merian Commonwealth,0,12025196935.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,AI Governance
950050e41a,Zylarite Commonwealth,0,8549080929.0,8.176,Antimatter,0.5,80.0,10.0,50.0,Collective
7ec564c9db,Scientific Valex Union,0,15000000000.0,9.408,Antimatter,0.5,80.0,10.0,50.0,Technocracy
2e4e7545f5,Unified Xenian Council,0,4619417987.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
f9c2058d1a,Zylarian Directorate,0,2955064767.0,7.449,Fusion,0.5,80.0,10.0,50.0,AI Governance
28100766c8,Bulgite Directorate,0,14273947782.0,9.575,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Federation
bbf8578e8c,Unified Orionite Council,0,3289937643.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Democracy
8478dfd6f7,Merari Directorate,0,5386221066.0,9.282,Antimatter,0.5,80.0,10.0,50.0,Federation
6f1e390274,Kaelumis Directorate,0,1830075118.0,9.109,Antimatter,0.5,80.0,10.0,50.0,Democracy
b12b67a0db,Unified Zelian Council,0,7536872833.0,8.346,Antimatter,0.5,80.0,10.0,50.0,Technocracy
28728de334,Scientific Xenite Union,0,15000000000.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
5d6505f12a,Unified Aurelis Council,0,14771525019.0,9.132,Antimatter,0.5,80.0,10.0,50.0,Collective
2c64149009,Unified Vesperex Council,0,626261548.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,AI Governance
ed45fe3a8d,Vesperari Directorate,0,7851112239.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Democracy
b1f20b8a8c,The Aurelan Federation,0,975200435.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
43cb04ad80,Xenoid Directorate,0,3354803256.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
3a375c2f6d,Scientific Xenan Union,0,3271696236.0,9.251999999999999,Antimatter,0.5,80.0,10.0,50.0,AI Governance
0fa7096d5a,Zelis Directorate,0,432573270.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Collective
3c196b299c,Scientific Vesperari Union,0,11235662094.0,9.014,Antimatter,0.5,80.0,10.0,50.0,Scientific Council
1a67be5b7f,Scientific Zelite Union,0,1450331448.0,8.0,Antimatter,0.5,80.0,10.0,50.0,Scientific Council
862f6cbc45,Unified Thranan Council,0,4916741894.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Federation
9883f23173,Consolidated Aureloid Worlds,0,1915079137.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
22c13af7a1,Unified Vesperoid Council,0,1809777294.0,9.309000000000001,Antimatter,0.5,80.0,10.0,50.0,Federation
ac70f57b73,Unified Solex Council,0,3703004221.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
60a971a839,Cygnan Directorate,0,856508704.0,9.754999999999999,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
e941b86692,Cygnite Commonwealth,0,14433748365.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
8dcb447d0f,Cygnian Directorate,0,2813382579.0,9.555,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Monarchy
0130446f7e,Scientific Kaelumis Union,0,2373597265.0,9.693999999999999,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,AI Governance
d1ebd8161b,Unified Meran Council,0,613216790.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Monarchy
d056d7ce4a,Scientific Thranex Union,0,3874882827.0,9.342,Antimatter,0.5,80.0,10.0,50.0,Technocracy
74136dc7b0,The Solari Federation,0,1167940620.0,5.736,Nuclear,0.5,80.0,10.0,50.0,Technocracy
61dc46303f,Consolidated Zelis Worlds,0,2072213195.0,7.5569999999999995,Fusion,0.5,80.0,10.0,50.0,Scientific Council
8fbf42f886,Vesperis Commonwealth,0,384435767.0,8.0,Antimatter,0.5,80.0,10.0,50.0,Monarchy
7388512271,Unified Orionari Council,0,1442655561.0,8.234,Antimatter,0.5,80.0,10.0,50.0,Technocracy
b6ae409cbf,Unified Vesperite Council,0,1715974205.0,8.106,Antimatter,0.5,80.0,10.0,50.0,Scientific Council
622de7102b,Orionite Commonwealth,0,4093442615.0,6.539,Fusion,0.5,80.0,10.0,50.0,Democracy
996190e522,Orionan Directorate,0,540413468.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
f7bd18e491,Thranis Commonwealth,0,6865756735.0,8.469,Antimatter,0.5,80.0,10.0,50.0,Technocracy
556d6c2378,Meroid Directorate,0,562201992.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,AI Governance
ff559623e3,Consolidated Merian Worlds,0,8405739764.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Monarchy
a38e0777cd,Zelex Directorate,0,3844393311.0,8.11,Antimatter,0.5,80.0,10.0,50.0,Scientific Council
4c2540c708,Unified Orionoid Council,0,15000000000.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Collective
b7069c3852,Unified Orionex Council,0,5019827648.0,9.882,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Collective
81714ff4c3,Consolidated Xenari Worlds,0,3506341866.0,8.101,Antimatter,0.5,80.0,10.0,50.0,Scientific Council
f3f5dfde4c,Scientific Zelis Union,0,989046273.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
e12feef736,Scientific Kaeluman Union,0,15000000000.0,9.539,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Monarchy
fba15f0324,Unified Vesperoid Council,0,13441714964.0,9.914,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
350e107aae,Allied Aurelan Systems,0,5500139485.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Collective
22091a7056,Scientific Zylaris Union,0,5876590413.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
03d3903c7c,Unified Orionex Council,0,8495352590.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,AI Governance
2211d3100d,Kaelumex Directorate,0,3159030752.0,8.799,Antimatter,0.5,80.0,10.0,50.0,Democracy
459f704847,Thranari Directorate,0,1000000000.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Technocracy
575810e85b,Scientific Orionex Union,0,6594662034.0,10.0,Dyson Swarm Prototype,0.5,80.0,10.0,50.0,Scientific Council
