tick,year,civilization_id,civilization_name,personality,opportunity_score,expansion_factor,trade_factor,tech_factor,energy_factor
1,100,931aa9655e,Orionite Directorate,Scientific,34.66,0.0,8.09,16.57,10.0
1,100,df2f64c1a1,Unified Valari Council,Scientific,37.2,0.0,8.55,18.65,10.0
1,100,f27ca4fefa,Scientific Aurelite Union,Scientific,37.25,0.0,8.82,18.43,10.0
1,100,a7f6005fd2,Republic of Meroid,Scientific,51.27,26.31,0.0,14.96,10.0
1,100,4164b650a3,Unified Zylarite Council,Scientific,31.62,0.0,3.73,17.89,10.0
1,100,340ef3ab81,The Thranari Federation,Industrialist,25.06,0.0,5.15,9.91,10.0
1,100,7ba9deb67e,Consolidated Xenoid Worlds,Scientific,57.18,31.35,0.0,15.83,10.0
1,100,785ce4730c,Unified Xenan Council,Scientific,43.28,10.26,8.93,14.09,10.0
1,100,7135e43d15,Consolidated Valoid Worlds,Isolationist,45.03,10.26,11.96,12.82,10.0
1,100,dbf06f7273,Orionite Directorate,Scientific,44.6,10.26,10.06,14.28,10.0
1,100,8f64eb0a84,Vesperan Commonwealth,Industrialist,46.0,10.26,11.57,14.18,10.0
1,100,c87f4b2d09,Consolidated Zelite Worlds,Industrialist,21.11,0.0,0.0,11.11,10.0
1,100,c59e7444f5,Meran Commonwealth,Scientific,40.54,7.17,9.43,13.93,10.0
1,100,111ab1a74e,Unified Meris Council,Scientific,40.24,7.17,9.07,14.01,10.0
1,100,762d1b3438,Unified Merian Council,Scientific,42.44,7.17,8.94,16.32,10.0
1,100,41e5776038,Unified Orionan Council,Scientific,50.22,14.2,9.11,16.91,10.0
1,100,11c4291fc3,Vesperite Commonwealth,Scientific,48.44,14.2,9.15,15.09,10.0
1,100,c8c30fa0a1,Orionan Directorate,Scientific,52.88,14.2,9.53,19.15,10.0
1,100,41a9345e47,The Aurelian Federation,Isolationist,48.98,14.2,10.87,13.91,10.0
1,100,6edc6616b2,Scientific Galacticite Union,Scientific,38.7,6.89,4.31,17.49,10.0
1,100,82b29167c3,Galactican Directorate,Scientific,35.85,6.89,4.6,14.36,10.0
1,100,cbdac2fac3,Scientific Zylarex Union,Scientific,32.56,6.13,0.0,16.43,10.0
1,100,9891e1dd90,Scientific Kaelumari Union,Scientific,49.67,19.15,2.95,17.56,10.0
1,100,5087e1422a,Unified Zeloid Council,Scientific,49.28,19.15,3.68,16.45,10.0
1,100,5d94c085f5,Allied Valis Systems,Scientific,42.55,17.54,0.0,15.01,10.0
1,100,cc71651dca,Unified Solex Council,Scientific,26.24,0.0,0.0,16.24,10.0
1,100,b7f420628f,Consolidated Iota-perseis Worlds,Diplomatic,31.4,11.45,0.0,9.95,10.0
1,100,1a2a63b5eb,Allied Thranian Systems,Isolationist,33.28,7.69,3.33,12.25,10.0
1,100,9eeb4737e9,Unified Merite Council,Scientific,39.15,7.69,2.44,19.02,10.0
1,100,8e17c1b492,Solex Commonwealth,Diplomatic,35.48,13.4,3.18,8.89,10.0
1,100,35e0e185b7,Scientific Valan Union,Scientific,45.62,13.4,4.93,17.29,10.0
1,100,15c488fdb9,Unified Vesperite Council,Scientific,28.37,0.0,1.62,16.75,10.0
1,100,52be76d999,Zelian Directorate,Isolationist,27.26,0.0,3.19,14.07,10.0
1,100,2d148d0e47,Allied Cygnian Systems,Scientific,32.48,0.0,7.53,14.96,10.0
1,100,a4eac32597,Scientific Omega-cygnis Union,Scientific,31.12,0.0,5.72,15.4,10.0
1,100,f94aaeed85,Allied Cygnite Systems,Scientific,24.91,0.0,2.3,12.61,10.0
1,100,a9283be55d,The Epsilon-perseis Federation,Industrialist,33.96,0.0,14.27,9.69,10.0
1,100,27d9c8dc46,The Perseian Federation,Industrialist,34.03,0.0,14.3,9.74,10.0
1,100,2c89a9e0dc,Scientific Persean Union,Scientific,42.53,0.0,13.46,19.07,10.0
1,100,c45231c414,Scientific Epsilon-perseis Union,Scientific,40.87,0.0,14.3,16.58,10.0
1,100,7fdb421436,Consolidated Cygnian Worlds,Industrialist,22.41,0.0,0.0,12.41,10.0
1,100,b323933feb,Allied Solian Systems,Scientific,29.99,9.41,0.0,10.58,10.0
1,100,c5f014b287,Bulgan Directorate,Scientific,43.89,15.17,3.28,15.44,10.0
1,100,8d88177d24,Bulgian Directorate,Scientific,47.11,15.17,3.76,18.18,10.0
1,100,e1c4b2ed14,Scientific Vesperan Union,Scientific,34.5,7.7,0.0,16.8,10.0
1,100,a568c633c8,Aurelari Directorate,Scientific,33.12,10.05,0.0,13.07,10.0
1,100,0187c7d64a,The Vesperan Federation,Isolationist,33.07,0.0,11.92,11.15,10.0
1,100,189d8d8d1b,Valite Directorate,Scientific,34.99,0.0,10.65,14.34,10.0
1,100,57f00e3f50,Unified Vesperite Council,Scientific,40.61,0.0,11.78,18.83,10.0
1,100,d427d38a9f,Unified Kaelumex Council,Scientific,35.59,0.0,6.81,18.78,10.0
1,100,f1337406a3,Thranan Directorate,Scientific,40.33,10.53,4.79,15.01,10.0
1,100,ecbe2dc98a,Zelari Commonwealth,Scientific,37.78,10.53,5.18,12.07,10.0
1,100,354b63d6d6,Scientific Solex Union,Scientific,37.51,0.0,7.52,19.99,10.0
1,100,fce0550f04,Unified Thranian Council,Scientific,35.5,0.0,6.83,18.67,10.0
1,100,f7a8fcf1b2,Scientific Aurelari Union,Scientific,32.09,0.0,5.4,16.68,10.0
1,100,8c80ad65b6,Orionex Directorate,Scientific,43.57,14.86,4.1,14.61,10.0
1,100,65154f1c30,Scientific Kaeluman Union,Scientific,47.84,14.86,3.59,19.38,10.0
1,100,e6f9f9e411,Unified Kaelumex Council,Scientific,51.14,22.13,0.0,19.01,10.0
1,100,24e153416d,Unified Aurelis Council,Scientific,31.3,0.0,4.37,16.92,10.0
1,100,38ade68c1e,Scientific Thranex Union,Scientific,29.88,0.0,3.91,15.97,10.0
1,100,eacab5ee97,Thranan Directorate,Scientific,38.66,0.0,12.86,15.8,10.0
1,100,fadaa4a404,Valian Directorate,Scientific,39.86,0.0,11.25,18.61,10.0
1,100,ebda9e7b67,Solite Directorate,Scientific,38.94,0.0,12.2,16.74,10.0
1,100,de8a7cab3b,Unified Merian Council,Scientific,39.66,0.0,12.17,17.49,10.0
1,100,5573af18db,Merian Directorate,Scientific,36.2,0.0,9.57,16.62,10.0
1,100,e13216033f,Meroid Directorate,Scientific,36.78,0.0,9.0,17.77,10.0
1,100,bee1d78260,Zylarian Commonwealth,Industrialist,32.79,0.0,10.15,12.64,10.0
1,100,2a8b6fc81d,Unified Zylarite Council,Scientific,35.28,0.0,6.88,18.4,10.0
1,100,2320636026,Unified Valian Council,Scientific,30.44,0.0,6.59,13.84,10.0
1,100,e976b29c9d,Scientific Orionoid Union,Scientific,33.52,0.0,5.19,18.33,10.0
1,100,dc0074adc3,Unified Valite Council,Scientific,51.84,14.37,7.62,19.85,10.0
1,100,303a3df484,Unified Zelex Council,Scientific,51.71,14.37,8.37,18.97,10.0
1,100,02b9381952,Aurelian Directorate,Scientific,49.71,14.37,10.3,15.04,10.0
1,100,08caaac3af,Unified Orionian Council,Scientific,45.41,7.89,9.54,17.98,10.0
1,100,0ad458611c,Unified Orionian Council,Scientific,43.52,7.89,7.94,17.69,10.0
1,100,c2fe0ab024,Unified Orionan Council,Scientific,38.56,7.89,5.94,14.73,10.0
1,100,91474e8269,Vesperian Directorate,Scientific,33.41,0.0,3.93,19.48,10.0
1,100,32d2bbd884,Unified Zelan Council,Scientific,30.33,0.0,3.02,17.32,10.0
1,100,f343101fe6,Unified Aurelari Council,Scientific,34.43,0.0,7.6,16.84,10.0
1,100,1cf19da3a9,Unified Merex Council,Scientific,38.59,0.0,9.36,19.22,10.0
1,100,fc241018ec,Kaelumis Directorate,Isolationist,34.67,0.0,10.34,14.33,10.0
1,100,2c6958242d,Merian Commonwealth,Scientific,35.2,0.0,9.4,15.8,10.0
1,100,950050e41a,Zylarite Commonwealth,Industrialist,36.59,0.0,14.74,11.84,10.0
1,100,7ec564c9db,Scientific Valex Union,Scientific,42.14,0.0,14.93,17.2,10.0
1,100,2e4e7545f5,Unified Xenian Council,Scientific,45.36,0.0,15.62,19.73,10.0
1,100,f9c2058d1a,Zylarian Directorate,Scientific,39.37,0.0,14.73,14.64,10.0
1,100,28100766c8,Bulgite Directorate,Scientific,32.21,6.75,0.0,15.46,10.0
1,100,bbf8578e8c,Unified Orionite Council,Scientific,39.02,0.0,11.69,17.33,10.0
1,100,8478dfd6f7,Merari Directorate,Industrialist,32.97,0.0,9.27,13.7,10.0
1,100,6f1e390274,Kaelumis Directorate,Scientific,35.59,0.0,11.11,14.48,10.0
1,100,b12b67a0db,Unified Zelian Council,Scientific,31.81,0.0,8.86,12.95,10.0
1,100,28728de334,Scientific Xenite Union,Scientific,41.2,8.8,4.52,17.88,10.0
1,100,5d6505f12a,Unified Aurelis Council,Scientific,43.84,8.8,5.89,19.14,10.0
1,100,2c64149009,Unified Vesperex Council,Scientific,36.09,0.0,8.88,17.21,10.0
1,100,ed45fe3a8d,Vesperari Directorate,Scientific,36.52,0.0,7.71,18.81,10.0
1,100,b1f20b8a8c,The Aurelan Federation,Industrialist,31.98,0.0,8.26,13.72,10.0
1,100,43cb04ad80,Xenoid Directorate,Scientific,29.8,0.0,0.0,19.8,10.0
1,100,3a375c2f6d,Scientific Xenan Union,Scientific,41.9,9.81,6.81,15.29,10.0
1,100,0fa7096d5a,Zelis Directorate,Scientific,44.61,9.81,7.51,17.29,10.0
1,100,3c196b299c,Scientific Vesperari Union,Scientific,43.41,9.81,6.84,16.76,10.0
1,100,1a67be5b7f,Scientific Zelite Union,Scientific,41.55,9.6,3.79,18.16,10.0
1,100,862f6cbc45,Unified Thranan Council,Scientific,40.09,9.6,3.57,16.92,10.0
1,100,9883f23173,Consolidated Aureloid Worlds,Scientific,28.76,0.0,5.19,13.57,10.0
1,100,22c13af7a1,Unified Vesperoid Council,Scientific,31.13,0.0,5.57,15.56,10.0
1,100,ac70f57b73,Unified Solex Council,Scientific,33.57,0.0,5.89,17.67,10.0
1,100,60a971a839,Cygnan Directorate,Scientific,34.13,0.0,9.58,14.55,10.0
1,100,e941b86692,Cygnite Commonwealth,Diplomatic,30.63,0.0,7.54,13.09,10.0
1,100,8dcb447d0f,Cygnian Directorate,Scientific,38.08,0.0,10.39,17.68,10.0
1,100,0130446f7e,Scientific Kaelumis Union,Scientific,48.58,8.59,12.76,17.23,10.0
1,100,d1ebd8161b,Unified Meran Council,Industrialist,44.08,8.59,12.62,12.87,10.0
1,100,d056d7ce4a,Scientific Thranex Union,Scientific,47.01,8.59,12.34,16.09,10.0
1,100,74136dc7b0,The Solari Federation,Industrialist,40.43,8.59,13.0,8.84,10.0
1,100,61dc46303f,Consolidated Zelis Worlds,Scientific,34.15,0.0,11.08,13.07,10.0
1,100,8fbf42f886,Vesperis Commonwealth,Isolationist,31.31,0.0,11.56,9.75,10.0
1,100,7388512271,Unified Orionari Council,Scientific,37.38,0.0,10.89,16.49,10.0
1,100,b6ae409cbf,Unified Vesperite Council,Scientific,38.14,0.0,10.27,17.88,10.0
1,100,622de7102b,Orionite Commonwealth,Industrialist,38.02,17.93,0.0,10.09,10.0
1,100,996190e522,Orionan Directorate,Scientific,48.24,15.53,4.03,18.68,10.0
1,100,f7bd18e491,Thranis Commonwealth,Scientific,43.11,15.53,3.31,14.27,10.0
1,100,556d6c2378,Meroid Directorate,Scientific,41.19,6.03,7.64,17.52,10.0
1,100,ff559623e3,Consolidated Merian Worlds,Industrialist,41.54,6.03,9.17,16.34,10.0
1,100,a38e0777cd,Zelex Directorate,Scientific,37.0,6.03,7.13,13.84,10.0
1,100,4c2540c708,Unified Orionoid Council,Scientific,36.66,8.47,0.0,18.19,10.0
1,100,b7069c3852,Unified Orionex Council,Scientific,37.7,6.39,3.6,17.71,10.0
1,100,81714ff4c3,Consolidated Xenari Worlds,Scientific,35.76,6.39,6.29,13.08,10.0
1,100,f3f5dfde4c,Scientific Zelis Union,Scientific,40.33,0.0,12.75,17.58,10.0
1,100,e12feef736,Scientific Kaeluman Union,Scientific,40.81,0.0,13.91,16.9,10.0
1,100,fba15f0324,Unified Vesperoid Council,Scientific,37.76,0.0,12.35,15.41,10.0
1,100,350e107aae,Allied Aurelan Systems,Militaristic,35.12,0.0,14.2,10.91,10.0
1,100,22091a7056,Scientific Zylaris Union,Scientific,31.9,0.0,2.55,19.35,10.0
1,100,03d3903c7c,Unified Orionex Council,Scientific,31.44,0.0,3.6,17.84,10.0
1,100,2211d3100d,Kaelumex Directorate,Scientific,34.39,0.0,8.73,15.66,10.0
1,100,459f704847,Thranari Directorate,Scientific,34.44,0.0,7.43,17.01,10.0
1,100,575810e85b,Scientific Orionex Union,Scientific,36.9,0.0,8.04,18.86,10.0
1,100,182edcdd37,Aurelan Commonwealth,Scientific,22.02,0.0,0.0,12.02,10.0
1,100,e47a782635,The Xi-sagittariis Federation,Industrialist,38.92,18.14,0.0,10.78,10.0
1,100,2705d84a32,Unified Vesperari Council,Scientific,56.51,26.76,3.41,16.34,10.0
1,100,92810d80b3,The Aurelis Federation,Scientific,52.75,26.76,4.95,11.03,10.0
1,100,7e5521abbb,Scientific Kaelumis Union,Scientific,38.1,8.36,3.74,16.01,10.0
1,100,b9ec32251d,Allied Zylarian Systems,Scientific,35.1,8.36,3.64,13.11,10.0
1,100,7c376afd56,The Kaelumis Federation,Industrialist,38.69,12.46,3.51,12.73,10.0
1,100,0cb785b3d6,Kaelumite Commonwealth,Scientific,38.82,12.46,4.16,12.2,10.0
1,100,7bf42c3a49,Sagittariite Directorate,Scientific,33.01,9.17,0.0,13.84,10.0
1,100,c3b1779520,Aurelis Commonwealth,Scientific,25.67,6.1,0.0,9.57,10.0
1,100,37a4cea3d7,Consolidated Solite Worlds,Scientific,40.51,9.4,8.39,12.72,10.0
1,100,57733c8324,Scientific Merite Union,Scientific,45.15,9.4,5.76,20.0,10.0
1,100,467216187a,Allied Thranex Systems,Scientific,41.41,9.4,7.64,14.37,10.0
1,100,e00bc2a5e5,Thranite Directorate,Scientific,28.17,0.0,0.0,18.17,10.0
1,100,b2c9872c2d,Unified Sagittariite Council,Scientific,37.68,0.0,12.6,15.08,10.0
1,100,792f609a6f,Unified Sagittariite Council,Scientific,41.29,0.0,14.15,17.14,10.0
1,100,b9c3618013,Unified Sagittariite Council,Scientific,39.81,0.0,11.81,18.0,10.0
1,100,3aa8ce54ee,Allied Sagittariian Systems,Industrialist,36.52,0.0,12.38,14.14,10.0
1,100,4b4e90bd89,The Meran Federation,Scientific,35.47,8.81,0.0,16.66,10.0
1,100,764f599826,Unified Solite Council,Scientific,41.22,8.09,5.48,17.64,10.0
1,100,83c39baf65,Zylarite Directorate,Scientific,38.33,8.09,4.33,15.91,10.0
1,100,927dbfac0b,Scientific Kaelumis Union,Scientific,43.29,9.79,7.89,15.61,10.0
1,100,8e65d7f5b1,Scientific Zeloid Union,Explorer,42.2,9.79,8.23,14.18,10.0
1,100,f0f8b2423b,Xenex Directorate,Scientific,45.86,9.79,8.18,17.89,10.0
1,100,31aeef2350,Scientific Solian Union,Scientific,32.96,0.0,9.6,13.36,10.0
1,100,83775e646f,Consolidated Thranite Worlds,Scientific,32.72,0.0,9.47,13.25,10.0
1,100,2ed96a351c,Unified Valite Council,Scientific,36.8,0.0,10.3,16.5,10.0
1,100,c1cc584fd5,Unified Merite Council,Scientific,39.4,0.0,13.11,16.29,10.0
1,100,11452e96e6,Scientific Zelex Union,Scientific,37.82,0.0,12.44,15.37,10.0
1,100,80ce70725d,Scientific Kaelumian Union,Scientific,37.49,0.0,12.69,14.8,10.0
1,100,75447b1ce9,Zylarian Commonwealth,Industrialist,33.23,0.0,11.52,11.71,10.0
1,100,f61290c372,Scientific Orionari Union,Scientific,34.92,8.29,0.0,16.63,10.0
1,100,71efb681fc,The Aureloid Federation,Scientific,28.61,7.38,0.0,11.23,10.0
1,100,13b6f1c19c,Allied Orionite Systems,Scientific,54.25,28.88,3.2,12.17,10.0
1,100,ee9099d9b7,Vesperan Directorate,Scientific,59.0,28.88,4.31,15.82,10.0
1,100,38d523ac80,Scientific Vesperoid Union,Scientific,37.84,0.0,8.43,19.41,10.0
1,100,4bf29f7756,Scientific Zylaroid Union,Scientific,36.93,0.0,7.7,19.23,10.0
1,100,8a78a0e229,Unified Vesperoid Council,Scientific,36.39,0.0,7.87,18.52,10.0
1,100,5fec320399,Unified Orionan Council,Scientific,39.54,11.41,2.5,15.63,10.0
1,100,822326926a,Unified Meroid Council,Scientific,39.67,11.41,2.7,15.56,10.0
1,100,0a6e8b3547,The Nu-cygnis Federation,Scientific,38.95,15.69,0.0,13.26,10.0
1,100,8bc980ecf5,Unified Meris Council,Scientific,26.94,0.0,0.0,16.94,10.0
1,100,18daa88e4f,Scientific Rho-perseis Union,Scientific,31.39,0.0,4.39,16.99,10.0
1,100,b6d872712f,Scientific Persean Union,Scientific,31.66,0.0,3.27,18.39,10.0
1,100,7c40c9ebf8,Scientific Vesperian Union,Scientific,29.9,0.0,4.52,15.38,10.0
1,100,28f3b831a2,Scientific Aureloid Union,Scientific,35.18,0.0,5.28,19.9,10.0
1,100,20af608f42,Consolidated Orionite Worlds,Diplomatic,27.23,6.42,0.0,10.81,10.0
1,100,f03d90fb8f,Thranite Directorate,Industrialist,40.72,0.0,14.07,16.65,10.0
1,100,3c04f1e4d3,Scientific Xenite Union,Scientific,39.34,0.0,13.42,15.92,10.0
1,100,123f4d1fb7,Aurelian Directorate,Scientific,40.63,0.0,12.48,18.15,10.0
1,100,15474381ae,Scientific Kaelumari Union,Scientific,42.67,0.0,14.18,18.49,10.0
1,100,e905d91038,Allied Zelari Systems,Diplomatic,26.55,0.0,3.68,12.87,10.0
1,100,f7ed0ea8ba,Thranari Commonwealth,Scientific,30.45,0.0,6.36,14.09,10.0
1,100,176da50470,Unified Mu-perseis Council,Scientific,44.25,16.12,0.0,18.13,10.0
1,100,f83f785370,Consolidated Valian Worlds,Scientific,48.21,23.43,0.0,14.79,10.0
1,100,85aec51e58,Consolidated Thranoid Worlds,Isolationist,19.93,0.0,0.0,9.93,10.0
1,100,4c224c8349,Vesperari Directorate,Scientific,47.92,24.77,0.0,13.15,10.0
1,100,37270686ec,Scientific Bulgite Union,Scientific,43.47,9.68,4.79,19.0,10.0
1,100,b9be6a525a,The Bulgite Federation,Diplomatic,34.06,9.68,4.21,10.17,10.0
2,200,f8c1278b86,Consolidated Zelis Worlds,Scientific,34.7,6.32,4.1,14.28,10.0
2,200,4836a15586,Scientific Valan Union,Scientific,37.92,6.32,4.0,17.6,10.0
2,200,ee951bbfab,Kaelumian Directorate,Scientific,52.45,28.34,0.0,14.11,10.0
2,200,b2e833d309,Allied Orionoid Systems,Scientific,32.11,9.43,0.0,12.68,10.0
2,200,faf8d4b64a,Solex Directorate,Scientific,51.54,28.98,0.0,12.57,10.0
2,200,a500abb373,The Zelari Federation,Scientific,23.77,0.0,0.0,13.77,10.0
2,200,9594053f90,Scientific Galacticite Union,Scientific,28.72,0.0,3.69,15.03,10.0
2,200,22b55b78e2,Unified Omicron-galacticis Council,Scientific,28.22,0.0,2.66,15.57,10.0
2,200,185a68bac9,Scientific Solari Union,Scientific,33.99,7.06,0.0,16.94,10.0
2,200,c4f121b6c1,Orionian Directorate,Scientific,40.27,18.63,0.0,11.64,10.0
2,200,70a115d461,Consolidated Aurelite Worlds,Scientific,43.29,21.83,0.0,11.46,10.0
2,200,26b5626b6c,Scientific Thranan Union,Scientific,41.46,7.84,6.94,16.68,10.0
2,200,8a41c4ac34,Valis Directorate,Scientific,42.36,7.84,6.96,17.56,10.0
2,200,15286fa1f5,Consolidated Zelari Worlds,Scientific,38.51,7.84,5.28,15.38,10.0
2,200,ec5efdeb2d,The Bulgite Federation,Scientific,20.4,0.0,0.0,10.4,10.0
2,200,2f0954acad,Scientific Aethelgardian Union,Scientific,31.48,0.0,4.31,17.17,10.0
2,200,c7c9fca9a1,Unified Aethelgardis Council,Scientific,32.68,0.0,2.68,20.0,10.0
2,200,511ff78315,Allied Zeta-cygnis Systems,Scientific,19.14,0.0,0.0,14.64,4.5
2,200,95cba99a70,Consolidated Aureloid Worlds,Diplomatic,37.78,0.0,16.4,11.38,10.0
2,200,73cb158d41,Unified Vesperari Council,Scientific,42.06,0.0,13.73,18.32,10.0
2,200,7419a59432,Unified Merari Council,Scientific,47.53,0.0,17.53,20.0,10.0
2,200,bb1351012f,Zylarian Directorate,Scientific,41.59,0.0,13.73,17.85,10.0
2,200,3be9d94e07,Unified Kaelumoid Council,Scientific,45.35,0.0,15.99,19.36,10.0
2,200,033668785c,The Solis Federation,Industrialist,40.87,10.85,7.58,12.43,10.0
2,200,f8a4edc83b,Consolidated Xenoid Worlds,Industrialist,41.43,10.85,7.0,13.57,10.0
2,200,d2748466c9,Scientific Xenis Union,Scientific,45.31,10.85,8.19,16.26,10.0
2,200,4a7ef72f37,The Bulgite Federation,Scientific,33.7,7.56,0.0,16.14,10.0
2,200,23979e6a05,Unified Persean Council,Scientific,42.5,12.66,6.18,13.66,10.0
2,200,b6e89e8b4d,Allied Chi-perseis Systems,Diplomatic,35.39,12.66,3.07,9.66,10.0
2,200,243eff68e3,Sigma-bulgis Directorate,Scientific,37.8,10.15,0.0,17.65,10.0
2,200,9aa2eff7c3,Persean Directorate,Scientific,28.58,0.0,0.0,18.58,10.0
2,200,5db2756626,Unified Zelian Council,Scientific,44.49,0.0,16.59,17.89,10.0
2,200,37df7ce9be,Unified Xenoid Council,Scientific,40.3,0.0,18.17,17.62,4.5
2,200,63fff6610a,Meris Directorate,Scientific,45.14,0.0,16.84,18.3,10.0
2,200,52d6d92e6b,Unified Xenoid Council,Scientific,46.73,0.0,18.52,18.2,10.0
2,200,ea27a17ca6,The Meris Federation,Diplomatic,35.5,0.0,15.58,9.93,10.0
2,200,962632e3ac,Zylarex Directorate,Scientific,36.78,0.0,11.25,15.53,10.0
2,200,0bfb7074dd,Scientific Xenite Union,Scientific,33.04,0.0,11.94,16.6,4.5
2,200,626215ebea,Scientific Xenoid Union,Scientific,36.76,0.0,11.24,15.52,10.0
2,200,d8145cd1f0,Aurelite Commonwealth,Explorer,34.38,0.0,11.81,12.56,10.0
2,200,7315025cfd,Unified Aurelari Council,Scientific,28.0,0.0,3.5,20.0,4.5
2,200,d853839dba,Allied Zelite Systems,Scientific,23.61,0.0,4.91,14.2,4.5
2,200,c56a0b9792,Allied Elysiis Systems,Industrialist,28.85,6.81,3.33,8.71,10.0
2,200,2173a01d64,Allied Elysiian Systems,Industrialist,32.84,6.81,4.29,11.75,10.0
2,200,35390a1939,Valari Directorate,Scientific,56.71,27.0,4.65,15.06,10.0
2,200,6d4e0abb77,Scientific Zelan Union,Scientific,54.62,27.0,4.36,13.26,10.0
2,200,3a3695c8e9,Consolidated Galactican Worlds,Scientific,34.15,10.87,0.0,13.28,10.0
2,200,494354518b,Unified Zylarite Council,Scientific,28.27,0.0,3.04,15.23,10.0
2,200,a425d5c923,Allied Thranari Systems,Scientific,19.36,0.0,2.02,12.84,4.5
2,200,9cad00795f,Allied Aethelgardian Systems,Diplomatic,31.53,0.0,12.58,8.95,10.0
2,200,155f4eead5,The Aethelgardan Federation,Scientific,40.1,0.0,15.14,14.95,10.0
2,200,35b25d7eaf,Unified Aethelgardis Council,Scientific,41.82,0.0,12.92,18.9,10.0
2,200,4e674c46b8,Aethelgardan Directorate,Scientific,39.93,0.0,11.08,18.85,10.0
2,200,e4a60e62b6,Unified Zeloid Council,Scientific,46.57,0.0,21.28,15.29,10.0
2,200,24423298c0,Scientific Zylaroid Union,Scientific,47.8,0.0,22.06,15.75,10.0
2,200,95985a8620,Xenan Directorate,Scientific,53.35,0.0,23.35,20.0,10.0
2,200,80be4440e8,Kaelumis Directorate,Scientific,47.58,0.0,20.5,17.09,10.0
2,200,c7a93adf27,The Thranis Federation,Scientific,43.85,0.0,22.07,11.78,10.0
2,200,df2217070a,Allied Thranari Systems,Scientific,48.0,0.0,23.37,14.62,10.0
2,200,c64460376e,Gamma-orionis Directorate,Scientific,40.61,7.33,8.45,14.83,10.0
2,200,53e4b98264,Unified Orionian Council,Scientific,34.74,7.33,6.77,16.15,4.5
2,200,14c594f145,Unified Orionian Council,Scientific,41.37,7.33,7.95,16.09,10.0
2,200,abb26e55dc,Consolidated Orionian Worlds,Scientific,49.09,20.19,6.89,12.0,10.0
2,200,075b3fb3b1,Unified Theta-orionis Council,Scientific,53.04,20.19,6.0,16.85,10.0
2,200,d401178af2,Theta-orionis Commonwealth,Scientific,53.52,20.19,8.1,15.23,10.0
2,200,6dfc531f16,Unified Xenis Council,Scientific,35.27,10.99,0.0,14.27,10.0
2,200,36b91772ac,Unified Orionis Council,Scientific,38.73,8.73,0.0,20.0,10.0
2,200,3c983bfdab,Unified Vesperari Council,Scientific,42.03,0.0,12.39,19.64,10.0
2,200,db90f4ff25,Unified Xenan Council,Scientific,39.75,0.0,10.71,19.04,10.0
2,200,cfec2df928,Consolidated Zylarex Worlds,Industrialist,29.58,0.0,12.02,7.55,10.0
2,200,a189e2924d,The Thranian Federation,Scientific,35.2,0.0,13.45,11.76,10.0
2,200,30e300e760,Scientific Sagittariite Union,Scientific,23.58,0.0,3.95,15.12,4.5
2,200,65ea513ebb,Unified Sagittarian Council,Scientific,31.67,0.0,4.4,17.27,10.0
2,200,6fbfc2a11d,Unified Orionite Council,Scientific,41.94,0.0,15.27,16.67,10.0
2,200,bceea7e00e,Unified Orionan Council,Scientific,42.56,0.0,15.89,16.67,10.0
2,200,9875fc03a4,Orionian Directorate,Scientific,37.0,0.0,14.55,17.95,4.5
2,200,81601b2e5e,Unified Sigma-orionis Council,Scientific,44.16,0.0,14.47,19.69,10.0
2,200,72196fa906,Sigma-orionis Commonwealth,Isolationist,36.61,0.0,16.17,10.44,10.0
2,200,3c4760ddea,Zelis Commonwealth,Scientific,35.41,17.54,0.0,13.36,4.5
2,200,9d578c755a,Scientific Zelian Union,Scientific,33.82,9.32,0.0,20.0,4.5
2,200,23094db297,Allied Solian Systems,Isolationist,15.83,0.0,0.0,5.83,10.0
2,200,642e75a08d,Scientific Thranan Union,Scientific,30.58,7.32,0.0,18.76,4.5
2,200,b619dd5fb5,Scientific Thranan Union,Scientific,34.78,6.49,7.21,16.57,4.5
2,200,e3ba98a843,Unified Valoid Council,Scientific,42.12,6.49,8.02,17.61,10.0
2,200,50f9748c73,Scientific Vesperex Union,Scientific,41.44,6.49,7.31,17.64,10.0
2,200,3e1c9fe27e,Cygnian Directorate,Scientific,37.19,0.0,8.69,18.5,10.0
2,200,cb16d2a5bc,Gamma-cygnis Directorate,Scientific,31.17,0.0,7.58,13.6,10.0
2,200,340e3912e2,Cygnite Directorate,Scientific,33.55,0.0,6.99,16.56,10.0
2,200,6ebb371c3c,The Tau-galacticis Federation,Scientific,39.81,15.47,0.0,14.34,10.0
