civilization_id,name,species_id,species_name,planet_id,population,tech_level,research_points,tech_tier,tech_stage_name,energy_source,energy_output_watts,kardashev_rating,government_type,stability_score,corruption_score,innovation_score,civilization_age
57733c8324,Scientific Merite Union,7bb548f825,Merite,54fcae3e77,44775803524.90453,10.0213,319163045.11,10,Transcendent Civilization,Galactic Energy Grid,6.0106499999999996e+35,2.9779,Technocracy,0.0,46.00318026821256,53.42794726790899,263540.0
467216187a,Allied Thranex Systems,3c65065eef,Thranex,8fbef63ee0,33217851243.184914,9.7643,253566735.49,9,Galactic Civilization,Galactic Energy Grid,5.88215e+35,2.977,Monarchy,45.983694312426,27.540403056919672,25.30447348960394,205369.0
e00bc2a5e5,Thranite Directorate,77761ab1a0,Thranite,4f694431ce,51017300512.72788,8.1654,20770587.04,8,Dyson Swarm Civilization,Dyson Swarm,5.0827e+26,2.0706,Technocracy,16.888816075364375,21.592140103233,84.50210877840328,445090.0
b2c9872c2d,Unified Sagittariite Council,9e938309e0,Sagittariite,435639e28a,24601397499.924023,10.0109,315916852.02,10,Transcendent Civilization,Galactic Energy Grid,6.0054499999999994e+35,2.9779,Scientific Council,64.06788520702302,23.801742916879586,57.70302881864356,63126.0
792f609a6f,Unified Sagittariite Council,dbdbd072b4,Sagittariite,f92cda396a,55373271360.79935,9.8696,279908896.21,9,Galactic Civilization,Galactic Energy Grid,5.9347999999999995e+35,2.9773,Scientific Council,12.22762558313621,22.83789984675063,57.75374862835228,50336.0
b9c3618013,Unified Sagittariite Council,f3184f4e31,Sagittariite,9ee05829e5,0.0,8.0039,12693052.08,8,Dyson Swarm Civilization,Dyson Swarm,5.0019500000000004e+26,2.0699,Scientific Council,0.0,0.0,0.0,255429.0
3aa8ce54ee,Allied Sagittariian Systems,a1f70d1273,Sagittariian,ea5f227224,527805996.6476822,9.0685,79618816.14,9,Galactic Civilization,Dyson Sphere,5.53425e+30,2.4743,Scientific Council,66.25881687319529,23.09772479643867,50.965430405479005,106354.0
4b4e90bd89,The Meran Federation,1a22bddbc8,Meran,5ed1bb7b6f,29776726153.476173,10.0133,316641734.72,10,Transcendent Civilization,Galactic Energy Grid,6.006649999999999e+35,2.9779,AI Governance,10.0,19.82134246338436,49.209281496044014,326525.0
764f599826,Unified Solite Council,7507b7e839,Solite,bbba1794b6,111790025983.66557,10.0468,327118528.15,10,Transcendent Civilization,Galactic Energy Grid,6.0234e+35,2.978,Scientific Council,12.488592281468582,22.887496647782623,63.60676017337989,214751.0
83c39baf65,Zylarite Directorate,4d675373d0,Zylarite,f52b45bbbc,115255755170.44095,10.0466,327068161.67,10,Transcendent Civilization,Galactic Energy Grid,6.0232999999999996e+35,2.978,Scientific Council,27.61434152633084,10.618763874595494,67.9223717698329,112686.0
927dbfac0b,Scientific Kaelumis Union,5e14f57ed0,Kaelumis,776ef7d92d,1768807046.9226809,10.0009,312794564.21,10,Transcendent Civilization,Galactic Energy Grid,6.00045e+35,2.9778,Technocracy,69.28201300062818,22.625300131458726,70.27108674688058,291912.0
8e65d7f5b1,Scientific Zeloid Union,d6ed40cb4b,Zeloid,7ef9e13ad3,5382615782.269145,9.0207,67674293.46,9,Galactic Civilization,Dyson Sphere,5.51035e+30,2.4741,Collective,66.53396248476555,20.811985031377723,42.90313468652679,203754.0
f0f8b2423b,Xenex Directorate,1a328bcc9d,Xenex,14007a2559,30279016304.745934,10.0118,316201631.2,10,Transcendent Civilization,Galactic Energy Grid,6.0058999999999994e+35,2.9779,Collective,10.975368991860933,47.25635403676392,44.75479273912067,436973.0
31aeef2350,Scientific Solian Union,a81922acd6,Solian,c411d2feac,14416514672.577272,9.2467,124178320.94,9,Galactic Civilization,Dyson Sphere,5.623350000000001e+30,2.475,Technocracy,42.593613118820805,26.2742469391776,55.12014936264738,380762.0
83775e646f,Consolidated Thranite Worlds,bc9e28f4f1,Thranite,76b33d1765,7908516181.942799,7.4995,7494566.69,7,Antimatter Civilization,Antimatter,4.7497500000000005e+22,1.6677,Democracy,46.171260142470665,20.922107522540465,48.49495344008889,62002.0
2ed96a351c,Unified Valite Council,416cfbfd82,Valite,f4ad1a882c,36560999275.168045,10.0123,316346620.65,10,Transcendent Civilization,Galactic Energy Grid,6.0061499999999996e+35,2.9779,Technocracy,50.0,30.00385928318922,49.49750823618257,180112.0
c1cc584fd5,Unified Merite Council,38d5ba7a89,Merite,3d1a66293c,16326977286.188046,8.8538,55189696.65,8,Dyson Swarm Civilization,Dyson Sphere,5.4269e+30,2.4735,Scientific Council,50.0,22.354752032424283,37.98816521860857,312978.0
11452e96e6,Scientific Zelex Union,aa52a677af,Zelex,1cc04941ca,11263206649.577978,9.918,292012403.94,9,Galactic Civilization,Galactic Energy Grid,5.958999999999999e+35,2.9775,Scientific Council,36.537454636756856,27.073160380858912,62.7232001368248,322058.0
80ce70725d,Scientific Kaelumian Union,d1ebca184e,Kaelumian,2028e8f146,36101507942.936584,8.7607,50533406.4,8,Dyson Swarm Civilization,Dyson Swarm,5.38035e+26,2.0731,Technocracy,25.63139259891359,24.573641342932927,56.91590671414285,294849.0
75447b1ce9,Zylarian Commonwealth,d43a0ad981,Zylarian,b1a10f550f,0.0,9.3372,146796462.76,9,Galactic Civilization,Dyson Sphere,5.6686e+30,2.4753,Collective,0.0,0.0,0.0,156902.0
f61290c372,Scientific Orionari Union,08326a9d76,Orionari,f8037fdd2e,13929900729.69849,9.9476,299391526.69,9,Galactic Civilization,Galactic Energy Grid,5.8956999999999995e+35,2.9771,Federation,50.81969676381088,23.720021309903917,42.82869566442777,457660.0
71efb681fc,The Aureloid Federation,13552b411f,Aureloid,19658ca90d,103258651177.94583,8.0999,17493503.97,8,Dyson Swarm Civilization,Dyson Swarm,5.0499500000000005e+26,2.0703,AI Governance,50.0,27.19411344913896,34.74573990831654,98923.0
13b6f1c19c,Allied Orionite Systems,8c242c38aa,Orionite,7f69cd8e05,39547187181.06394,9.6415,222879313.24,9,Galactic Civilization,Galactic Energy Grid,5.82075e+35,2.9765,Technocracy,32.387535642797765,24.286196107092984,57.583533215232876,178104.0
ee9099d9b7,Vesperan Directorate,cd62e4e30f,Vesperan,d1ea94e91a,1838848497.6031494,10.001,312817634.57,10,Transcendent Civilization,Galactic Energy Grid,6.0004999999999995e+35,2.9778,Technocracy,67.78457276623651,24.2638328852263,73.51526919659511,390443.0
38d523ac80,Scientific Vesperoid Union,543b759463,Vesperoid,9a0e0e2f5d,43181375850.39171,10.0207,318981518.01,10,Transcendent Civilization,Galactic Energy Grid,6.01035e+35,2.9779,Democracy,13.674052936030945,22.281298864157115,65.08150148649628,384509.0
4bf29f7756,Scientific Zylaroid Union,7cb4d71de3,Zylaroid,a545f185fd,50197543448.46985,10.0274,321055331.97,10,Transcendent Civilization,Galactic Energy Grid,6.0136999999999996e+35,2.9779,Technocracy,74.7418410247564,15.91806541843493,85.7714414308062,216226.0
8a78a0e229,Unified Vesperoid Council,52646b5617,Vesperoid,9341faef1a,70906848996.38965,9.0389,72222887.75,9,Galactic Civilization,Dyson Sphere,5.51945e+30,2.4742,Scientific Council,27.437208831037267,24.013552471647355,66.71679191823837,59892.0
5fec320399,Unified Orionan Council,2e0f6703b6,Orionan,c852050399,0.0,9.0074,64359616.35,9,Galactic Civilization,Dyson Sphere,5.503700000000001e+30,2.4741,Technocracy,0.0,0.0,0.0,405025.0
822326926a,Unified Meroid Council,a9872f4565,Meroid,74fe70cb50,16410964853.922207,10.0069,314642637.59,10,Transcendent Civilization,Galactic Energy Grid,6.00345e+35,2.9778,Technocracy,7.544915624724449,37.79288695259289,74.26629163702141,409304.0
0a6e8b3547,The Nu-cygnis Federation,16111effc6,Nu-cygnis,db8154dee7,0.0,8.3487,29935391.54,8,Dyson Swarm Civilization,Dyson Swarm,5.17435e+26,2.0714,Monarchy,0.0,0.0,0.0,18275.0
8bc980ecf5,Unified Meris Council,b2228d36b4,Meris,aefef3bd48,129405844488.46085,10.0399,324971550.56,10,Transcendent Civilization,Galactic Energy Grid,6.0199499999999996e+35,2.978,Monarchy,14.877870982885028,26.72150094699844,26.644913182266762,236820.0
18daa88e4f,Scientific Rho-perseis Union,82a216c484,Rho-perseis,1da22f0c90,39166224236.28006,9.6541,226031542.28,9,Galactic Civilization,Galactic Energy Grid,5.82705e+35,2.9765,Collective,50.0,25.748017205387676,53.63277397117847,352900.0
b6d872712f,Scientific Persean Union,6c0742cb74,Persean,e0e4751bd7,148244860270.7436,10.067,333425106.19,10,Transcendent Civilization,Galactic Energy Grid,6.0335e+35,2.9781,Technocracy,50.0,24.871589497429362,78.8183462191442,454781.0
7c40c9ebf8,Scientific Vesperian Union,38c5fa632f,Vesperian,d4aa330242,92987587815.76686,10.0313,322270848.17,10,Transcendent Civilization,Galactic Energy Grid,6.01565e+35,2.9779,Federation,37.56165863055759,23.984538052998037,37.43373828731224,78100.0
28f3b831a2,Scientific Aureloid Union,33ecc092f4,Aureloid,af13720e6d,52982889410.89709,10.025,320319006.6,10,Transcendent Civilization,Galactic Energy Grid,6.0125e+35,2.9779,Technocracy,13.996954741041996,24.570844739852994,74.27592704035474,440644.0
20af608f42,Consolidated Orionite Worlds,866d6c0727,Orionite,a34d747841,26070452552.783707,8.5052,37757870.1,8,Dyson Swarm Civilization,Dyson Swarm,5.2526e+26,2.072,Federation,51.62259116665252,25.807384325644968,39.4771052275845,44870.0
f03d90fb8f,Thranite Directorate,73f4eba725,Thranite,1c6bbed149,3800901940.106205,10.0016,313008450.3,10,Transcendent Civilization,Galactic Energy Grid,6.0007999999999994e+35,2.9778,Scientific Council,38.984617060634314,38.96646793539323,63.709731163826405,309734.0
3c04f1e4d3,Scientific Xenite Union,225f905e68,Xenite,aa8a6c0fc5,13308248693.46115,8.2369,24347133.62,8,Dyson Swarm Civilization,Dyson Swarm,5.1184500000000005e+26,2.0709,Scientific Council,50.0,19.275269540915787,58.28090539865362,442170.0
123f4d1fb7,Aurelian Directorate,250ab5f070,Aurelian,6e4b1190f3,53914912583.47886,10.0253,320398966.51,10,Transcendent Civilization,Galactic Energy Grid,6.01265e+35,2.9779,Technocracy,22.876843862144213,23.53064756952554,81.7977407126867,161358.0
15474381ae,Scientific Kaelumari Union,2d9e9c0809,Kaelumari,854c6561ec,51921957615.620415,9.6393,222330958.44,9,Galactic Civilization,Galactic Energy Grid,5.81965e+35,2.9765,Scientific Council,50.0,24.60584843421971,94.59832104950235,54551.0
e905d91038,Allied Zelari Systems,975edb87ba,Zelari,06943c942a,76258873697.69493,8.8532,55160326.56,8,Dyson Swarm Civilization,Dyson Sphere,5.426599999999999e+30,2.4735,Federation,23.51677698935381,24.708345639136578,36.76978900258701,311965.0
f7ed0ea8ba,Thranari Commonwealth,845775f2ac,Thranari,dbd5080b11,33740166846.873047,9.6961,236527118.29,9,Galactic Civilization,Galactic Energy Grid,5.8480499999999994e+35,2.9767,Democracy,31.87259819245412,11.045133162509773,49.127666845927614,97811.0
176da50470,Unified Mu-perseis Council,4e4d2dc157,Mu-perseis,9a1b74f08d,75858899865.97264,10.0331,322838692.73,10,Transcendent Civilization,Galactic Energy Grid,6.016549999999999e+35,2.9779,Federation,20.222620626158935,26.86733736798932,50.17687997045189,341931.0
f83f785370,Consolidated Valian Worlds,7f19a86dc5,Valian,609044929c,0.0,8.0361,14307110.88,8,Dyson Swarm Civilization,Dyson Swarm,5.01805e+26,2.0701,Scientific Council,0.0,0.0,0.0,6916.0
85aec51e58,Consolidated Thranoid Worlds,5f9cb24504,Thranoid,51363528ad,19796950153.871803,8.8436,54679313.03,8,Dyson Swarm Civilization,Dyson Sphere,5.4218e+30,2.4734,Scientific Council,8.839527330149991,26.56669847086444,56.38572374013043,398718.0
4c224c8349,Vesperari Directorate,9dd1889c35,Vesperari,b7ddbe4df3,43304007837.80269,7.291,5409797.97,7,Antimatter Civilization,Antimatter,4.6455e+22,1.6667,Technocracy,38.39843598677672,23.840307984344538,61.70152314416775,59490.0
37270686ec,Scientific Bulgite Union,d91c29f1e0,Bulgite,367b33e304,149073740941.4084,10.0809,337795237.19,10,Transcendent Civilization,Galactic Energy Grid,6.0404499999999996e+35,2.9781,Technocracy,35.0,23.402096826507684,66.67675006710346,114801.0
b9be6a525a,The Bulgite Federation,94b266adf0,Bulgite,a75accf366,0.0,8.9683,60916613.99,8,Dyson Swarm Civilization,Dyson Sphere,5.48415e+30,2.4739,Collective,0.0,0.0,0.0,153678.0
