tick,year,planet_id,commodity,price,volatility,inventory,value_index
1,100,137aa285ad,Energy,11.59,0.11,0.0,1.45
1,100,137aa285ad,Food,8.66,0.109,0.0,1.44
1,100,137aa285ad,Advanced Components,72.42,0.11,0.0,1.45
1,100,137aa285ad,Quantum Materials,78.0,0.095,76.6,0.65
1,100,137aa285ad,Dark Matter Extracts,195.0,0.095,55.9,0.65
1,100,d551c2bfb3,Iron,6.5,0.095,262.4,0.65
1,100,d551c2bfb3,Titanium,9.75,0.095,257.7,0.65
1,100,d551c2bfb3,Rare Minerals,16.25,0.095,245.4,0.65
1,100,d551c2bfb3,Water,7.24,0.11,0.0,1.45
1,100,d551c2bfb3,Helium-3,13.0,0.095,42.0,0.65
1,100,d551c2bfb3,Energy,11.58,0.11,0.0,1.45
1,100,d551c2bfb3,Food,8.68,0.109,0.0,1.45
1,100,d551c2bfb3,Advanced Components,72.19,0.109,0.0,1.44
1,100,d551c2bfb3,Quantum Materials,78.0,0.095,64.5,0.65
1,100,d551c2bfb3,Dark Matter Extracts,195.0,0.095,51.4,0.65
1,100,9c817bff31,Iron,6.5,0.095,276.9,0.65
1,100,9c817bff31,Titanium,9.75,0.095,269.9,0.65
1,100,9c817bff31,Rare Minerals,16.25,0.095,254.4,0.65
1,100,9c817bff31,Water,7.24,0.11,0.0,1.45
1,100,9c817bff31,Helium-3,13.0,0.095,41.0,0.65
1,100,9c817bff31,Energy,11.59,0.11,0.0,1.45
1,100,9c817bff31,Food,8.69,0.11,0.0,1.45
1,100,9c817bff31,Advanced Components,72.34,0.11,0.0,1.45
1,100,9c817bff31,Quantum Materials,78.0,0.095,66.3,0.65
1,100,9c817bff31,Dark Matter Extracts,195.0,0.095,52.1,0.65
1,100,3cd9fd968f,Iron,6.5,0.095,250.5,0.65
1,100,3cd9fd968f,Titanium,9.75,0.095,246.1,0.65
1,100,3cd9fd968f,Rare Minerals,16.25,0.095,291.6,0.65
1,100,3cd9fd968f,Water,7.24,0.11,0.0,1.45
1,100,3cd9fd968f,Helium-3,13.0,0.095,36.5,0.65
1,100,3cd9fd968f,Energy,11.55,0.109,0.0,1.44
1,100,3cd9fd968f,Food,8.68,0.11,0.0,1.45
1,100,3cd9fd968f,Advanced Components,72.1,0.109,0.0,1.44
1,100,3cd9fd968f,Quantum Materials,78.0,0.095,74.8,0.65
1,100,3cd9fd968f,Dark Matter Extracts,195.0,0.095,55.2,0.65
1,100,5421f321f0,Iron,6.5,0.095,265.1,0.65
1,100,5421f321f0,Titanium,9.75,0.095,260.2,0.65
1,100,5421f321f0,Rare Minerals,16.25,0.095,245.3,0.65
1,100,5421f321f0,Water,7.24,0.11,0.0,1.45
1,100,5421f321f0,Helium-3,13.0,0.095,39.3,0.65
1,100,5421f321f0,Energy,11.57,0.109,0.0,1.45
1,100,5421f321f0,Food,8.67,0.109,0.0,1.45
1,100,5421f321f0,Advanced Components,72.14,0.109,0.0,1.44
1,100,5421f321f0,Quantum Materials,78.0,0.095,69.6,0.65
1,100,5421f321f0,Dark Matter Extracts,195.0,0.095,53.3,0.65
1,100,06fbf6dcab,Iron,6.5,0.095,221.0,0.65
1,100,06fbf6dcab,Titanium,9.75,0.095,230.3,0.65
1,100,06fbf6dcab,Rare Minerals,16.25,0.095,218.1,0.65
1,100,06fbf6dcab,Water,7.2,0.108,0.0,1.44
1,100,06fbf6dcab,Helium-3,13.0,0.095,37.7,0.65
1,100,06fbf6dcab,Energy,11.59,0.11,0.0,1.45
1,100,06fbf6dcab,Food,8.62,0.108,0.0,1.44
1,100,06fbf6dcab,Advanced Components,72.4,0.11,0.0,1.45
1,100,06fbf6dcab,Quantum Materials,78.0,0.095,72.6,0.65
1,100,06fbf6dcab,Dark Matter Extracts,195.0,0.095,54.4,0.65
1,100,46386ddb85,Iron,6.5,0.095,222.0,0.65
1,100,46386ddb85,Titanium,9.75,0.095,232.1,0.65
1,100,46386ddb85,Rare Minerals,16.25,0.095,216.5,0.65
1,100,46386ddb85,Water,7.19,0.108,0.0,1.44
1,100,46386ddb85,Helium-3,13.0,0.095,34.2,0.65
1,100,46386ddb85,Energy,11.59,0.11,0.0,1.45
1,100,46386ddb85,Food,8.61,0.108,0.0,1.43
1,100,46386ddb85,Advanced Components,72.39,0.11,0.0,1.45
1,100,46386ddb85,Quantum Materials,78.0,0.095,79.0,0.65
1,100,46386ddb85,Dark Matter Extracts,195.0,0.095,56.8,0.65
1,100,11c0a12eb9,Iron,6.5,0.095,297.8,0.65
1,100,11c0a12eb9,Titanium,9.75,0.095,287.5,0.65
1,100,11c0a12eb9,Rare Minerals,16.25,0.095,267.1,0.65
1,100,11c0a12eb9,Water,7.23,0.11,0.0,1.45
1,100,11c0a12eb9,Helium-3,13.0,0.095,39.3,0.65
1,100,11c0a12eb9,Energy,11.56,0.109,0.0,1.45
1,100,11c0a12eb9,Food,8.66,0.109,0.0,1.44
1,100,11c0a12eb9,Advanced Components,72.17,0.109,0.0,1.44
1,100,11c0a12eb9,Quantum Materials,78.0,0.095,69.5,0.65
1,100,11c0a12eb9,Dark Matter Extracts,195.0,0.095,53.3,0.65
1,100,5c79b088ab,Iron,6.5,0.095,250.7,0.65
1,100,5c79b088ab,Titanium,9.75,0.095,245.8,0.65
1,100,5c79b088ab,Rare Minerals,16.25,0.095,293.7,0.65
1,100,5c79b088ab,Water,7.24,0.11,0.0,1.45
1,100,5c79b088ab,Helium-3,13.0,0.095,41.1,0.65
1,100,5c79b088ab,Energy,11.46,0.107,0.0,1.43
1,100,5c79b088ab,Food,8.66,0.109,0.0,1.44
1,100,5c79b088ab,Advanced Components,71.39,0.107,0.0,1.43
1,100,5c79b088ab,Quantum Materials,78.0,0.095,66.2,0.65
1,100,5c79b088ab,Dark Matter Extracts,195.0,0.095,52.0,0.65
1,100,90ff26504b,Iron,6.5,0.095,310.4,0.65
1,100,90ff26504b,Titanium,9.75,0.095,298.3,0.65
1,100,90ff26504b,Rare Minerals,16.25,0.095,274.2,0.65
1,100,90ff26504b,Water,7.23,0.109,0.0,1.45
1,100,90ff26504b,Helium-3,13.0,0.095,37.4,0.65
1,100,90ff26504b,Energy,11.56,0.109,0.0,1.44
1,100,90ff26504b,Food,8.66,0.109,0.0,1.44
1,100,90ff26504b,Advanced Components,72.16,0.109,0.0,1.44
1,100,90ff26504b,Quantum Materials,78.0,0.095,73.0,0.65
1,100,90ff26504b,Dark Matter Extracts,195.0,0.095,54.6,0.65
1,100,4ed82904aa,Iron,6.5,0.095,287.8,0.65
1,100,4ed82904aa,Titanium,9.75,0.095,279.5,0.65
1,100,4ed82904aa,Rare Minerals,16.25,0.095,258.6,0.65
1,100,4ed82904aa,Water,7.24,0.11,0.0,1.45
1,100,4ed82904aa,Helium-3,13.0,0.095,36.6,0.65
1,100,4ed82904aa,Energy,11.58,0.11,0.0,1.45
1,100,4ed82904aa,Food,8.67,0.109,0.0,1.45
1,100,4ed82904aa,Advanced Components,72.26,0.109,0.0,1.45
1,100,4ed82904aa,Quantum Materials,78.0,0.095,74.6,0.65
1,100,4ed82904aa,Dark Matter Extracts,195.0,0.095,55.1,0.65
1,100,cfed9b9501,Iron,6.5,0.095,366.1,0.65
1,100,cfed9b9501,Titanium,9.75,0.095,375.7,0.65
1,100,cfed9b9501,Rare Minerals,16.25,0.095,335.5,0.65
1,100,cfed9b9501,Water,6.94,0.101,0.0,1.39
1,100,cfed9b9501,Helium-3,13.0,0.095,36.6,0.65
1,100,cfed9b9501,Energy,11.44,0.107,0.0,1.43
1,100,cfed9b9501,Food,8.06,0.094,0.0,1.34
1,100,cfed9b9501,Advanced Components,71.42,0.107,0.0,1.43
1,100,cfed9b9501,Quantum Materials,78.0,0.095,74.4,0.65
1,100,cfed9b9501,Dark Matter Extracts,195.0,0.095,55.1,0.65
1,100,1f848c8972,Iron,6.5,0.095,266.7,0.65
1,100,1f848c8972,Titanium,9.75,0.095,259.4,0.65
1,100,1f848c8972,Rare Minerals,16.25,0.095,315.0,0.65
1,100,1f848c8972,Water,7.24,0.11,0.0,1.45
1,100,1f848c8972,Helium-3,13.0,0.095,34.2,0.65
1,100,1f848c8972,Energy,11.55,0.109,0.0,1.44
1,100,1f848c8972,Food,8.68,0.11,0.0,1.45
1,100,1f848c8972,Advanced Components,72.18,0.109,0.0,1.44
1,100,1f848c8972,Quantum Materials,78.0,0.095,79.1,0.65
1,100,1f848c8972,Dark Matter Extracts,195.0,0.095,56.7,0.65
1,100,4699d07dc1,Iron,6.5,0.095,267.0,0.65
1,100,4699d07dc1,Titanium,9.75,0.095,259.6,0.65
1,100,4699d07dc1,Rare Minerals,16.25,0.095,315.4,0.65
1,100,4699d07dc1,Water,7.24,0.11,0.0,1.45
1,100,4699d07dc1,Helium-3,13.0,0.095,34.2,0.65
1,100,4699d07dc1,Energy,11.55,0.109,0.0,1.44
1,100,4699d07dc1,Food,8.68,0.11,0.0,1.45
1,100,4699d07dc1,Advanced Components,72.16,0.109,0.0,1.44
1,100,4699d07dc1,Quantum Materials,78.0,0.095,79.1,0.65
1,100,4699d07dc1,Dark Matter Extracts,195.0,0.095,56.7,0.65
1,100,417ec54e78,Iron,6.5,0.095,213.8,0.65
1,100,417ec54e78,Titanium,9.75,0.095,223.8,0.65
1,100,417ec54e78,Rare Minerals,16.25,0.095,210.2,0.65
1,100,417ec54e78,Water,7.22,0.109,0.0,1.44
1,100,417ec54e78,Helium-3,13.0,0.095,34.1,0.65
1,100,417ec54e78,Energy,11.6,0.11,0.0,1.45
1,100,417ec54e78,Food,8.66,0.109,0.0,1.44
1,100,417ec54e78,Advanced Components,72.44,0.11,0.0,1.45
1,100,417ec54e78,Quantum Materials,78.0,0.095,79.1,0.65
1,100,417ec54e78,Dark Matter Extracts,195.0,0.095,56.8,0.65
1,100,7b9f34bf7d,Iron,6.5,0.095,263.0,0.65
1,100,7b9f34bf7d,Titanium,9.75,0.095,259.1,0.65
1,100,7b9f34bf7d,Rare Minerals,16.25,0.095,241.2,0.65
1,100,7b9f34bf7d,Water,7.24,0.11,0.0,1.45
1,100,7b9f34bf7d,Helium-3,13.0,0.095,35.4,0.65
1,100,7b9f34bf7d,Energy,11.59,0.11,0.0,1.45
1,100,7b9f34bf7d,Food,8.69,0.11,0.0,1.45
1,100,7b9f34bf7d,Advanced Components,72.35,0.11,0.0,1.45
1,100,7b9f34bf7d,Quantum Materials,78.0,0.095,76.6,0.65
1,100,7b9f34bf7d,Dark Matter Extracts,195.0,0.095,55.9,0.65
1,100,2f3886be03,Iron,6.5,0.095,276.7,0.65
1,100,2f3886be03,Titanium,9.75,0.095,270.2,0.65
1,100,2f3886be03,Rare Minerals,16.25,0.095,251.3,0.65
1,100,2f3886be03,Water,7.24,0.11,0.0,1.45
1,100,2f3886be03,Helium-3,13.0,0.095,36.8,0.65
1,100,2f3886be03,Energy,11.57,0.11,0.0,1.45
1,100,2f3886be03,Food,8.67,0.109,0.0,1.45
1,100,2f3886be03,Advanced Components,72.25,0.109,0.0,1.45
1,100,2f3886be03,Quantum Materials,78.0,0.095,74.2,0.65
1,100,2f3886be03,Dark Matter Extracts,195.0,0.095,55.0,0.65
1,100,b5f45fccf7,Iron,6.5,0.095,264.5,0.65
1,100,b5f45fccf7,Titanium,9.75,0.095,259.8,0.65
1,100,b5f45fccf7,Rare Minerals,16.25,0.095,245.0,0.65
1,100,b5f45fccf7,Water,7.24,0.11,0.0,1.45
1,100,b5f45fccf7,Helium-3,13.0,0.095,39.3,0.65
1,100,b5f45fccf7,Energy,11.57,0.109,0.0,1.45
1,100,b5f45fccf7,Food,8.67,0.109,0.0,1.44
1,100,b5f45fccf7,Advanced Components,72.09,0.109,0.0,1.44
1,100,b5f45fccf7,Quantum Materials,78.0,0.095,69.4,0.65
1,100,b5f45fccf7,Dark Matter Extracts,195.0,0.095,53.3,0.65
1,100,9fe5a745b7,Iron,6.5,0.095,262.5,0.65
1,100,9fe5a745b7,Titanium,9.75,0.095,255.9,0.65
1,100,9fe5a745b7,Rare Minerals,16.25,0.095,308.9,0.65
1,100,9fe5a745b7,Water,7.25,0.11,0.0,1.45
1,100,9fe5a745b7,Helium-3,13.0,0.095,34.7,0.65
1,100,9fe5a745b7,Energy,11.57,0.109,0.0,1.45
1,100,9fe5a745b7,Food,8.69,0.11,0.0,1.45
1,100,9fe5a745b7,Advanced Components,72.3,0.109,0.0,1.45
1,100,9fe5a745b7,Quantum Materials,78.0,0.095,78.1,0.65
1,100,9fe5a745b7,Dark Matter Extracts,195.0,0.095,56.4,0.65
1,100,acf9b7df5c,Iron,6.5,0.095,219.1,0.65
1,100,acf9b7df5c,Titanium,9.75,0.095,229.1,0.65
1,100,acf9b7df5c,Rare Minerals,16.25,0.095,214.3,0.65
1,100,acf9b7df5c,Water,7.21,0.109,0.0,1.44
1,100,acf9b7df5c,Helium-3,13.0,0.095,34.1,0.65
1,100,acf9b7df5c,Energy,11.59,0.11,0.0,1.45
1,100,acf9b7df5c,Food,8.64,0.108,0.0,1.44
1,100,acf9b7df5c,Advanced Components,72.42,0.11,0.0,1.45
1,100,acf9b7df5c,Quantum Materials,78.0,0.095,79.2,0.65
1,100,acf9b7df5c,Dark Matter Extracts,195.0,0.095,56.8,0.65
1,100,515b327449,Iron,6.5,0.095,221.3,0.65
1,100,515b327449,Titanium,9.75,0.095,231.3,0.65
1,100,515b327449,Rare Minerals,16.25,0.095,216.0,0.65
1,100,515b327449,Water,3.25,0.095,480.8,0.65
1,100,515b327449,Helium-3,13.0,0.095,34.2,0.65
1,100,515b327449,Energy,7.8,0.046,205.0,0.97
1,100,515b327449,Food,3.9,0.095,438.8,0.65
1,100,515b327449,Advanced Components,47.46,0.05,58.3,0.95
1,100,515b327449,Quantum Materials,78.0,0.095,79.1,0.65
1,100,515b327449,Dark Matter Extracts,195.0,0.095,56.7,0.65
1,100,fbbfdec657,Iron,6.5,0.095,200.0,0.65
1,100,fbbfdec657,Titanium,9.75,0.095,200.0,0.65
1,100,fbbfdec657,Rare Minerals,16.25,0.095,200.0,0.65
1,100,fbbfdec657,Water,3.25,0.095,200.0,0.65
1,100,fbbfdec657,Helium-3,13.0,0.095,50.0,0.65
1,100,fbbfdec657,Energy,5.2,0.095,200.0,0.65
1,100,fbbfdec657,Food,3.9,0.095,200.0,0.65
1,100,fbbfdec657,Advanced Components,32.5,0.095,50.0,0.65
1,100,fbbfdec657,Quantum Materials,78.0,0.095,50.0,0.65
1,100,fbbfdec657,Dark Matter Extracts,195.0,0.095,50.0,0.65
1,100,c6978ae190,Iron,6.5,0.095,269.4,0.65
1,100,c6978ae190,Titanium,9.75,0.095,261.5,0.65
1,100,c6978ae190,Rare Minerals,16.25,0.095,319.1,0.65
1,100,c6978ae190,Water,7.24,0.11,0.0,1.45
1,100,c6978ae190,Helium-3,13.0,0.095,34.2,0.65
1,100,c6978ae190,Energy,11.54,0.109,0.0,1.44
1,100,c6978ae190,Food,8.68,0.109,0.0,1.45
1,100,c6978ae190,Advanced Components,72.12,0.109,0.0,1.44
1,100,c6978ae190,Quantum Materials,78.0,0.095,79.1,0.65
1,100,c6978ae190,Dark Matter Extracts,195.0,0.095,56.7,0.65
1,100,528c9adeed,Iron,6.5,0.095,220.9,0.65
1,100,528c9adeed,Titanium,9.75,0.095,230.9,0.65
1,100,528c9adeed,Rare Minerals,16.25,0.095,215.6,0.65
1,100,528c9adeed,Water,7.21,0.109,0.0,1.44
1,100,528c9adeed,Helium-3,13.0,0.095,34.1,0.65
1,100,528c9adeed,Energy,11.59,0.11,0.0,1.45
1,100,528c9adeed,Food,8.64,0.109,0.0,1.44
1,100,528c9adeed,Advanced Components,72.43,0.11,0.0,1.45
1,100,528c9adeed,Quantum Materials,78.0,0.095,79.2,0.65
1,100,528c9adeed,Dark Matter Extracts,195.0,0.095,56.8,0.65
1,100,2715964379,Iron,6.5,0.095,266.5,0.65
1,100,2715964379,Titanium,9.75,0.095,259.2,0.65
1,100,2715964379,Rare Minerals,16.25,0.095,314.8,0.65
1,100,2715964379,Water,7.24,0.11,0.0,1.45
1,100,2715964379,Helium-3,13.0,0.095,34.2,0.65
1,100,2715964379,Energy,11.46,0.107,0.0,1.43
1,100,2715964379,Food,8.65,0.109,0.0,1.44
1,100,2715964379,Advanced Components,71.65,0.107,0.0,1.43
1,100,2715964379,Quantum Materials,78.0,0.095,79.1,0.65
1,100,2715964379,Dark Matter Extracts,195.0,0.095,56.7,0.65
1,100,89f259818b,Iron,6.5,0.095,313.1,0.65
1,100,89f259818b,Titanium,9.75,0.095,300.9,0.65
1,100,89f259818b,Rare Minerals,16.25,0.095,273.7,0.65
1,100,89f259818b,Water,7.24,0.11,0.0,1.45
1,100,89f259818b,Helium-3,13.0,0.095,34.2,0.65
1,100,89f259818b,Energy,11.58,0.11,0.0,1.45
1,100,89f259818b,Food,8.68,0.109,0.0,1.45
1,100,89f259818b,Advanced Components,72.35,0.11,0.0,1.45
1,100,89f259818b,Quantum Materials,78.0,0.095,79.1,0.65
1,100,89f259818b,Dark Matter Extracts,195.0,0.095,56.8,0.65
1,100,8e83767a17,Iron,6.5,0.095,256.6,0.65
1,100,8e83767a17,Titanium,9.75,0.095,251.3,0.65
1,100,8e83767a17,Rare Minerals,16.25,0.095,299.9,0.65
1,100,8e83767a17,Water,7.24,0.11,0.0,1.45
1,100,8e83767a17,Helium-3,13.0,0.095,34.2,0.65
1,100,8e83767a17,Energy,11.54,0.109,0.0,1.44
1,100,8e83767a17,Food,8.68,0.109,0.0,1.45
1,100,8e83767a17,Advanced Components,72.1,0.109,0.0,1.44
1,100,8e83767a17,Quantum Materials,78.0,0.095,79.1,0.65
1,100,8e83767a17,Dark Matter Extracts,195.0,0.095,56.7,0.65
1,100,a2ac10fa69,Iron,6.5,0.095,381.6,0.65
1,100,a2ac10fa69,Titanium,9.75,0.095,391.6,0.65
1,100,a2ac10fa69,Rare Minerals,16.25,0.095,346.2,0.65
1,100,a2ac10fa69,Water,7.21,0.109,0.0,1.44
1,100,a2ac10fa69,Helium-3,13.0,0.095,34.1,0.65
1,100,a2ac10fa69,Energy,11.58,0.11,0.0,1.45
1,100,a2ac10fa69,Food,8.6,0.108,0.0,1.43
1,100,a2ac10fa69,Advanced Components,72.38,0.11,0.0,1.45
1,100,a2ac10fa69,Quantum Materials,78.0,0.095,79.2,0.65
1,100,a2ac10fa69,Dark Matter Extracts,195.0,0.095,56.8,0.65
1,100,7095ce8818,Iron,6.5,0.095,262.9,0.65
1,100,7095ce8818,Titanium,9.75,0.095,257.7,0.65
1,100,7095ce8818,Rare Minerals,16.25,0.095,248.0,0.65
1,100,7095ce8818,Water,7.09,0.105,0.0,1.42
1,100,7095ce8818,Helium-3,13.0,0.095,45.1,0.65
1,100,7095ce8818,Energy,11.2,0.103,0.0,1.4
1,100,7095ce8818,Food,8.2,0.098,73.1,1.37
1,100,7095ce8818,Advanced Components,66.74,0.093,16.4,1.33
1,100,7095ce8818,Quantum Materials,78.0,0.095,58.7,0.65
1,100,7095ce8818,Dark Matter Extracts,195.0,0.095,50.0,0.65
1,100,1948d23f66,Iron,6.5,0.095,265.7,0.65
1,100,1948d23f66,Titanium,9.75,0.095,260.2,0.65
1,100,1948d23f66,Rare Minerals,16.25,0.095,248.7,0.65
1,100,1948d23f66,Water,7.23,0.109,0.0,1.45
1,100,1948d23f66,Helium-3,13.0,0.095,43.6,0.65
1,100,1948d23f66,Energy,11.54,0.109,0.0,1.44
1,100,1948d23f66,Food,8.64,0.109,0.0,1.44
1,100,1948d23f66,Advanced Components,71.72,0.108,0.0,1.43
1,100,1948d23f66,Quantum Materials,78.0,0.095,61.5,0.65
1,100,1948d23f66,Dark Matter Extracts,195.0,0.095,50.0,0.65
1,100,b26a3e63b5,Iron,6.5,0.095,410.4,0.65
1,100,b26a3e63b5,Titanium,9.75,0.095,420.4,0.65
1,100,b26a3e63b5,Rare Minerals,16.25,0.095,369.3,0.65
1,100,b26a3e63b5,Water,6.99,0.102,0.0,1.4
1,100,b26a3e63b5,Helium-3,13.0,0.095,34.2,0.65
1,100,b26a3e63b5,Energy,11.47,0.108,0.0,1.43
1,100,b26a3e63b5,Food,8.15,0.096,0.0,1.36
1,100,b26a3e63b5,Advanced Components,71.82,0.108,0.0,1.44
1,100,b26a3e63b5,Quantum Materials,78.0,0.095,78.9,0.65
1,100,b26a3e63b5,Dark Matter Extracts,195.0,0.095,56.7,0.65
1,100,785229f66e,Iron,6.5,0.095,298.2,0.65
1,100,785229f66e,Titanium,9.75,0.095,288.5,0.65
1,100,785229f66e,Rare Minerals,16.25,0.095,263.8,0.65
1,100,785229f66e,Water,7.24,0.11,0.0,1.45
1,100,785229f66e,Helium-3,13.0,0.095,34.2,0.65
1,100,785229f66e,Energy,11.57,0.109,0.0,1.45
1,100,785229f66e,Food,8.67,0.109,0.0,1.44
1,100,785229f66e,Advanced Components,72.26,0.109,0.0,1.45
1,100,785229f66e,Quantum Materials,78.0,0.095,79.1,0.65
1,100,785229f66e,Dark Matter Extracts,195.0,0.095,56.8,0.65
1,100,1fc99a3a6f,Iron,6.5,0.095,268.0,0.65
1,100,1fc99a3a6f,Titanium,9.75,0.095,260.4,0.65
1,100,1fc99a3a6f,Rare Minerals,16.25,0.095,316.9,0.65
1,100,1fc99a3a6f,Water,7.24,0.11,0.0,1.45
1,100,1fc99a3a6f,Helium-3,13.0,0.095,34.2,0.65
1,100,1fc99a3a6f,Energy,11.53,0.109,0.0,1.44
1,100,1fc99a3a6f,Food,8.68,0.109,0.0,1.45
1,100,1fc99a3a6f,Advanced Components,72.09,0.109,0.0,1.44
1,100,1fc99a3a6f,Quantum Materials,78.0,0.095,79.1,0.65
1,100,1fc99a3a6f,Dark Matter Extracts,195.0,0.095,56.7,0.65
1,100,b1f4fb5b0d,Iron,6.5,0.095,261.5,0.65
1,100,b1f4fb5b0d,Titanium,9.75,0.095,255.0,0.65
1,100,b1f4fb5b0d,Rare Minerals,16.25,0.095,307.7,0.65
1,100,b1f4fb5b0d,Water,7.24,0.11,0.0,1.45
1,100,b1f4fb5b0d,Helium-3,13.0,0.095,35.5,0.65
1,100,b1f4fb5b0d,Energy,11.54,0.109,0.0,1.44
1,100,b1f4fb5b0d,Food,8.68,0.109,0.0,1.45
1,100,b1f4fb5b0d,Advanced Components,72.05,0.109,0.0,1.44
1,100,b1f4fb5b0d,Quantum Materials,78.0,0.095,76.5,0.65
1,100,b1f4fb5b0d,Dark Matter Extracts,195.0,0.095,55.9,0.65
1,100,99b841f32e,Iron,6.5,0.095,216.9,0.65
1,100,99b841f32e,Titanium,9.75,0.095,226.8,0.65
1,100,99b841f32e,Rare Minerals,16.25,0.095,212.7,0.65
1,100,99b841f32e,Water,7.22,0.109,0.0,1.44
1,100,99b841f32e,Helium-3,13.0,0.095,34.3,0.65
1,100,99b841f32e,Energy,11.59,0.11,0.0,1.45
1,100,99b841f32e,Food,8.66,0.109,0.0,1.44
1,100,99b841f32e,Advanced Components,72.44,0.11,0.0,1.45
1,100,99b841f32e,Quantum Materials,78.0,0.095,78.9,0.65
1,100,99b841f32e,Dark Matter Extracts,195.0,0.095,56.7,0.65
1,100,0c516c0189,Iron,6.5,0.095,265.7,0.65
1,100,0c516c0189,Titanium,9.75,0.095,261.4,0.65
1,100,0c516c0189,Rare Minerals,16.25,0.095,242.1,0.65
1,100,0c516c0189,Water,7.25,0.11,0.0,1.45
1,100,0c516c0189,Helium-3,13.0,0.095,34.1,0.65
1,100,0c516c0189,Energy,11.59,0.11,0.0,1.45
1,100,0c516c0189,Food,8.69,0.11,0.0,1.45
1,100,0c516c0189,Advanced Components,72.39,0.11,0.0,1.45
1,100,0c516c0189,Quantum Materials,78.0,0.095,79.0,0.65
1,100,0c516c0189,Dark Matter Extracts,195.0,0.095,56.8,0.65
1,100,ee70302cc3,Iron,6.5,0.095,265.3,0.65
1,100,ee70302cc3,Titanium,9.75,0.095,260.5,0.65
1,100,ee70302cc3,Rare Minerals,16.25,0.095,244.7,0.65
1,100,ee70302cc3,Water,7.24,0.11,0.0,1.45
1,100,ee70302cc3,Helium-3,13.0,0.095,38.3,0.65
1,100,ee70302cc3,Energy,11.57,0.109,0.0,1.45
1,100,ee70302cc3,Food,8.67,0.109,0.0,1.45
1,100,ee70302cc3,Advanced Components,72.19,0.109,0.0,1.44
1,100,ee70302cc3,Quantum Materials,78.0,0.095,71.5,0.65
1,100,ee70302cc3,Dark Matter Extracts,195.0,0.095,54.0,0.65
1,100,92c55418c0,Iron,6.5,0.095,210.1,0.65
1,100,92c55418c0,Titanium,9.75,0.095,218.8,0.65
1,100,92c55418c0,Rare Minerals,16.25,0.095,212.0,0.65
1,100,92c55418c0,Water,7.21,0.109,0.0,1.44
1,100,92c55418c0,Helium-3,13.0,0.095,40.8,0.65
1,100,92c55418c0,Energy,11.59,0.11,0.0,1.45
1,100,92c55418c0,Food,8.64,0.109,0.0,1.44
1,100,92c55418c0,Advanced Components,72.38,0.11,0.0,1.45
1,100,92c55418c0,Quantum Materials,78.0,0.095,66.7,0.65
1,100,92c55418c0,Dark Matter Extracts,195.0,0.095,52.2,0.65
1,100,3eb0faf107,Iron,6.5,0.095,277.6,0.65
1,100,3eb0faf107,Titanium,9.75,0.095,271.4,0.65
1,100,3eb0faf107,Rare Minerals,16.25,0.095,250.1,0.65
1,100,3eb0faf107,Water,6.92,0.1,51.6,1.38
1,100,3eb0faf107,Helium-3,13.0,0.095,34.2,0.65
1,100,3eb0faf107,Energy,11.15,0.102,0.0,1.39
1,100,3eb0faf107,Food,7.86,0.089,117.3,1.31
1,100,3eb0faf107,Advanced Components,67.44,0.095,6.0,1.35
1,100,3eb0faf107,Quantum Materials,78.0,0.095,78.9,0.65
1,100,3eb0faf107,Dark Matter Extracts,195.0,0.095,56.7,0.65
1,100,ac94618135,Iron,6.5,0.095,290.6,0.65
1,100,ac94618135,Titanium,9.75,0.095,280.9,0.65
1,100,ac94618135,Rare Minerals,16.25,0.095,265.6,0.65
1,100,ac94618135,Water,7.22,0.109,0.0,1.44
1,100,ac94618135,Helium-3,13.0,0.095,43.8,0.65
1,100,ac94618135,Energy,11.54,0.109,0.0,1.44
1,100,ac94618135,Food,8.64,0.108,0.0,1.44
1,100,ac94618135,Advanced Components,71.84,0.108,0.0,1.44
1,100,ac94618135,Quantum Materials,78.0,0.095,61.0,0.65
1,100,ac94618135,Dark Matter Extracts,195.0,0.095,50.0,0.65
1,100,2ca7e3cc0d,Iron,6.5,0.095,223.6,0.65
1,100,2ca7e3cc0d,Titanium,9.75,0.095,233.6,0.65
1,100,2ca7e3cc0d,Rare Minerals,16.25,0.095,217.7,0.65
1,100,2ca7e3cc0d,Water,7.03,0.103,0.0,1.41
1,100,2ca7e3cc0d,Helium-3,13.0,0.095,34.2,0.65
1,100,2ca7e3cc0d,Energy,11.55,0.109,0.0,1.44
1,100,2ca7e3cc0d,Food,8.38,0.102,0.0,1.4
1,100,2ca7e3cc0d,Advanced Components,72.09,0.109,0.0,1.44
1,100,2ca7e3cc0d,Quantum Materials,78.0,0.095,79.1,0.65
1,100,2ca7e3cc0d,Dark Matter Extracts,195.0,0.095,56.7,0.65
1,100,8892ee6162,Iron,6.5,0.095,256.4,0.65
1,100,8892ee6162,Titanium,9.75,0.095,251.0,0.65
1,100,8892ee6162,Rare Minerals,16.25,0.095,300.0,0.65
1,100,8892ee6162,Water,7.24,0.11,0.0,1.45
1,100,8892ee6162,Helium-3,13.0,0.095,35.3,0.65
1,100,8892ee6162,Energy,11.52,0.108,0.0,1.44
1,100,8892ee6162,Food,8.66,0.109,0.0,1.44
1,100,8892ee6162,Advanced Components,71.81,0.108,0.0,1.44
1,100,8892ee6162,Quantum Materials,78.0,0.095,76.8,0.65
