civilization_id,name,species,planet_id,tech_level,energy_source,government_type,civilization_age
8d88177d24,Bulgian Directorate,"{'species_id': '925e091664', 'name': 'Bulgian', 'planet_id': 'eb33f5e9a5', 'intelligence': 90.51, 'cooperation': 31.82, 'aggression': 17.37, 'adaptability': 34.79, 'lifespan': 59.03, 'population': 8227527518.0}",eb33f5e9a5,84.83,Antimatter,Monarchy,299062.0
e1c4b2ed14,Scientific Vesperan Union,"{'species_id': '295967469f', 'name': 'Vesperan', 'planet_id': '9ec4972256', 'intelligence': 83.1, 'cooperation': 53.55, 'aggression': 33.34, 'adaptability': 39.65, 'lifespan': 33.0, 'population': 6848052686.0}",9ec4972256,100.0,Dyson Swarm Prototype,Technocracy,280929.0
a568c633c8,Aurelari Directorate,"{'species_id': 'd208888754', 'name': 'Aurelari', 'planet_id': '8898660d64', 'intelligence': 78.62, 'cooperation': 52.29, 'aggression': 41.17, 'adaptability': 36.31, 'lifespan': 48.39, 'population': 11323224187.0}",8898660d64,63.85,Fusion,Technocracy,10040.0
0187c7d64a,The Vesperan Federation,"{'species_id': '71a91989e0', 'name': 'Vesperan', 'planet_id': '9bedefa6ce', 'intelligence': 59.67, 'cooperation': 35.11, 'aggression': 45.31, 'adaptability': 32.43, 'lifespan': 17.21, 'population': 316875725.0}",9bedefa6ce,79.85,Fusion,Technocracy,3234.0
189d8d8d1b,Valite Directorate,"{'species_id': 'c4a86ff288', 'name': 'Valite', 'planet_id': '668d9f895e', 'intelligence': 84.42, 'cooperation': 57.14, 'aggression': 35.6, 'adaptability': 53.12, 'lifespan': 43.07, 'population': 4149626235.0}",668d9f895e,100.0,Dyson Swarm Prototype,Technocracy,139390.0
57f00e3f50,Unified Vesperite Council,"{'species_id': '0d0534a73f', 'name': 'Vesperite', 'planet_id': 'b44da08d37', 'intelligence': 100.0, 'cooperation': 34.41, 'aggression': 36.23, 'adaptability': 41.43, 'lifespan': 54.19, 'population': 15000000000.0}",b44da08d37,100.0,Dyson Swarm Prototype,AI Governance,310540.0
d427d38a9f,Unified Kaelumex Council,"{'species_id': 'd9d7ac1322', 'name': 'Kaelumex', 'planet_id': 'ec0b735fe2', 'intelligence': 96.69, 'cooperation': 59.93, 'aggression': 36.94, 'adaptability': 49.99, 'lifespan': 59.17, 'population': 4794137597.0}",ec0b735fe2,100.0,Dyson Swarm Prototype,Scientific Council,143780.0
f1337406a3,Thranan Directorate,"{'species_id': 'd8c471b44d', 'name': 'Thranan', 'planet_id': '7ed77370de', 'intelligence': 82.46, 'cooperation': 59.23, 'aggression': 33.41, 'adaptability': 36.34, 'lifespan': 46.32, 'population': 8349481667.0}",7ed77370de,100.0,Dyson Swarm Prototype,Scientific Council,190669.0
ecbe2dc98a,Zelari Commonwealth,"{'species_id': '49de3a8182', 'name': 'Zelari', 'planet_id': '07cf0a4e20', 'intelligence': 67.34, 'cooperation': 55.84, 'aggression': 37.04, 'adaptability': 43.96, 'lifespan': 53.08, 'population': 8382003532.0}",07cf0a4e20,77.55,Fusion,Federation,13941.0
354b63d6d6,Scientific Solex Union,"{'species_id': '14e0fa73d2', 'name': 'Solex', 'planet_id': 'dbe8d394d4', 'intelligence': 100.0, 'cooperation': 38.06, 'aggression': 34.24, 'adaptability': 53.84, 'lifespan': 33.63, 'population': 2107323612.0}",dbe8d394d4,100.0,Dyson Swarm Prototype,Monarchy,53067.0
fce0550f04,Unified Thranian Council,"{'species_id': '0cdedf71d4', 'name': 'Thranian', 'planet_id': '840731513b', 'intelligence': 95.76, 'cooperation': 41.61, 'aggression': 26.6, 'adaptability': 28.43, 'lifespan': 35.39, 'population': 1047844723.0}",840731513b,96.44,Dyson Swarm Prototype,Technocracy,413972.0
f7a8fcf1b2,Scientific Aurelari Union,"{'species_id': 'b405790028', 'name': 'Aurelari', 'planet_id': 'a217adf694', 'intelligence': 78.25, 'cooperation': 57.36, 'aggression': 34.23, 'adaptability': 48.83, 'lifespan': 54.81, 'population': 8188734458.0}",a217adf694,94.44,Antimatter,Technocracy,78658.0
8c80ad65b6,Orionex Directorate,"{'species_id': '45266e7814', 'name': 'Orionex', 'planet_id': '53f0940477', 'intelligence': 84.0, 'cooperation': 41.36, 'aggression': 49.04, 'adaptability': 45.9, 'lifespan': 45.3, 'population': 10521037327.0}",53f0940477,78.59,Fusion,AI Governance,74456.0
65154f1c30,Scientific Kaeluman Union,"{'species_id': 'b275a3ad32', 'name': 'Kaeluman', 'planet_id': '94da1d8761', 'intelligence': 86.07, 'cooperation': 54.67, 'aggression': 39.8, 'adaptability': 38.5, 'lifespan': 64.83, 'population': 10149714193.0}",94da1d8761,99.98,Dyson Swarm Prototype,Scientific Council,297009.0
e6f9f9e411,Unified Kaelumex Council,"{'species_id': '593ad45ebb', 'name': 'Kaelumex', 'planet_id': 'dd2d847fac', 'intelligence': 96.97, 'cooperation': 64.96, 'aggression': 49.76, 'adaptability': 38.48, 'lifespan': 50.25, 'population': 3262928088.0}",dd2d847fac,87.49,Antimatter,AI Governance,70005.0
24e153416d,Unified Aurelis Council,"{'species_id': 'a2c5b39ae3', 'name': 'Aurelis', 'planet_id': 'fee1b271f1', 'intelligence': 82.14, 'cooperation': 55.35, 'aggression': 48.26, 'adaptability': 37.77, 'lifespan': 54.07, 'population': 3833510160.0}",fee1b271f1,100.0,Dyson Swarm Prototype,Scientific Council,184223.0
38ade68c1e,Scientific Thranex Union,"{'species_id': 'dbe127fc4a', 'name': 'Thranex', 'planet_id': '6268d34c0e', 'intelligence': 89.53, 'cooperation': 52.42, 'aggression': 25.16, 'adaptability': 26.84, 'lifespan': 53.0, 'population': 9061586212.0}",6268d34c0e,80.53,Antimatter,Collective,278491.0
eacab5ee97,Thranan Directorate,"{'species_id': 'b59797cd62', 'name': 'Thranan', 'planet_id': 'c675ef515e', 'intelligence': 80.76, 'cooperation': 47.14, 'aggression': 50.53, 'adaptability': 57.03, 'lifespan': 24.09, 'population': 5499277486.0}",c675ef515e,81.36,Antimatter,Scientific Council,341936.0
fadaa4a404,Valian Directorate,"{'species_id': '8495a1f751', 'name': 'Valian', 'planet_id': 'fa517308e1', 'intelligence': 86.97, 'cooperation': 53.62, 'aggression': 30.88, 'adaptability': 50.98, 'lifespan': 58.14, 'population': 8151705240.0}",fa517308e1,100.0,Dyson Swarm Prototype,Collective,265417.0
ebda9e7b67,Solite Directorate,"{'species_id': 'c61559c193', 'name': 'Solite', 'planet_id': '77d7ec5910', 'intelligence': 90.64, 'cooperation': 55.0, 'aggression': 40.49, 'adaptability': 37.12, 'lifespan': 57.84, 'population': 9141781489.0}",77d7ec5910,100.0,Dyson Swarm Prototype,Technocracy,218671.0
de8a7cab3b,Unified Merian Council,"{'species_id': '40c25696c3', 'name': 'Merian', 'planet_id': '7312c84812', 'intelligence': 80.82, 'cooperation': 49.89, 'aggression': 37.44, 'adaptability': 36.22, 'lifespan': 30.63, 'population': 3965393301.0}",7312c84812,100.0,Dyson Swarm Prototype,Monarchy,382591.0
5573af18db,Merian Directorate,"{'species_id': '08b17b2edb', 'name': 'Merian', 'planet_id': '77ac4bf540', 'intelligence': 86.27, 'cooperation': 51.11, 'aggression': 43.0, 'adaptability': 39.89, 'lifespan': 28.92, 'population': 2693034025.0}",77ac4bf540,100.0,Dyson Swarm Prototype,Scientific Council,93815.0
e13216033f,Meroid Directorate,"{'species_id': 'b9080a5dc8', 'name': 'Meroid', 'planet_id': 'dd3c6f3a17', 'intelligence': 81.8, 'cooperation': 59.89, 'aggression': 24.63, 'adaptability': 41.6, 'lifespan': 39.26, 'population': 4619243355.0}",dd3c6f3a17,98.43,Dyson Swarm Prototype,Scientific Council,457385.0
bee1d78260,Zylarian Commonwealth,"{'species_id': '481f76fc41', 'name': 'Zylarian', 'planet_id': 'b394693d1b', 'intelligence': 72.94, 'cooperation': 52.67, 'aggression': 52.15, 'adaptability': 30.24, 'lifespan': 51.27, 'population': 7339346287.0}",b394693d1b,76.48,Fusion,Technocracy,33302.0
2a8b6fc81d,Unified Zylarite Council,"{'species_id': 'a410b5b18d', 'name': 'Zylarite', 'planet_id': 'c4cf941c81', 'intelligence': 81.72, 'cooperation': 38.53, 'aggression': 34.25, 'adaptability': 40.85, 'lifespan': 39.24, 'population': 6368625220.0}",c4cf941c81,100.0,Dyson Swarm Prototype,Monarchy,396249.0
2320636026,Unified Valian Council,"{'species_id': '9f7c68c863', 'name': 'Valian', 'planet_id': 'ad7fb5a65b', 'intelligence': 75.32, 'cooperation': 34.3, 'aggression': 34.62, 'adaptability': 25.37, 'lifespan': 59.9, 'population': 5360490635.0}",ad7fb5a65b,80.0,Antimatter,Technocracy,189639.0
e976b29c9d,Scientific Orionoid Union,"{'species_id': 'c05a535bab', 'name': 'Orionoid', 'planet_id': '1f3ee9a329', 'intelligence': 94.16, 'cooperation': 56.21, 'aggression': 40.39, 'adaptability': 28.04, 'lifespan': 41.27, 'population': 4769905128.0}",1f3ee9a329,95.83,Dyson Swarm Prototype,Technocracy,480042.0
dc0074adc3,Unified Valite Council,"{'species_id': '5934073b0f', 'name': 'Valite', 'planet_id': '70606fa4c7', 'intelligence': 96.7, 'cooperation': 59.8, 'aggression': 38.38, 'adaptability': 58.83, 'lifespan': 48.96, 'population': 9904243227.0}",70606fa4c7,100.0,Dyson Swarm Prototype,Collective,395586.0
303a3df484,Unified Zelex Council,"{'species_id': '4c7525b0e7', 'name': 'Zelex', 'planet_id': 'b7e86c11ca', 'intelligence': 98.45, 'cooperation': 54.01, 'aggression': 37.17, 'adaptability': 34.72, 'lifespan': 52.53, 'population': 3778283771.0}",b7e86c11ca,90.31,Antimatter,AI Governance,416473.0
02b9381952,Aurelian Directorate,"{'species_id': '86d3deeade', 'name': 'Aurelian', 'planet_id': '5782ea858b', 'intelligence': 77.76, 'cooperation': 42.1, 'aggression': 51.37, 'adaptability': 26.28, 'lifespan': 59.67, 'population': 4642750181.0}",5782ea858b,100.0,Dyson Swarm Prototype,Technocracy,262089.0
08caaac3af,Unified Orionian Council,"{'species_id': '31e47205e5', 'name': 'Orionian', 'planet_id': '786bce57c2', 'intelligence': 88.36, 'cooperation': 26.64, 'aggression': 31.52, 'adaptability': 36.2, 'lifespan': 58.05, 'population': 15000000000.0}",786bce57c2,100.0,Dyson Swarm Prototype,AI Governance,212177.0
0ad458611c,Unified Orionian Council,"{'species_id': '495ffae27f', 'name': 'Orionian', 'planet_id': '7c812f08d6', 'intelligence': 87.01, 'cooperation': 36.02, 'aggression': 44.94, 'adaptability': 25.69, 'lifespan': 50.8, 'population': 5541078688.0}",7c812f08d6,96.75,Dyson Swarm Prototype,Scientific Council,204278.0
c2fe0ab024,Unified Orionan Council,"{'species_id': '95ea2bfa73', 'name': 'Orionan', 'planet_id': 'd0f851ac22', 'intelligence': 79.76, 'cooperation': 66.28, 'aggression': 27.06, 'adaptability': 48.0, 'lifespan': 25.12, 'population': 2493358680.0}",d0f851ac22,69.45,Fusion,AI Governance,30845.0
91474e8269,Vesperian Directorate,"{'species_id': 'c798501795', 'name': 'Vesperian', 'planet_id': '356b9e1c0c', 'intelligence': 98.4, 'cooperation': 44.83, 'aggression': 44.85, 'adaptability': 38.64, 'lifespan': 56.58, 'population': 14441758896.0}",356b9e1c0c,100.0,Dyson Swarm Prototype,Technocracy,259266.0
32d2bbd884,Unified Zelan Council,"{'species_id': '53c4d9e15b', 'name': 'Zelan', 'planet_id': 'a5013b60ed', 'intelligence': 78.24, 'cooperation': 42.62, 'aggression': 30.54, 'adaptability': 48.79, 'lifespan': 61.64, 'population': 5684897878.0}",a5013b60ed,100.0,Dyson Swarm Prototype,Collective,184654.0
f343101fe6,Unified Aurelari Council,"{'species_id': '3857cab9df', 'name': 'Aurelari', 'planet_id': '065df40436', 'intelligence': 87.03, 'cooperation': 54.87, 'aggression': 43.6, 'adaptability': 53.13, 'lifespan': 55.79, 'population': 194113994.0}",065df40436,80.92,Antimatter,Monarchy,59010.0
1cf19da3a9,Unified Merex Council,"{'species_id': '03ea1d9c36', 'name': 'Merex', 'planet_id': '3b11a9e4b6', 'intelligence': 100.0, 'cooperation': 41.51, 'aggression': 62.72, 'adaptability': 37.44, 'lifespan': 35.97, 'population': 367036297.0}",3b11a9e4b6,100.0,Dyson Swarm Prototype,Democracy,221217.0
fc241018ec,Kaelumis Directorate,"{'species_id': '3d45f72394', 'name': 'Kaelumis', 'planet_id': '0a4dcae48d', 'intelligence': 76.01, 'cooperation': 22.41, 'aggression': 46.12, 'adaptability': 49.5, 'lifespan': 29.65, 'population': 3543914395.0}",0a4dcae48d,100.0,Dyson Swarm Prototype,Technocracy,50425.0
2c6958242d,Merian Commonwealth,"{'species_id': '065172682a', 'name': 'Merian', 'planet_id': '0aa978663d', 'intelligence': 70.35, 'cooperation': 36.49, 'aggression': 32.63, 'adaptability': 36.87, 'lifespan': 54.77, 'population': 12025196935.0}",0aa978663d,100.0,Dyson Swarm Prototype,AI Governance,434998.0
950050e41a,Zylarite Commonwealth,"{'species_id': 'ade95d4f53', 'name': 'Zylarite', 'planet_id': 'c6a02258fa', 'intelligence': 71.66, 'cooperation': 56.09, 'aggression': 25.5, 'adaptability': 39.89, 'lifespan': 39.49, 'population': 8549080929.0}",c6a02258fa,81.76,Antimatter,Collective,21492.0
7ec564c9db,Scientific Valex Union,"{'species_id': '0e2cefa0b2', 'name': 'Valex', 'planet_id': 'afeab48348', 'intelligence': 91.4, 'cooperation': 53.04, 'aggression': 36.59, 'adaptability': 27.21, 'lifespan': 64.73, 'population': 15000000000.0}",afeab48348,94.08,Antimatter,Technocracy,145286.0
2e4e7545f5,Unified Xenian Council,"{'species_id': '6915a3ac91', 'name': 'Xenian', 'planet_id': 'd6197f12b0', 'intelligence': 90.96, 'cooperation': 50.62, 'aggression': 32.56, 'adaptability': 58.9, 'lifespan': 46.0, 'population': 4619417987.0}",d6197f12b0,100.0,Dyson Swarm Prototype,Scientific Council,104586.0
f9c2058d1a,Zylarian Directorate,"{'species_id': '2a952c5a9f', 'name': 'Zylarian', 'planet_id': 'dbc701df83', 'intelligence': 78.76, 'cooperation': 61.66, 'aggression': 33.7, 'adaptability': 28.98, 'lifespan': 39.93, 'population': 2955064767.0}",dbc701df83,74.49,Fusion,AI Governance,19195.0
28100766c8,Bulgite Directorate,"{'species_id': '67f37c08e0', 'name': 'Bulgite', 'planet_id': '1db189d2c3', 'intelligence': 83.07, 'cooperation': 46.71, 'aggression': 35.21, 'adaptability': 25.15, 'lifespan': 45.25, 'population': 14273947782.0}",1db189d2c3,95.75,Dyson Swarm Prototype,Federation,278009.0
bbf8578e8c,Unified Orionite Council,"{'species_id': '98104a6815', 'name': 'Orionite', 'planet_id': 'dfa0b7ecc9', 'intelligence': 83.13, 'cooperation': 32.99, 'aggression': 48.91, 'adaptability': 38.05, 'lifespan': 40.62, 'population': 3289937643.0}",dfa0b7ecc9,100.0,Dyson Swarm Prototype,Democracy,263646.0
8478dfd6f7,Merari Directorate,"{'species_id': '6df41b45a3', 'name': 'Merari', 'planet_id': 'ac984f2d4b', 'intelligence': 76.74, 'cooperation': 51.7, 'aggression': 51.47, 'adaptability': 28.01, 'lifespan': 36.88, 'population': 5386221066.0}",ac984f2d4b,92.82,Antimatter,Federation,83703.0
6f1e390274,Kaelumis Directorate,"{'species_id': 'ea6affbdd8', 'name': 'Kaelumis', 'planet_id': 'ea6a049e18', 'intelligence': 76.11, 'cooperation': 43.91, 'aggression': 56.97, 'adaptability': 40.29, 'lifespan': 40.04, 'population': 1830075118.0}",ea6a049e18,91.09,Antimatter,Democracy,425374.0
b12b67a0db,Unified Zelian Council,"{'species_id': '635c0354cb', 'name': 'Zelian', 'planet_id': '7e4f355480', 'intelligence': 75.66, 'cooperation': 56.98, 'aggression': 33.43, 'adaptability': 39.12, 'lifespan': 68.11, 'population': 7536872833.0}",7e4f355480,83.46,Antimatter,Technocracy,97981.0
28728de334,Scientific Xenite Union,"{'species_id': '4a5902c482', 'name': 'Xenite', 'planet_id': '384da7efcc', 'intelligence': 90.52, 'cooperation': 64.43, 'aggression': 18.85, 'adaptability': 41.41, 'lifespan': 65.55, 'population': 15000000000.0}",384da7efcc,100.0,Dyson Swarm Prototype,Technocracy,169344.0
5d6505f12a,Unified Aurelis Council,"{'species_id': 'dca793d350', 'name': 'Aurelis', 'planet_id': 'ca50dae881', 'intelligence': 95.41, 'cooperation': 53.52, 'aggression': 48.56, 'adaptability': 62.04, 'lifespan': 43.34, 'population': 14771525019.0}",ca50dae881,91.32,Antimatter,Collective,94811.0
2c64149009,Unified Vesperex Council,"{'species_id': '4c2c29173a', 'name': 'Vesperex', 'planet_id': '90fd5119f9', 'intelligence': 85.32, 'cooperation': 55.46, 'aggression': 34.76, 'adaptability': 49.44, 'lifespan': 41.3, 'population': 626261548.0}",90fd5119f9,100.0,Dyson Swarm Prototype,AI Governance,172198.0
ed45fe3a8d,Vesperari Directorate,"{'species_id': '39f728036b', 'name': 'Vesperari', 'planet_id': '95d8c7f30e', 'intelligence': 96.03, 'cooperation': 58.89, 'aggression': 29.08, 'adaptability': 34.24, 'lifespan': 51.15, 'population': 7851112239.0}",95d8c7f30e,100.0,Dyson Swarm Prototype,Democracy,196777.0
b1f20b8a8c,The Aurelan Federation,"{'species_id': '821915a99b', 'name': 'Aurelan', 'planet_id': '6e4c6abe4b', 'intelligence': 73.88, 'cooperation': 52.31, 'aggression': 38.17, 'adaptability': 43.91, 'lifespan': 30.71, 'population': 975200435.0}",6e4c6abe4b,100.0,Dyson Swarm Prototype,Technocracy,66829.0
43cb04ad80,Xenoid Directorate,"{'species_id': '09ad0d7f29', 'name': 'Xenoid', 'planet_id': '3998417b0d', 'intelligence': 90.69, 'cooperation': 63.43, 'aggression': 35.0, 'adaptability': 26.74, 'lifespan': 59.1, 'population': 3354803256.0}",3998417b0d,100.0,Dyson Swarm Prototype,Technocracy,365364.0
3a375c2f6d,Scientific Xenan Union,"{'species_id': '3a932d0149', 'name': 'Xenan', 'planet_id': 'e4e004c1a3', 'intelligence': 84.36, 'cooperation': 43.89, 'aggression': 39.9, 'adaptability': 40.72, 'lifespan': 25.85, 'population': 3271696236.0}",e4e004c1a3,92.52,Antimatter,AI Governance,372954.0
0fa7096d5a,Zelis Directorate,"{'species_id': '99afb47193', 'name': 'Zelis', 'planet_id': '6c178fd709', 'intelligence': 86.95, 'cooperation': 36.6, 'aggression': 52.52, 'adaptability': 43.94, 'lifespan': 43.04, 'population': 432573270.0}",6c178fd709,100.0,Dyson Swarm Prototype,Collective,270152.0
3c196b299c,Scientific Vesperari Union,"{'species_id': '15f6271e49', 'name': 'Vesperari', 'planet_id': '791751154b', 'intelligence': 89.25, 'cooperation': 47.7, 'aggression': 32.88, 'adaptability': 30.3, 'lifespan': 77.95, 'population': 11235662094.0}",791751154b,90.14,Antimatter,Scientific Council,309747.0
1a67be5b7f,Scientific Zelite Union,"{'species_id': '4b5149491e', 'name': 'Zelite', 'planet_id': '5d6357bcc1', 'intelligence': 100.0, 'cooperation': 55.16, 'aggression': 55.94, 'adaptability': 33.19, 'lifespan': 40.62, 'population': 1450331448.0}",5d6357bcc1,80.0,Antimatter,Scientific Council,278577.0
862f6cbc45,Unified Thranan Council,"{'species_id': '5aebfce530', 'name': 'Thranan', 'planet_id': '61c14140cf', 'intelligence': 96.63, 'cooperation': 45.63, 'aggression': 19.17, 'adaptability': 34.87, 'lifespan': 60.84, 'population': 4916741894.0}",61c14140cf,100.0,Dyson Swarm Prototype,Federation,485018.0
9883f23173,Consolidated Aureloid Worlds,"{'species_id': 'c40fa62228', 'name': 'Aureloid', 'planet_id': '234b4d208a', 'intelligence': 67.46, 'cooperation': 41.18, 'aggression': 38.63, 'adaptability': 44.2, 'lifespan': 30.65, 'population': 1915079137.0}",234b4d208a,100.0,Dyson Swarm Prototype,Scientific Council,342875.0
22c13af7a1,Unified Vesperoid Council,"{'species_id': 'cc6a469b34', 'name': 'Vesperoid', 'planet_id': '175190f56f', 'intelligence': 76.55, 'cooperation': 35.76, 'aggression': 41.32, 'adaptability': 55.08, 'lifespan': 30.34, 'population': 1809777294.0}",175190f56f,93.09,Antimatter,Federation,494656.0
ac70f57b73,Unified Solex Council,"{'species_id': '4135b643b4', 'name': 'Solex', 'planet_id': '8af54c95b3', 'intelligence': 85.95, 'cooperation': 36.54, 'aggression': 34.98, 'adaptability': 27.22, 'lifespan': 47.73, 'population': 3703004221.0}",8af54c95b3,100.0,Dyson Swarm Prototype,Technocracy,67713.0
60a971a839,Cygnan Directorate,"{'species_id': 'a5c865ad69', 'name': 'Cygnan', 'planet_id': '4a76c7a4dd', 'intelligence': 77.26, 'cooperation': 51.76, 'aggression': 63.14, 'adaptability': 32.84, 'lifespan': 41.65, 'population': 856508704.0}",4a76c7a4dd,97.55,Dyson Swarm Prototype,Scientific Council,451987.0
e941b86692,Cygnite Commonwealth,"{'species_id': 'a15b6f4ae8', 'name': 'Cygnite', 'planet_id': '8bf7e38503', 'intelligence': 70.51, 'cooperation': 74.54, 'aggression': 44.02, 'adaptability': 37.45, 'lifespan': 50.98, 'population': 14433748365.0}",8bf7e38503,100.0,Dyson Swarm Prototype,Scientific Council,279032.0
8dcb447d0f,Cygnian Directorate,"{'species_id': 'c9fb375f7b', 'name': 'Cygnian', 'planet_id': '75d3664a5e', 'intelligence': 89.38, 'cooperation': 37.26, 'aggression': 32.69, 'adaptability': 30.3, 'lifespan': 45.11, 'population': 2813382579.0}",75d3664a5e,95.55,Dyson Swarm Prototype,Monarchy,279707.0
0130446f7e,Scientific Kaelumis Union,"{'species_id': '15cc10aaeb', 'name': 'Kaelumis', 'planet_id': '499fa439c8', 'intelligence': 92.82, 'cooperation': 46.12, 'aggression': 26.17, 'adaptability': 33.52, 'lifespan': 47.21, 'population': 2373597265.0}",499fa439c8,96.94,Dyson Swarm Prototype,AI Governance,306582.0
d1ebd8161b,Unified Meran Council,"{'species_id': '2a5c3f64ed', 'name': 'Meran', 'planet_id': '29f0fdf461', 'intelligence': 76.16, 'cooperation': 48.75, 'aggression': 36.86, 'adaptability': 23.57, 'lifespan': 50.84, 'population': 613216790.0}",29f0fdf461,100.0,Dyson Swarm Prototype,Monarchy,289996.0
d056d7ce4a,Scientific Thranex Union,"{'species_id': 'fd988c59fe', 'name': 'Thranex', 'planet_id': 'cb5c9feba3', 'intelligence': 82.95, 'cooperation': 47.02, 'aggression': 37.49, 'adaptability': 33.99, 'lifespan': 49.01, 'population': 3874882827.0}",cb5c9feba3,93.42,Antimatter,Technocracy,223032.0
74136dc7b0,The Solari Federation,"{'species_id': '8fdb197ffa', 'name': 'Solari', 'planet_id': '5d7ae26b22', 'intelligence': 57.75, 'cooperation': 46.72, 'aggression': 55.08, 'adaptability': 40.67, 'lifespan': 48.0, 'population': 1167940620.0}",5d7ae26b22,57.36,Nuclear,Technocracy,15211.0
61dc46303f,Consolidated Zelis Worlds,"{'species_id': 'f554ff8574', 'name': 'Zelis', 'planet_id': '0ec3bdf22c', 'intelligence': 73.41, 'cooperation': 51.92, 'aggression': 41.87, 'adaptability': 35.43, 'lifespan': 46.57, 'population': 2072213195.0}",0ec3bdf22c,75.57,Fusion,Scientific Council,66339.0
8fbf42f886,Vesperis Commonwealth,"{'species_id': '4d43157eaa', 'name': 'Vesperis', 'planet_id': '85fc449450', 'intelligence': 55.59, 'cooperation': 42.45, 'aggression': 37.7, 'adaptability': 45.46, 'lifespan': 29.72, 'population': 384435767.0}",85fc449450,80.0,Antimatter,Monarchy,194449.0
7388512271,Unified Orionari Council,"{'species_id': '695b8d5404', 'name': 'Orionari', 'planet_id': '99aaf3bcbd', 'intelligence': 90.93, 'cooperation': 42.47, 'aggression': 25.77, 'adaptability': 27.79, 'lifespan': 34.32, 'population': 1442655561.0}",99aaf3bcbd,82.34,Antimatter,Technocracy,488707.0
b6ae409cbf,Unified Vesperite Council,"{'species_id': 'b3f0b26ab9', 'name': 'Vesperite', 'planet_id': '9707b51535', 'intelligence': 100.0, 'cooperation': 54.99, 'aggression': 34.53, 'adaptability': 53.5, 'lifespan': 39.88, 'population': 1715974205.0}",9707b51535,81.06,Antimatter,Scientific Council,175220.0
622de7102b,Orionite Commonwealth,"{'species_id': '36663ac308', 'name': 'Orionite', 'planet_id': 'e62ccd4c50', 'intelligence': 54.26, 'cooperation': 51.23, 'aggression': 41.54, 'adaptability': 44.43, 'lifespan': 28.91, 'population': 4093442615.0}",e62ccd4c50,65.39,Fusion,Democracy,71821.0
996190e522,Orionan Directorate,"{'species_id': '167454e2aa', 'name': 'Orionan', 'planet_id': '86bba91c12', 'intelligence': 95.62, 'cooperation': 37.53, 'aggression': 36.64, 'adaptability': 27.6, 'lifespan': 42.14, 'population': 540413468.0}",86bba91c12,100.0,Dyson Swarm Prototype,Technocracy,372473.0
f7bd18e491,Thranis Commonwealth,"{'species_id': '613f4fddb6', 'name': 'Thranis', 'planet_id': 'f1ce82105e', 'intelligence': 74.79, 'cooperation': 43.3, 'aggression': 30.41, 'adaptability': 44.98, 'lifespan': 47.4, 'population': 6865756735.0}",f1ce82105e,84.69,Antimatter,Technocracy,129211.0
556d6c2378,Meroid Directorate,"{'species_id': '26ed96a05d', 'name': 'Meroid', 'planet_id': 'f94c10fd62', 'intelligence': 89.22, 'cooperation': 46.61, 'aggression': 36.02, 'adaptability': 22.12, 'lifespan': 48.59, 'population': 562201992.0}",f94c10fd62,100.0,Dyson Swarm Prototype,AI Governance,324357.0
ff559623e3,Consolidated Merian Worlds,"{'species_id': '67a5c8935d', 'name': 'Merian', 'planet_id': '17ddb01a9d', 'intelligence': 71.35, 'cooperation': 32.85, 'aggression': 44.74, 'adaptability': 22.91, 'lifespan': 40.38, 'population': 8405739764.0}",17ddb01a9d,100.0,Dyson Swarm Prototype,Monarchy,62187.0
a38e0777cd,Zelex Directorate,"{'species_id': '2ef775240e', 'name': 'Zelex', 'planet_id': 'bfedab0c2d', 'intelligence': 76.09, 'cooperation': 46.89, 'aggression': 20.26, 'adaptability': 40.47, 'lifespan': 43.48, 'population': 3844393311.0}",bfedab0c2d,81.1,Antimatter,Scientific Council,368429.0
4c2540c708,Unified Orionoid Council,"{'species_id': 'e5a42cae84', 'name': 'Orionoid', 'planet_id': '6e768b27b0', 'intelligence': 91.75, 'cooperation': 55.81, 'aggression': 41.91, 'adaptability': 31.75, 'lifespan': 64.84, 'population': 15000000000.0}",6e768b27b0,100.0,Dyson Swarm Prototype,Collective,65470.0
b7069c3852,Unified Orionex Council,"{'species_id': 'f370fa7c0f', 'name': 'Orionex', 'planet_id': '8bb3880990', 'intelligence': 86.0, 'cooperation': 62.38, 'aggression': 27.1, 'adaptability': 30.97, 'lifespan': 39.34, 'population': 5019827648.0}",8bb3880990,98.82,Dyson Swarm Prototype,Collective,260267.0
81714ff4c3,Consolidated Xenari Worlds,"{'species_id': '9f89e0cbfb', 'name': 'Xenari', 'planet_id': '305c882bd0', 'intelligence': 70.36, 'cooperation': 49.4, 'aggression': 47.83, 'adaptability': 53.06, 'lifespan': 52.95, 'population': 3506341866.0}",305c882bd0,81.01,Antimatter,Scientific Council,110090.0
f3f5dfde4c,Scientific Zelis Union,"{'species_id': '508d6fe640', 'name': 'Zelis', 'planet_id': '611836a612', 'intelligence': 92.89, 'cooperation': 53.46, 'aggression': 33.08, 'adaptability': 43.38, 'lifespan': 41.74, 'population': 989046273.0}",611836a612,100.0,Dyson Swarm Prototype,Scientific Council,168598.0
e12feef736,Scientific Kaeluman Union,"{'species_id': '61470be7ce', 'name': 'Kaeluman', 'planet_id': '9e7ca6d638', 'intelligence': 97.02, 'cooperation': 54.87, 'aggression': 52.33, 'adaptability': 53.21, 'lifespan': 58.99, 'population': 15000000000.0}",9e7ca6d638,95.39,Dyson Swarm Prototype,Monarchy,67977.0
