event_id,tick,year,civilization_id,event_type,description
ECN-EVT-00204,1,100,cadd62d564,Hyperinflation,Hyperinflation crisis declared in cadd62d564 as local currency values plummeted by 111.2%.
ECN-EVT-00205,1,100,d0016e25b4,Hyperinflation,Hyperinflation crisis declared in d0016e25b4 as local currency values plummeted by 111.2%.
ECN-EVT-00206,1,100,724362e429,Hyperinflation,Hyperinflation crisis declared in 724362e429 as local currency values plummeted by 110.8%.
ECN-EVT-00207,1,100,2b478a564d,Hyperinflation,Hyperinflation crisis declared in 2b478a564d as local currency values plummeted by 111.1%.
ECN-EVT-00208,1,100,999c5041c4,Hyperinflation,Hyperinflation crisis declared in 999c5041c4 as local currency values plummeted by 70.9%.
ECN-EVT-00209,1,100,06f00def5a,Hyperinflation,Hyperinflation crisis declared in 06f00def5a as local currency values plummeted by 111.2%.
ECN-EVT-00210,1,100,23582772c8,Hyperinflation,Hyperinflation crisis declared in 23582772c8 as local currency values plummeted by 111.2%.
ECN-EVT-00211,1,100,61397f1d85,Hyperinflation,Hyperinflation crisis declared in 61397f1d85 as local currency values plummeted by 111.0%.
ECN-EVT-00212,1,100,ca40b2e629,Hyperinflation,Hyperinflation crisis declared in ca40b2e629 as local currency values plummeted by 69.9%.
ECN-EVT-00213,1,100,80d9c3cc28,Hyperinflation,Hyperinflation crisis declared in 80d9c3cc28 as local currency values plummeted by 111.1%.
ECN-EVT-00214,1,100,bcfcfb49cf,Hyperinflation,Hyperinflation crisis declared in bcfcfb49cf as local currency values plummeted by 111.2%.
ECN-EVT-00215,1,100,9568bafb15,Hyperinflation,Hyperinflation crisis declared in 9568bafb15 as local currency values plummeted by 111.2%.
ECN-EVT-00216,1,100,47e406daef,Hyperinflation,Hyperinflation crisis declared in 47e406daef as local currency values plummeted by 111.2%.
ECN-EVT-00217,1,100,ad47c2dda3,Hyperinflation,Hyperinflation crisis declared in ad47c2dda3 as local currency values plummeted by 111.1%.
ECN-EVT-00218,1,100,096fc37df4,Hyperinflation,Hyperinflation crisis declared in 096fc37df4 as local currency values plummeted by 110.9%.
ECN-EVT-00219,1,100,0b6029ea29,Hyperinflation,Hyperinflation crisis declared in 0b6029ea29 as local currency values plummeted by 111.2%.
ECN-EVT-00220,1,100,5a9f1f61c7,Hyperinflation,Hyperinflation crisis declared in 5a9f1f61c7 as local currency values plummeted by 111.2%.
ECN-EVT-00221,1,100,02fd90e690,Hyperinflation,Hyperinflation crisis declared in 02fd90e690 as local currency values plummeted by 111.1%.
ECN-EVT-00222,1,100,3557fb1c6f,Hyperinflation,Hyperinflation crisis declared in 3557fb1c6f as local currency values plummeted by 70.7%.
ECN-EVT-00223,1,100,61550040fc,Hyperinflation,Hyperinflation crisis declared in 61550040fc as local currency values plummeted by 111.2%.
ECN-EVT-00224,1,100,f0fcb8f048,Hyperinflation,Hyperinflation crisis declared in f0fcb8f048 as local currency values plummeted by 111.2%.
ECN-EVT-00225,1,100,9a629191f0,Hyperinflation,Hyperinflation crisis declared in 9a629191f0 as local currency values plummeted by 111.2%.
ECN-EVT-00226,1,100,33e625a829,Hyperinflation,Hyperinflation crisis declared in 33e625a829 as local currency values plummeted by 111.2%.
ECN-EVT-00227,1,100,b91403ddc4,Hyperinflation,Hyperinflation crisis declared in b91403ddc4 as local currency values plummeted by 111.1%.
ECN-EVT-00228,1,100,71073d1e77,Golden Age,"71073d1e77 entered a Golden Age, fueled by high GDP growth (10000.0%) and low inflation."
ECN-EVT-00229,1,100,58a2b00e32,Hyperinflation,Hyperinflation crisis declared in 58a2b00e32 as local currency values plummeted by 111.2%.
ECN-EVT-00230,1,100,03fca7f787,Hyperinflation,Hyperinflation crisis declared in 03fca7f787 as local currency values plummeted by 70.9%.
ECN-EVT-00231,1,100,98e5a44c50,Hyperinflation,Hyperinflation crisis declared in 98e5a44c50 as local currency values plummeted by 111.2%.
ECN-EVT-00232,1,100,e1017ed35e,Hyperinflation,Hyperinflation crisis declared in e1017ed35e as local currency values plummeted by 111.1%.
ECN-EVT-00233,1,100,ee6f8a466e,Hyperinflation,Hyperinflation crisis declared in ee6f8a466e as local currency values plummeted by 111.2%.
ECN-EVT-00234,1,100,bc259c8444,Hyperinflation,Hyperinflation crisis declared in bc259c8444 as local currency values plummeted by 111.1%.
ECN-EVT-00235,1,100,fc41667c54,Hyperinflation,Hyperinflation crisis declared in fc41667c54 as local currency values plummeted by 111.2%.
ECN-EVT-00236,1,100,b4e38b5ba0,Hyperinflation,Hyperinflation crisis declared in b4e38b5ba0 as local currency values plummeted by 111.2%.
ECN-EVT-00237,1,100,ed8eb43829,Hyperinflation,Hyperinflation crisis declared in ed8eb43829 as local currency values plummeted by 111.2%.
ECN-EVT-00238,1,100,2d7a6c7193,Hyperinflation,Hyperinflation crisis declared in 2d7a6c7193 as local currency values plummeted by 111.2%.
ECN-EVT-00239,1,100,c4d87c45ee,Hyperinflation,Hyperinflation crisis declared in c4d87c45ee as local currency values plummeted by 111.2%.
ECN-EVT-00240,1,100,62a7129a59,Golden Age,"62a7129a59 entered a Golden Age, fueled by high GDP growth (10000.0%) and low inflation."
ECN-EVT-00241,1,100,1e3994853e,Hyperinflation,Hyperinflation crisis declared in 1e3994853e as local currency values plummeted by 111.2%.
ECN-EVT-00242,1,100,b28f9ec7d4,Hyperinflation,Hyperinflation crisis declared in b28f9ec7d4 as local currency values plummeted by 111.1%.
ECN-EVT-00243,1,100,634ad45f7e,Hyperinflation,Hyperinflation crisis declared in 634ad45f7e as local currency values plummeted by 111.1%.
ECN-EVT-00244,1,100,75912c8e4c,Golden Age,"75912c8e4c entered a Golden Age, fueled by high GDP growth (1214797.3%) and low inflation."
ECN-EVT-00245,1,100,d07bc4ae63,Hyperinflation,Hyperinflation crisis declared in d07bc4ae63 as local currency values plummeted by 111.1%.
ECN-EVT-00246,1,100,9696ce2491,Hyperinflation,Hyperinflation crisis declared in 9696ce2491 as local currency values plummeted by 111.2%.
ECN-EVT-00247,1,100,7036dbff3e,Hyperinflation,Hyperinflation crisis declared in 7036dbff3e as local currency values plummeted by 111.0%.
ECN-EVT-00248,1,100,c98968025a,Hyperinflation,Hyperinflation crisis declared in c98968025a as local currency values plummeted by 111.2%.
ECN-EVT-00249,1,100,9d449a31b9,Golden Age,"9d449a31b9 entered a Golden Age, fueled by high GDP growth (10000.0%) and low inflation."
ECN-EVT-00250,1,100,12f8de3472,Hyperinflation,Hyperinflation crisis declared in 12f8de3472 as local currency values plummeted by 111.0%.
ECN-EVT-00251,1,100,afc6771a1e,Hyperinflation,Hyperinflation crisis declared in afc6771a1e as local currency values plummeted by 111.2%.
ECN-EVT-00252,1,100,55c2a4dc5e,Hyperinflation,Hyperinflation crisis declared in 55c2a4dc5e as local currency values plummeted by 111.2%.
ECN-EVT-00253,1,100,3779c3fe76,Hyperinflation,Hyperinflation crisis declared in 3779c3fe76 as local currency values plummeted by 111.2%.
ECN-EVT-00254,1,100,cd01ef6fd0,Hyperinflation,Hyperinflation crisis declared in cd01ef6fd0 as local currency values plummeted by 111.2%.
ECN-EVT-00255,1,100,63803c4eb1,Hyperinflation,Hyperinflation crisis declared in 63803c4eb1 as local currency values plummeted by 110.3%.
ECN-EVT-00256,1,100,20dcee6871,Hyperinflation,Hyperinflation crisis declared in 20dcee6871 as local currency values plummeted by 111.2%.
ECN-EVT-00257,1,100,da38a63176,Hyperinflation,Hyperinflation crisis declared in da38a63176 as local currency values plummeted by 110.9%.
ECN-EVT-00258,1,100,8196db66b3,Golden Age,"8196db66b3 entered a Golden Age, fueled by high GDP growth (10000.0%) and low inflation."
ECN-EVT-00259,1,100,f004cb791e,Hyperinflation,Hyperinflation crisis declared in f004cb791e as local currency values plummeted by 111.2%.
ECN-EVT-00260,1,100,7dc225fd37,Golden Age,"7dc225fd37 entered a Golden Age, fueled by high GDP growth (10000.0%) and low inflation."
ECN-EVT-00261,1,100,17fee1a6ac,Hyperinflation,Hyperinflation crisis declared in 17fee1a6ac as local currency values plummeted by 111.1%.
ECN-EVT-00262,1,100,66d46fcd47,Hyperinflation,Hyperinflation crisis declared in 66d46fcd47 as local currency values plummeted by 110.8%.
ECN-EVT-00263,1,100,dffeed89fb,Hyperinflation,Hyperinflation crisis declared in dffeed89fb as local currency values plummeted by 111.2%.
ECN-EVT-00264,1,100,cd3cb2af45,Hyperinflation,Hyperinflation crisis declared in cd3cb2af45 as local currency values plummeted by 110.9%.
ECN-EVT-00265,1,100,5d262aaec3,Hyperinflation,Hyperinflation crisis declared in 5d262aaec3 as local currency values plummeted by 111.0%.
ECN-EVT-00266,1,100,db6da7e17a,Hyperinflation,Hyperinflation crisis declared in db6da7e17a as local currency values plummeted by 111.2%.
ECN-EVT-00267,1,100,73573955bb,Hyperinflation,Hyperinflation crisis declared in 73573955bb as local currency values plummeted by 111.2%.
ECN-EVT-00268,1,100,f2bbbfc167,Hyperinflation,Hyperinflation crisis declared in f2bbbfc167 as local currency values plummeted by 110.9%.
ECN-EVT-00269,1,100,f929aa33ac,Hyperinflation,Hyperinflation crisis declared in f929aa33ac as local currency values plummeted by 111.2%.
ECN-EVT-00270,1,100,28d83c4b42,Hyperinflation,Hyperinflation crisis declared in 28d83c4b42 as local currency values plummeted by 111.2%.
ECN-EVT-00271,1,100,0ddd78edbb,Hyperinflation,Hyperinflation crisis declared in 0ddd78edbb as local currency values plummeted by 111.2%.
ECN-EVT-00272,1,100,d7ec4d3018,Golden Age,"d7ec4d3018 entered a Golden Age, fueled by high GDP growth (10000.0%) and low inflation."
ECN-EVT-00273,1,100,adc1c77061,Golden Age,"adc1c77061 entered a Golden Age, fueled by high GDP growth (1945500.1%) and low inflation."
ECN-EVT-00274,1,100,931aa9655e,Hyperinflation,Hyperinflation crisis declared in 931aa9655e as local currency values plummeted by 111.2%.
ECN-EVT-00275,1,100,df2f64c1a1,Hyperinflation,Hyperinflation crisis declared in df2f64c1a1 as local currency values plummeted by 111.2%.
ECN-EVT-00276,1,100,f27ca4fefa,Hyperinflation,Hyperinflation crisis declared in f27ca4fefa as local currency values plummeted by 111.2%.
ECN-EVT-00277,1,100,a7f6005fd2,Golden Age,"a7f6005fd2 entered a Golden Age, fueled by high GDP growth (10000.0%) and low inflation."
ECN-EVT-00278,1,100,4164b650a3,Hyperinflation,Hyperinflation crisis declared in 4164b650a3 as local currency values plummeted by 111.2%.
ECN-EVT-00279,1,100,340ef3ab81,Golden Age,"340ef3ab81 entered a Golden Age, fueled by high GDP growth (10000.0%) and low inflation."
ECN-EVT-00280,1,100,7ba9deb67e,Hyperinflation,Hyperinflation crisis declared in 7ba9deb67e as local currency values plummeted by 111.1%.
ECN-EVT-00281,1,100,785ce4730c,Hyperinflation,Hyperinflation crisis declared in 785ce4730c as local currency values plummeted by 110.9%.
ECN-EVT-00282,1,100,7135e43d15,Hyperinflation,Hyperinflation crisis declared in 7135e43d15 as local currency values plummeted by 111.2%.
ECN-EVT-00283,1,100,dbf06f7273,Golden Age,"dbf06f7273 entered a Golden Age, fueled by high GDP growth (10000.0%) and low inflation."
ECN-EVT-00284,1,100,8f64eb0a84,Golden Age,"8f64eb0a84 entered a Golden Age, fueled by high GDP growth (2593478.8%) and low inflation."
ECN-EVT-00285,1,100,c87f4b2d09,Hyperinflation,Hyperinflation crisis declared in c87f4b2d09 as local currency values plummeted by 111.2%.
ECN-EVT-00286,1,100,c59e7444f5,Hyperinflation,Hyperinflation crisis declared in c59e7444f5 as local currency values plummeted by 111.2%.
ECN-EVT-00287,1,100,111ab1a74e,Hyperinflation,Hyperinflation crisis declared in 111ab1a74e as local currency values plummeted by 111.1%.
ECN-EVT-00288,1,100,762d1b3438,Hyperinflation,Hyperinflation crisis declared in 762d1b3438 as local currency values plummeted by 111.2%.
ECN-EVT-00289,1,100,41e5776038,Hyperinflation,Hyperinflation crisis declared in 41e5776038 as local currency values plummeted by 111.1%.
ECN-EVT-00290,1,100,11c4291fc3,Hyperinflation,Hyperinflation crisis declared in 11c4291fc3 as local currency values plummeted by 110.2%.
ECN-EVT-00291,1,100,c8c30fa0a1,Hyperinflation,Hyperinflation crisis declared in c8c30fa0a1 as local currency values plummeted by 111.2%.
ECN-EVT-00292,1,100,41a9345e47,Hyperinflation,Hyperinflation crisis declared in 41a9345e47 as local currency values plummeted by 71.0%.
ECN-EVT-00293,1,100,6edc6616b2,Hyperinflation,Hyperinflation crisis declared in 6edc6616b2 as local currency values plummeted by 111.2%.
ECN-EVT-00294,1,100,82b29167c3,Hyperinflation,Hyperinflation crisis declared in 82b29167c3 as local currency values plummeted by 111.0%.
ECN-EVT-00295,1,100,cbdac2fac3,Golden Age,"cbdac2fac3 entered a Golden Age, fueled by high GDP growth (10000.0%) and low inflation."
ECN-EVT-00296,1,100,9891e1dd90,Hyperinflation,Hyperinflation crisis declared in 9891e1dd90 as local currency values plummeted by 110.9%.
ECN-EVT-00297,1,100,5087e1422a,Hyperinflation,Hyperinflation crisis declared in 5087e1422a as local currency values plummeted by 110.6%.
ECN-EVT-00298,1,100,5d94c085f5,Hyperinflation,Hyperinflation crisis declared in 5d94c085f5 as local currency values plummeted by 71.0%.
ECN-EVT-00299,1,100,cc71651dca,Hyperinflation,Hyperinflation crisis declared in cc71651dca as local currency values plummeted by 111.2%.
ECN-EVT-00300,1,100,b7f420628f,Hyperinflation,Hyperinflation crisis declared in b7f420628f as local currency values plummeted by 111.1%.
ECN-EVT-00301,1,100,1a2a63b5eb,Hyperinflation,Hyperinflation crisis declared in 1a2a63b5eb as local currency values plummeted by 109.9%.
ECN-EVT-00302,1,100,9eeb4737e9,Hyperinflation,Hyperinflation crisis declared in 9eeb4737e9 as local currency values plummeted by 111.2%.
ECN-EVT-00303,1,100,35e0e185b7,Hyperinflation,Hyperinflation crisis declared in 35e0e185b7 as local currency values plummeted by 111.2%.
ECN-EVT-00304,1,100,15c488fdb9,Hyperinflation,Hyperinflation crisis declared in 15c488fdb9 as local currency values plummeted by 111.2%.
ECN-EVT-00305,1,100,52be76d999,Hyperinflation,Hyperinflation crisis declared in 52be76d999 as local currency values plummeted by 111.1%.
ECN-EVT-00306,1,100,2d148d0e47,Hyperinflation,Hyperinflation crisis declared in 2d148d0e47 as local currency values plummeted by 111.2%.
ECN-EVT-00307,1,100,a4eac32597,Hyperinflation,Hyperinflation crisis declared in a4eac32597 as local currency values plummeted by 111.2%.
ECN-EVT-00308,1,100,f94aaeed85,Hyperinflation,Hyperinflation crisis declared in f94aaeed85 as local currency values plummeted by 111.1%.
ECN-EVT-00309,1,100,a9283be55d,Hyperinflation,Hyperinflation crisis declared in a9283be55d as local currency values plummeted by 111.1%.
ECN-EVT-00310,1,100,27d9c8dc46,Hyperinflation,Hyperinflation crisis declared in 27d9c8dc46 as local currency values plummeted by 111.1%.
ECN-EVT-00311,1,100,2c89a9e0dc,Hyperinflation,Hyperinflation crisis declared in 2c89a9e0dc as local currency values plummeted by 111.2%.
ECN-EVT-00312,1,100,c45231c414,Hyperinflation,Hyperinflation crisis declared in c45231c414 as local currency values plummeted by 111.2%.
ECN-EVT-00313,1,100,7fdb421436,Golden Age,"7fdb421436 entered a Golden Age, fueled by high GDP growth (10000.0%) and low inflation."
ECN-EVT-00314,1,100,b323933feb,Hyperinflation,Hyperinflation crisis declared in b323933feb as local currency values plummeted by 110.3%.
ECN-EVT-00315,1,100,c5f014b287,Golden Age,"c5f014b287 entered a Golden Age, fueled by high GDP growth (10000.0%) and low inflation."
ECN-EVT-00316,1,100,8d88177d24,Hyperinflation,Hyperinflation crisis declared in 8d88177d24 as local currency values plummeted by 71.0%.
ECN-EVT-00317,1,100,e1c4b2ed14,Hyperinflation,Hyperinflation crisis declared in e1c4b2ed14 as local currency values plummeted by 111.2%.
ECN-EVT-00318,1,100,a568c633c8,Hyperinflation,Hyperinflation crisis declared in a568c633c8 as local currency values plummeted by 110.7%.
ECN-EVT-00319,1,100,0187c7d64a,Hyperinflation,Hyperinflation crisis declared in 0187c7d64a as local currency values plummeted by 111.2%.
ECN-EVT-00320,1,100,189d8d8d1b,Hyperinflation,Hyperinflation crisis declared in 189d8d8d1b as local currency values plummeted by 111.2%.
ECN-EVT-00321,1,100,57f00e3f50,Hyperinflation,Hyperinflation crisis declared in 57f00e3f50 as local currency values plummeted by 71.1%.
ECN-EVT-00322,1,100,d427d38a9f,Hyperinflation,Hyperinflation crisis declared in d427d38a9f as local currency values plummeted by 111.2%.
ECN-EVT-00323,1,100,ecbe2dc98a,Golden Age,"ecbe2dc98a entered a Golden Age, fueled by high GDP growth (10000.0%) and low inflation."
ECN-EVT-00324,1,100,354b63d6d6,Hyperinflation,Hyperinflation crisis declared in 354b63d6d6 as local currency values plummeted by 111.2%.
ECN-EVT-00325,1,100,fce0550f04,Hyperinflation,Hyperinflation crisis declared in fce0550f04 as local currency values plummeted by 111.2%.
ECN-EVT-00326,1,100,f7a8fcf1b2,Hyperinflation,Hyperinflation crisis declared in f7a8fcf1b2 as local currency values plummeted by 111.2%.
ECN-EVT-00327,1,100,8c80ad65b6,Hyperinflation,Hyperinflation crisis declared in 8c80ad65b6 as local currency values plummeted by 111.2%.
ECN-EVT-00328,1,100,65154f1c30,Hyperinflation,Hyperinflation crisis declared in 65154f1c30 as local currency values plummeted by 71.1%.
ECN-EVT-00329,1,100,e6f9f9e411,Hyperinflation,Hyperinflation crisis declared in e6f9f9e411 as local currency values plummeted by 111.2%.
ECN-EVT-00330,1,100,24e153416d,Hyperinflation,Hyperinflation crisis declared in 24e153416d as local currency values plummeted by 111.2%.
