fleet_id,owner_empire_id,fleet_name,fleet_class,fleet_power,mobility,firepower,shield_strength,logistics,current_star_id,status
FLT-00642,15c488fdb9,The Great Unified Imperium Carrier Force 2,Carrier Fleet,1342.6813383334243,5.0,331.2669026139234,286.8602699345228,35.0,18228d8b,Idle
FLT-00643,52be76d999,The Great Zelian Imperium Titan Force 1,Titan Fleet,7057.99646972141,1.5,1962.0410778110268,1621.8333006397493,80.0,18228d8b,Idle
FLT-00644,52be76d999,The Great Zelian Imperium Carrier Force 2,Carrier Fleet,1393.4023561762617,5.0,330.82202984712,308.42856253055066,35.0,18228d8b,Idle
FLT-00645,2d148d0e47,The Allied Technocracy Titan Force 1,Titan Fleet,6634.541024856392,1.5,1943.1256336454196,1544.3452337971587,80.0,83611aa7,Idle
FLT-00646,2d148d0e47,The Allied Technocracy Defense Force 2,Defense Fleet,377.20613561857795,3.0,80.04934321247738,118.78439380895142,5.0,83611aa7,Idle
FLT-00647,a4eac32597,The Scientific Technocracy Dreadnought Force 1,Dreadnought Fleet,3074.8703176736417,3.0,777.2018870585072,621.9140665468083,50.0,83611aa7,Idle
FLT-00648,a4eac32597,The Scientific Technocracy Assault Force 2,Assault Fleet,729.9533685509226,7.0,191.6112525978311,159.11875522657562,20.0,83611aa7,Idle
FLT-00649,f94aaeed85,The Great Allied Imperium Dreadnought Force 1,Dreadnought Fleet,3012.1019353864513,3.0,789.2889134277001,633.0415380483763,50.0,83611aa7,Idle
FLT-00650,f94aaeed85,The Great Allied Imperium Assault Force 2,Assault Fleet,699.5373591945125,7.0,172.2338673453906,139.0148508899908,20.0,83611aa7,Idle
FLT-00651,a9283be55d,The Consolidated Epsilon-perseis Systems Carrier Force 1,Carrier Fleet,1275.212969750413,5.0,367.405166388834,289.055207715667,35.0,5435315e,Idle
FLT-00652,a9283be55d,The Consolidated Epsilon-perseis Systems Scout Force 2,Scout Fleet,80.17806622779568,10.0,13.640555725582809,19.1046782312836,10.0,5435315e,Idle
FLT-00653,27d9c8dc46,The Perseian AI Hegemony Dreadnought Force 1,Dreadnought Fleet,2737.6137729731195,3.0,907.6875437005205,540.45839071903,50.0,5435315e,Idle
FLT-00654,27d9c8dc46,The Perseian AI Hegemony Assault Force 2,Assault Fleet,733.72656786129,7.0,173.38572539025506,138.0567716419804,20.0,5435315e,Idle
FLT-00655,2c89a9e0dc,The Great Scientific Imperium Carrier Force 1,Carrier Fleet,1335.7101201876671,5.0,373.9898331512389,288.80087505510863,35.0,5435315e,Idle
FLT-00656,2c89a9e0dc,The Great Scientific Imperium Titan Force 2,Titan Fleet,7009.433788253956,1.5,1973.526967830612,1622.9829431563176,80.0,5435315e,Idle
FLT-00657,c45231c414,The Scientific Technocracy Carrier Force 1,Carrier Fleet,1529.9419566172305,5.0,321.2502667167901,311.2211559901946,35.0,5435315e,Idle
FLT-00658,c45231c414,The Scientific Technocracy Dreadnought Force 2,Dreadnought Fleet,2932.5892832733884,3.0,872.5610193872623,624.4628509961199,50.0,5435315e,Idle
FLT-00659,7fdb421436,The Great Consolidated Imperium Scout Force 1,Scout Fleet,74.67124941995519,10.0,15.639138151902957,20.66554165431283,10.0,e3438189,Idle
FLT-00660,7fdb421436,The Great Consolidated Imperium Dreadnought Force 2,Dreadnought Fleet,3156.6226741504697,3.0,926.6313603143275,624.3048601841768,50.0,e3438189,Idle
FLT-00661,b323933feb,The Allied Star Empire Assault Force 1,Assault Fleet,644.7510891151198,7.0,190.1456590804177,154.3244766442775,20.0,3e037a1c,Idle
FLT-00662,b323933feb,The Allied Star Empire Scout Force 2,Scout Fleet,77.76080745441566,10.0,16.37039944645286,20.001604582840805,10.0,3e037a1c,Idle
FLT-00663,c5f014b287,The Bulgan Technocracy Carrier Force 1,Carrier Fleet,1388.1558894446023,5.0,329.62179068036147,292.12243025188775,35.0,1dd7aaec,Idle
FLT-00664,c5f014b287,The Bulgan Technocracy Carrier Force 2,Carrier Fleet,1274.6594056524923,5.0,368.7297339962543,294.99026591423274,35.0,1dd7aaec,Idle
FLT-00665,8d88177d24,The Bulgian Star Empire Dreadnought Force 1,Dreadnought Fleet,3210.2088006719373,3.0,801.0389892987719,618.8824178604154,50.0,1dd7aaec,Idle
FLT-00666,8d88177d24,The Bulgian Star Empire Carrier Force 2,Carrier Fleet,1506.443886618016,5.0,330.10184754235183,310.66879201860263,35.0,1dd7aaec,Idle
FLT-00667,e1c4b2ed14,The Scientific Technocracy Dreadnought Force 1,Dreadnought Fleet,2877.1808865431,3.0,788.2221536206994,618.1967712572732,50.0,11bac5d2,Idle
FLT-00668,e1c4b2ed14,The Scientific Technocracy Titan Force 2,Titan Fleet,6260.315546892355,1.5,2057.9330416089256,1468.539272283451,80.0,11bac5d2,Idle
FLT-00669,a568c633c8,The Aurelari Technocracy Carrier Force 1,Carrier Fleet,1315.7802769703349,5.0,377.31505018453225,287.2445757879348,35.0,28fc036a,Idle
FLT-00670,a568c633c8,The Aurelari Technocracy Assault Force 2,Assault Fleet,638.132873291249,7.0,166.01443964356596,150.47585708136987,20.0,28fc036a,Idle
FLT-00671,0187c7d64a,The Vesperan Technocracy Assault Force 1,Assault Fleet,746.9672316039073,7.0,162.52896199157834,146.3728214601581,20.0,8bd72b4f,Idle
FLT-00672,0187c7d64a,The Vesperan Technocracy Assault Force 2,Assault Fleet,632.7058683284641,7.0,166.47726236401837,147.40928024755908,20.0,8bd72b4f,Idle
FLT-00673,189d8d8d1b,The Valite Technocracy Dreadnought Force 1,Dreadnought Fleet,2942.5738483529217,3.0,855.259405330056,611.4158009886818,50.0,8bd72b4f,Idle
FLT-00674,189d8d8d1b,The Valite Technocracy Scout Force 2,Scout Fleet,79.42552255125607,10.0,16.390497722662765,20.076129120518196,10.0,8bd72b4f,Idle
FLT-00675,57f00e3f50,The Unified AI Hegemony Dreadnought Force 1,Dreadnought Fleet,2887.11831475013,3.0,896.5785342859697,632.7505778251337,50.0,8bd72b4f,Idle
FLT-00676,57f00e3f50,The Unified AI Hegemony Dreadnought Force 2,Dreadnought Fleet,3285.6082939675284,3.0,786.3435365096511,542.0337197867498,50.0,8bd72b4f,Idle
FLT-00677,d427d38a9f,The Great Unified Imperium Titan Force 1,Titan Fleet,6899.302198574347,1.5,1848.0828916482305,1429.674849887582,80.0,8bd72b4f,Idle
FLT-00678,d427d38a9f,The Great Unified Imperium Scout Force 2,Scout Fleet,76.69293777248905,10.0,15.819425621756016,20.07184211085032,10.0,8bd72b4f,Idle
FLT-00679,f1337406a3,The Great Thranan Imperium Carrier Force 1,Carrier Fleet,1364.0870025737725,5.0,315.0947538000828,287.98803165391416,35.0,41bf3fe6,Idle
FLT-00680,f1337406a3,The Great Thranan Imperium Dreadnought Force 2,Dreadnought Fleet,3284.516666289815,3.0,909.000340587263,542.8313957574635,50.0,41bf3fe6,Idle
FLT-00681,ecbe2dc98a,The Consolidated Zelari Systems Dreadnought Force 1,Dreadnought Fleet,3169.919047979176,3.0,897.6639410070668,594.9594910804286,50.0,41bf3fe6,Idle
FLT-00682,ecbe2dc98a,The Consolidated Zelari Systems Carrier Force 2,Carrier Fleet,1344.816404073294,5.0,319.5986401268056,283.69412180962195,35.0,41bf3fe6,Idle
FLT-00683,354b63d6d6,The Consolidated Scientific Systems Assault Force 1,Assault Fleet,697.7707897594283,7.0,188.907998637481,149.2142948519384,20.0,90e8097e,Idle
FLT-00684,354b63d6d6,The Consolidated Scientific Systems Defense Force 2,Defense Fleet,382.04528606917427,3.0,87.0835891055058,126.84454903556181,5.0,90e8097e,Idle
FLT-00685,fce0550f04,The Unified Technocracy Titan Force 1,Titan Fleet,6557.827032640342,1.5,2185.1073401012827,1372.6815121850252,80.0,90e8097e,Idle
FLT-00686,fce0550f04,The Unified Technocracy Carrier Force 2,Carrier Fleet,1323.1067550418945,5.0,328.7083158893989,278.44817693356055,35.0,90e8097e,Idle
FLT-00687,f7a8fcf1b2,The Scientific Technocracy Dreadnought Force 1,Dreadnought Fleet,3168.793113448383,3.0,863.3107279014614,557.6355251505852,50.0,90e8097e,Idle
FLT-00688,f7a8fcf1b2,The Scientific Technocracy Titan Force 2,Titan Fleet,6676.741119312847,1.5,1955.2662824507981,1552.239088660819,80.0,90e8097e,Idle
FLT-00689,8c80ad65b6,The Orionex AI Hegemony Assault Force 1,Assault Fleet,678.3269091891895,7.0,195.02949035275165,143.71513517014262,20.0,94bfa287,Idle
FLT-00690,8c80ad65b6,The Orionex AI Hegemony Carrier Force 2,Carrier Fleet,1509.2395184708841,5.0,364.540494518727,273.73219356988216,35.0,94bfa287,Idle
FLT-00691,65154f1c30,The Great Scientific Imperium Assault Force 1,Assault Fleet,631.0978227080684,7.0,184.7131844482499,148.43020276231258,20.0,94bfa287,Idle
FLT-00692,65154f1c30,The Great Scientific Imperium Assault Force 2,Assault Fleet,764.110776947948,7.0,181.0677500620423,142.25679882338667,20.0,94bfa287,Idle
FLT-00693,e6f9f9e411,The Great Unified Imperium Dreadnought Force 1,Dreadnought Fleet,3107.772199641065,3.0,777.960667055506,572.9644578057471,50.0,b04073fa,Idle
FLT-00694,e6f9f9e411,The Great Unified Imperium Titan Force 2,Titan Fleet,6447.56433152346,1.5,2018.630856812918,1479.844800662841,80.0,b04073fa,Idle
FLT-00695,24e153416d,The Unified Star Empire Defense Force 1,Defense Fleet,326.60248458741097,3.0,79.12866621987025,113.02045116979028,5.0,8494b7b9,Idle
FLT-00696,24e153416d,The Unified Star Empire Defense Force 2,Defense Fleet,374.0554764836277,3.0,87.69908046662586,127.03542897592176,5.0,8494b7b9,Idle
FLT-00697,38ade68c1e,The Great Scientific Imperium Dreadnought Force 1,Dreadnought Fleet,2845.1862781902273,3.0,928.3065858372439,563.6310845344115,50.0,8494b7b9,Idle
FLT-00698,38ade68c1e,The Great Scientific Imperium Dreadnought Force 2,Dreadnought Fleet,3296.891576379571,3.0,885.9928769768283,657.7372478150187,50.0,8494b7b9,Idle
FLT-00699,eacab5ee97,The Great Thranan Imperium Carrier Force 1,Carrier Fleet,1332.6716992893053,5.0,345.58971199659345,305.61365612272715,35.0,bfb6257c,Idle
FLT-00700,eacab5ee97,The Great Thranan Imperium Defense Force 2,Defense Fleet,358.56402852320724,3.0,87.69884538819673,112.56258359480947,5.0,bfb6257c,Idle
FLT-00701,fadaa4a404,The Great Valian Imperium Titan Force 1,Titan Fleet,7030.268431913506,1.5,2177.480637128089,1638.040681321634,80.0,bfb6257c,Idle
FLT-00702,fadaa4a404,The Great Valian Imperium Dreadnought Force 2,Dreadnought Fleet,3286.3847447949024,3.0,893.7427352128547,559.4005723484355,50.0,bfb6257c,Idle
FLT-00703,ebda9e7b67,The Solite Technocracy Dreadnought Force 1,Dreadnought Fleet,3130.9987052232023,3.0,807.0478536892442,616.8738220258665,50.0,bfb6257c,Idle
FLT-00704,ebda9e7b67,The Solite Technocracy Dreadnought Force 2,Dreadnought Fleet,2797.6198462851394,3.0,861.0645031169686,632.595229317433,50.0,bfb6257c,Idle
FLT-00705,de8a7cab3b,The Unified Star Empire Dreadnought Force 1,Dreadnought Fleet,2707.261870065665,3.0,766.5365397434797,582.8435212764015,50.0,bfb6257c,Idle
FLT-00706,de8a7cab3b,The Unified Star Empire Titan Force 2,Titan Fleet,6147.279813484692,1.5,2053.7454755486747,1416.6227612079963,80.0,bfb6257c,Idle
FLT-00707,5573af18db,The Great Merian Imperium Carrier Force 1,Carrier Fleet,1497.4517850884156,5.0,366.0203009588963,275.72395663879263,35.0,caab8c4c,Idle
FLT-00708,5573af18db,The Great Merian Imperium Carrier Force 2,Carrier Fleet,1268.167533820674,5.0,348.66231026221067,309.7460407020641,35.0,caab8c4c,Idle
FLT-00709,e13216033f,The Great Meroid Imperium Defense Force 1,Defense Fleet,335.2219457236416,3.0,78.36538600803452,130.0687445917452,5.0,caab8c4c,Idle
FLT-00710,e13216033f,The Great Meroid Imperium Titan Force 2,Titan Fleet,5908.3846886943,1.5,2104.403169398157,1461.5172199207032,80.0,caab8c4c,Idle
FLT-00711,bee1d78260,The Zylarian Technocracy Carrier Force 1,Carrier Fleet,1471.1941925371664,5.0,379.28985025017863,327.05571567015295,35.0,caab8c4c,Idle
FLT-00712,bee1d78260,The Zylarian Technocracy Carrier Force 2,Carrier Fleet,1359.9939246041408,5.0,370.12843601011457,285.060082995738,35.0,caab8c4c,Idle
FLT-00713,2a8b6fc81d,The Unified Technocracy Dreadnought Force 1,Dreadnought Fleet,2915.147076914924,3.0,876.627282530339,568.8478695472209,50.0,aa95dae0,Idle
FLT-00714,2a8b6fc81d,The Unified Technocracy Assault Force 2,Assault Fleet,758.5534721345612,7.0,165.6649325861833,150.17873723204795,20.0,aa95dae0,Idle
FLT-00715,2320636026,The Unified Technocracy Assault Force 1,Assault Fleet,635.4501948655934,7.0,163.29667745849136,140.25665316317483,20.0,aa95dae0,Idle
FLT-00716,2320636026,The Unified Technocracy Dreadnought Force 2,Dreadnought Fleet,2869.487246386216,3.0,926.5780589978003,609.7946751587033,50.0,aa95dae0,Idle
FLT-00717,e976b29c9d,The Scientific Technocracy Carrier Force 1,Carrier Fleet,1422.4248737074474,5.0,351.1688869658388,315.52657522543956,35.0,aa95dae0,Idle
FLT-00718,e976b29c9d,The Scientific Technocracy Carrier Force 2,Carrier Fleet,1358.8541096480847,5.0,377.58660117732757,326.78739078902436,35.0,aa95dae0,Idle
FLT-00719,dc0074adc3,The Great Unified Imperium Titan Force 1,Titan Fleet,6395.282392144508,1.5,2112.1462012027528,1492.90071999033,80.0,74d538e3,Idle
FLT-00720,dc0074adc3,The Great Unified Imperium Dreadnought Force 2,Dreadnought Fleet,2822.8080654343707,3.0,865.4921515539478,562.3363077304017,50.0,74d538e3,Idle
FLT-00721,303a3df484,The Unified AI Hegemony Carrier Force 1,Carrier Fleet,1499.408456453582,5.0,329.49530664475986,274.26949711040595,35.0,74d538e3,Idle
FLT-00722,303a3df484,The Unified AI Hegemony Defense Force 2,Defense Fleet,380.85491643521755,3.0,80.11072700738936,117.82588972360844,5.0,74d538e3,Idle
FLT-00723,02b9381952,The Aurelian Technocracy Titan Force 1,Titan Fleet,6936.573706283671,1.5,1932.876413246242,1558.0854172421386,80.0,74d538e3,Idle
FLT-00724,02b9381952,The Aurelian Technocracy Titan Force 2,Titan Fleet,6701.045892925741,1.5,1860.6380299200398,1612.7649250551174,80.0,74d538e3,Idle
FLT-00725,08caaac3af,The Unified AI Hegemony Dreadnought Force 1,Dreadnought Fleet,2869.4834558220023,3.0,837.2887915244081,544.5085308478689,50.0,305333b9,Idle
FLT-00726,08caaac3af,The Unified AI Hegemony Defense Force 2,Defense Fleet,368.5882725361103,3.0,72.00018615608586,117.99757988357501,5.0,305333b9,Idle
FLT-00727,0ad458611c,The Great Unified Imperium Dreadnought Force 1,Dreadnought Fleet,2732.7806520005834,3.0,930.4232877052967,567.1350397499607,50.0,305333b9,Idle
FLT-00728,0ad458611c,The Great Unified Imperium Carrier Force 2,Carrier Fleet,1345.1039034314078,5.0,331.1291663482145,270.0884293251787,35.0,305333b9,Idle
FLT-00729,c2fe0ab024,The Unified AI Hegemony Carrier Force 1,Carrier Fleet,1530.7167399438,5.0,330.7005438299532,309.78283150820533,35.0,305333b9,Idle
FLT-00730,c2fe0ab024,The Unified AI Hegemony Carrier Force 2,Carrier Fleet,1497.559106145347,5.0,344.58404379095265,288.1758543384258,35.0,305333b9,Idle
FLT-00731,91474e8269,The Vesperian AI Hegemony Carrier Force 1,Carrier Fleet,1459.5339732675836,5.0,372.1745626553946,280.89683806539614,35.0,840d8b8f,Idle
FLT-00732,91474e8269,The Vesperian AI Hegemony Carrier Force 2,Carrier Fleet,1512.5432550897622,5.0,371.46854637863174,329.0915041657486,35.0,840d8b8f,Idle
FLT-00733,32d2bbd884,The Great Unified Imperium Titan Force 1,Titan Fleet,6361.153761336299,1.5,2036.255133597855,1548.3042762741961,80.0,840d8b8f,Idle
FLT-00734,32d2bbd884,The Great Unified Imperium Defense Force 2,Defense Fleet,353.1147871372706,3.0,83.34913325556175,112.01571129602546,5.0,840d8b8f,Idle
FLT-00735,f343101fe6,The Unified Technocracy Dreadnought Force 1,Dreadnought Fleet,3050.263668308467,3.0,926.8777035685912,545.090675784827,50.0,4c130f6d,Idle
FLT-00736,f343101fe6,The Unified Technocracy Assault Force 2,Assault Fleet,714.2175431019755,7.0,172.67615683941352,156.43272492213728,20.0,4c130f6d,Idle
FLT-00737,1cf19da3a9,The Consolidated Unified Systems Titan Force 1,Titan Fleet,5983.270753286417,1.5,2005.5417856827073,1502.6671666773168,80.0,4c130f6d,Idle
FLT-00738,1cf19da3a9,The Consolidated Unified Systems Carrier Force 2,Carrier Fleet,1521.2189615195082,5.0,372.92544239112556,311.83256291457826,35.0,4c130f6d,Idle
FLT-00739,fc241018ec,The Kaelumis Technocracy Titan Force 1,Titan Fleet,6450.230986957055,1.5,2168.3978084386304,1558.3786281759858,80.0,4c130f6d,Idle
FLT-00740,fc241018ec,The Kaelumis Technocracy Titan Force 2,Titan Fleet,6970.19817492355,1.5,1909.6286357368765,1592.1212711600108,80.0,4c130f6d,Idle
FLT-00741,2c6958242d,The Merian AI Hegemony Assault Force 1,Assault Fleet,678.3478733142844,7.0,174.08197635371434,164.35576405167424,20.0,4c130f6d,Idle
FLT-00742,2c6958242d,The Merian AI Hegemony Titan Force 2,Titan Fleet,6761.520820067338,1.5,2090.822704646156,1518.6218383207713,80.0,4c130f6d,Idle
FLT-00743,950050e41a,The Great Zylarite Imperium Dreadnought Force 1,Dreadnought Fleet,2997.755251729417,3.0,829.6880106778822,559.564240431791,50.0,1e090922,Idle
FLT-00744,950050e41a,The Great Zylarite Imperium Dreadnought Force 2,Dreadnought Fleet,3140.666359245355,3.0,830.340356549103,543.0232096751075,50.0,1e090922,Idle
FLT-00745,7ec564c9db,The Scientific Technocracy Titan Force 1,Titan Fleet,5864.843378490295,1.5,2081.4799118516207,1641.0771329178174,80.0,1e090922,Idle
FLT-00746,7ec564c9db,The Scientific Technocracy Carrier Force 2,Carrier Fleet,1325.7925533988669,5.0,364.3409707030367,319.02768852093516,35.0,1e090922,Idle
FLT-00747,2e4e7545f5,The Great Unified Imperium Dreadnought Force 1,Dreadnought Fleet,3280.221165153688,3.0,773.7836826818534,600.5754717965435,50.0,1e090922,Idle
FLT-00748,2e4e7545f5,The Great Unified Imperium Titan Force 2,Titan Fleet,6971.432612493933,1.5,1871.702244763116,1590.0010445291045,80.0,1e090922,Idle
FLT-00749,f9c2058d1a,The Zylarian AI Hegemony Assault Force 1,Assault Fleet,685.5175154785949,7.0,166.74174102884737,160.95887276726737,20.0,1e090922,Idle
FLT-00750,f9c2058d1a,The Zylarian AI Hegemony Defense Force 2,Defense Fleet,336.68515014463696,3.0,76.64072851139899,128.91393682058052,5.0,1e090922,Idle
FLT-00751,28100766c8,The Consolidated Bulgite Systems Dreadnought Force 1,Dreadnought Fleet,3178.0088383148236,3.0,807.5795427947248,614.9848919528399,50.0,dbb1c841,Idle
FLT-00752,28100766c8,The Consolidated Bulgite Systems Dreadnought Force 2,Dreadnought Fleet,3199.698226072963,3.0,919.0348002818143,541.4588125772864,50.0,dbb1c841,Idle
FLT-00753,bbf8578e8c,The Consolidated Unified Systems Dreadnought Force 1,Dreadnought Fleet,2731.101479471837,3.0,858.3059730631505,574.5159274852414,50.0,21e97463,Idle
FLT-00754,bbf8578e8c,The Consolidated Unified Systems Carrier Force 2,Carrier Fleet,1358.82838096666,5.0,358.49047143347275,290.04299794012616,35.0,21e97463,Idle
FLT-00755,8478dfd6f7,The Consolidated Merari Systems Titan Force 1,Titan Fleet,6375.885601246031,1.5,1827.3412801239836,1585.1279527452325,80.0,21e97463,Idle
FLT-00756,8478dfd6f7,The Consolidated Merari Systems Carrier Force 2,Carrier Fleet,1381.1747262877936,5.0,362.98107182553315,289.94736942892274,35.0,21e97463,Idle
FLT-00757,6f1e390274,The Kaelumis AI Hegemony Defense Force 1,Defense Fleet,341.17447329089697,3.0,87.11117732310885,123.40162553516541,5.0,21e97463,Idle
FLT-00758,6f1e390274,The Kaelumis AI Hegemony Dreadnought Force 2,Dreadnought Fleet,3079.3692921825846,3.0,798.8286636231043,590.2000636922737,50.0,21e97463,Idle
FLT-00759,b12b67a0db,The Unified Technocracy Dreadnought Force 1,Dreadnought Fleet,2760.8237385318957,3.0,812.2349719352511,573.1582930159025,50.0,21e97463,Idle
FLT-00760,b12b67a0db,The Unified Technocracy Carrier Force 2,Carrier Fleet,1534.503247463812,5.0,319.72517826786753,301.1220596628357,35.0,21e97463,Idle
FLT-00761,28728de334,The Scientific Technocracy Assault Force 1,Assault Fleet,765.8947163573644,7.0,166.07892617018874,147.10803007084775,20.0,aae5f615,Idle
FLT-00762,28728de334,The Scientific Technocracy Titan Force 2,Titan Fleet,6765.920756435679,1.5,1969.091454757573,1453.9572503858155,80.0,aae5f615,Idle
FLT-00763,5d6505f12a,The Great Unified Imperium Carrier Force 1,Carrier Fleet,1333.997353684419,5.0,329.37330570947597,298.9823818535334,35.0,aae5f615,Idle
FLT-00764,5d6505f12a,The Great Unified Imperium Assault Force 2,Assault Fleet,670.244633085615,7.0,185.64321828508406,164.0561199509968,20.0,aae5f615,Idle
FLT-00765,2c64149009,The Unified AI Hegemony Dreadnought Force 1,Dreadnought Fleet,2746.18768023898,3.0,777.8492143551914,654.1707865014679,50.0,9ecfcf5e,Idle
FLT-00766,2c64149009,The Unified AI Hegemony Carrier Force 2,Carrier Fleet,1285.7787561030932,5.0,356.93312110052676,307.418926697416,35.0,9ecfcf5e,Idle
FLT-00767,ed45fe3a8d,The Great Vesperari Imperium Dreadnought Force 1,Dreadnought Fleet,2860.4412167145247,3.0,767.5688163164608,655.8018443345367,50.0,9ecfcf5e,Idle
FLT-00768,ed45fe3a8d,The Great Vesperari Imperium Assault Force 2,Assault Fleet,724.6436803273567,7.0,187.43867531563353,153.30022251238458,20.0,9ecfcf5e,Idle
FLT-00769,b1f20b8a8c,The Aurelan Technocracy Carrier Force 1,Carrier Fleet,1335.9069510539384,5.0,356.8367797891892,321.9657380167015,35.0,9ecfcf5e,Idle
FLT-00770,b1f20b8a8c,The Aurelan Technocracy Titan Force 2,Titan Fleet,5987.677545724885,1.5,1861.931445039088,1633.4208776349242,80.0,9ecfcf5e,Idle
FLT-00771,43cb04ad80,The Xenoid Technocracy Titan Force 1,Titan Fleet,6997.891972278706,1.5,1881.0530536541373,1526.2757613328208,80.0,3ebbd767,Idle
FLT-00772,43cb04ad80,The Xenoid Technocracy Dreadnought Force 2,Dreadnought Fleet,3108.067131268184,3.0,834.3857874473388,541.847387002957,50.0,3ebbd767,Idle
FLT-00773,3a375c2f6d,The Scientific AI Hegemony Dreadnought Force 1,Dreadnought Fleet,2851.860923507765,3.0,841.5432218442913,654.9097218100582,50.0,eb590d95,Idle
FLT-00774,3a375c2f6d,The Scientific AI Hegemony Carrier Force 2,Carrier Fleet,1495.1444498660396,5.0,328.1978424024476,310.34762988150175,35.0,eb590d95,Idle
FLT-00775,0fa7096d5a,The Consolidated Zelis Systems Titan Force 1,Titan Fleet,5982.461031134818,1.5,1803.3279768908767,1480.0748377897844,80.0,eb590d95,Idle
FLT-00776,0fa7096d5a,The Consolidated Zelis Systems Defense Force 2,Defense Fleet,367.3869044773362,3.0,86.63277862157696,118.41650334501023,5.0,eb590d95,Idle
FLT-00777,3c196b299c,The Great Scientific Imperium Assault Force 1,Assault Fleet,690.8164646609254,7.0,188.04412144260004,135.27162484741112,20.0,eb590d95,Idle
FLT-00778,3c196b299c,The Great Scientific Imperium Dreadnought Force 2,Dreadnought Fleet,3067.975010932428,3.0,873.4070019723091,569.0426495977053,50.0,eb590d95,Idle
FLT-00779,1a67be5b7f,The Scientific Technocracy Dreadnought Force 1,Dreadnought Fleet,2754.834891799066,3.0,798.8759571993562,645.2964055985378,50.0,69a0cbc9,Idle
FLT-00780,1a67be5b7f,The Scientific Technocracy Dreadnought Force 2,Dreadnought Fleet,2708.2473324068073,3.0,807.223964262866,565.7287779591798,50.0,69a0cbc9,Idle
FLT-00781,862f6cbc45,The Consolidated Unified Systems Assault Force 1,Assault Fleet,664.6583678391842,7.0,164.25094664674245,148.7682154979046,20.0,69a0cbc9,Idle
FLT-00782,862f6cbc45,The Consolidated Unified Systems Titan Force 2,Titan Fleet,6638.751242132668,1.5,2069.148667439232,1374.3447535608718,80.0,69a0cbc9,Idle
FLT-00783,9883f23173,The Great Consolidated Imperium Titan Force 1,Titan Fleet,6940.039383995933,1.5,2122.0361273982653,1596.8951415125302,80.0,569fbf22,Idle
FLT-00784,9883f23173,The Great Consolidated Imperium Titan Force 2,Titan Fleet,6557.530155947807,1.5,1880.1128071470505,1535.0350823557626,80.0,569fbf22,Idle
FLT-00785,22c13af7a1,The Consolidated Unified Systems Titan Force 1,Titan Fleet,6809.292611360233,1.5,2008.5796096667523,1370.5376158000734,80.0,569fbf22,Idle
FLT-00786,22c13af7a1,The Consolidated Unified Systems Carrier Force 2,Carrier Fleet,1517.81465036974,5.0,355.91142368301985,302.29991659534284,35.0,569fbf22,Idle
FLT-00787,ac70f57b73,The Unified Technocracy Assault Force 1,Assault Fleet,681.5828487883211,7.0,194.23245920951413,154.9938914258051,20.0,569fbf22,Idle
FLT-00788,ac70f57b73,The Unified Technocracy Titan Force 2,Titan Fleet,6440.649049987952,1.5,2052.0988877824634,1424.5150826229624,80.0,569fbf22,Idle
FLT-00789,60a971a839,The Great Cygnan Imperium Dreadnought Force 1,Dreadnought Fleet,2956.5608002220024,3.0,840.2327375185067,617.9186789492258,50.0,00b07bcb,Idle
FLT-00790,60a971a839,The Great Cygnan Imperium Titan Force 2,Titan Fleet,5933.208250591208,1.5,2129.8972949388035,1437.714933123658,80.0,00b07bcb,Idle
FLT-00791,e941b86692,The Great Cygnite Imperium Carrier Force 1,Carrier Fleet,1266.1357320570025,5.0,336.07322544840196,300.1578745578079,35.0,00b07bcb,Idle
FLT-00792,e941b86692,The Great Cygnite Imperium Defense Force 2,Defense Fleet,349.37670105682156,3.0,86.83377006173485,110.52943723458733,5.0,00b07bcb,Idle
FLT-00793,8dcb447d0f,The Cygnian Technocracy Titan Force 1,Titan Fleet,6382.572369388791,1.5,2062.0694858097354,1428.0709793955689,80.0,00b07bcb,Idle
FLT-00794,8dcb447d0f,The Cygnian Technocracy Assault Force 2,Assault Fleet,652.4647659979718,7.0,164.5377100431532,140.5694011470373,20.0,00b07bcb,Idle
FLT-00795,0130446f7e,The Scientific AI Hegemony Dreadnought Force 1,Dreadnought Fleet,3229.014367106105,3.0,903.4013665504976,622.2161171849381,50.0,607fd3e2,Idle
FLT-00796,0130446f7e,The Scientific AI Hegemony Defense Force 2,Defense Fleet,335.2431212407165,3.0,76.95691000515951,113.99896671354291,5.0,607fd3e2,Idle
FLT-00797,d1ebd8161b,The Unified Technocracy Dreadnought Force 1,Dreadnought Fleet,3021.332288927804,3.0,825.6706157790887,582.4546990483724,50.0,607fd3e2,Idle
FLT-00798,d1ebd8161b,The Unified Technocracy Titan Force 2,Titan Fleet,6876.080702815591,1.5,1923.1183326722983,1624.136533161978,80.0,607fd3e2,Idle
FLT-00799,d056d7ce4a,The Scientific Technocracy Titan Force 1,Titan Fleet,6274.765304639053,1.5,1941.769979517222,1501.6902460265878,80.0,607fd3e2,Idle
FLT-00800,d056d7ce4a,The Scientific Technocracy Titan Force 2,Titan Fleet,6989.215263085005,1.5,1841.027185033436,1467.819222981425,80.0,607fd3e2,Idle
FLT-00801,74136dc7b0,The Solari Technocracy Assault Force 1,Assault Fleet,700.4385461572157,7.0,168.97907044572815,160.76450313504466,20.0,607fd3e2,Idle
